PEEQ_fit,CT1,CT2,CT3,CT4,CT5,CT6,CT7,CT8,CT9
0.02046204081632653,,0.0071272207895793065,0.7676584057207709,,329.05471167940414,86.390411888642,,533.1905797083508,137.7787037859598
0.02127612244897959,,0.00705588438984283,0.7676584077894673,,331.3234488926246,86.68927600169786,,533.5367788693846,136.2443826938761
0.022090204081632654,,0.006985548440523556,0.7676584098570957,,333.5882579078316,86.92107154737016,,533.9011297275906,134.7100421516334
0.022904285714285714,,0.00691613792338373,0.7676584119236585,,335.82201825635275,87.08039273438726,,534.2845679240677,133.17568215936626
0.023718367346938777,,0.006847583522886176,0.7676584139891584,,337.99724604043877,87.16140238441551,,534.6880765008204,131.6413027172057
0.024532448979591837,,0.006779821187279178,0.7676584160535979,,340.0860907625756,87.15779790460158,,535.1126882603116,130.10690382528628
0.0253465306122449,,0.006712791723879027,0.7676584181169795,,342.0603322237148,87.06277460738556,,535.5594882403925,128.57248548374992
0.02616061224489796,,0.006646440425852888,0.7676584201793057,,343.8913773474633,86.86898617317729,,536.0296163101484,127.03804769274575
0.02697469387755102,,0.006580716728020469,0.7676584222405791,,345.55025702522835,86.56850203599095,,536.5242698924615,125.50359045240839
0.027788775510204082,,0.006515573889390199,0.767658424300802,,347.0076228682301,86.15276145539224,,537.0447068193655,123.96911376285789
0.02860285714285714,,0.006450968700331426,0.7676584263599769,,348.23374400421744,85.61252402008733,,537.5922483265533,122.43461762424704
0.029416938775510205,,0.006386861212440696,0.7676584284181065,,349.19850385322934,84.93781630922103,,538.168282193694,120.90010203671045
0.030231020408163264,,0.006323214489330632,0.7676584304751929,,349.8713968106895,84.11787441657759,,538.7742660375361,119.36556700039
0.031045102040816328,,0.006259994376694611,0.7676584325312388,,350.2215249854489,83.14108202064904,,539.4117307650929,117.83101251544213
0.03185918367346939,,0.006197169290141148,0.7676584345862465,,350.21759486797964,81.99490365936913,,540.0822841945522,116.29643858196505
0.03267326530612245,,0.006134710019407489,0.7676584366402185,,349.82791402883595,80.66581284267568,,540.7876148519142,114.76184520011157
0.03348734693877551,,0.0060725895476726275,0.7676584386931571,,349.02038770675426,79.13921460813549,,541.529495951726,113.22723237003447
0.03430142857142857,,0.006010782884791038,0.7676584407450648,,347.7625154572888,77.39936209522386,,542.3097895706849,111.69260009185382
0.035115510204081636,,0.005949266913361053,0.767658442795944,,346.0213877274073,75.42926668166615,,543.1304510232842,110.15794836573332
0.03592959183673469,,0.005888020246630588,0.767658444845797,,343.763682474324,73.21060119090828,,543.993533449107,108.62327719177483
0.036743673469387755,,0.005827023097315904,0.7676584468946263,,340.95566164230695,70.72359564278327,,544.9011926218185,107.08858657014207
0.03755775510204082,,0.00576625715648418,0.7676584489424341,,337.56316773215076,67.94692497960068,,545.8556919903865,105.55387650096236
0.03837183673469388,,0.005705705481723541,0.7676584509892228,,333.5516202789149,64.85758815731833,,546.8594079635305,104.01914698437031
0.03918591836734694,,0.005645352393877539,0.7676584530349948,,328.8860123701743,61.43077794545434,,547.9148354489375,102.48439802053326
0.04,,0.0055851833816729125,0.7676584550797524,,323.5309070404037,57.639740730178914,,549.0245936592927,100.94962960954217
