PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9,R²
2.46,3.0031551500038747,0.007365039768966925,0.2174349384567207,0.38045135919944856,343.4230073121408,123.07237777674078,0.910332128265526,581.8816136807496,197.73003661587353,0.9999999999999923
2.47,3.3542409309341177,0.007403906728671571,0.0015109481596256177,0.6548234495055504,357.495375407003,158.28193386998169,1.0670265725756582,607.5212289898944,182.6942688922543,0.9999999999999291
2.48,3.2961054364922022,0.007101553602448865,1.3397591616734053e-09,0.5815024298971401,350.7878759351549,148.5104034968472,1.0861277105247436,600.6938938669756,191.9008519813566,1.0
2.49,3.232218815456604,0.006874360636607116,0.01141443061387078,0.5086469992113345,346.07231883495893,139.4643413428405,1.0845148032824112,594.6745148683367,199.9728887877094,1.0
2.5,3.04187576354446,0.008537550408952729,0.34781988647394374,0.4189468298966693,350.8143584027154,131.96624890252883,0.7907797170473608,585.035734321428,176.50018450609,1.0
2.51,2.973583138728344,0.007725503816036963,0.2865685732155109,0.3554767260065478,342.60117591643717,119.31310741179477,0.8526699874264118,578.16015366083,194.63990786961497,0.9999977912217483
2.52,3.274824749729596,0.006963144976958222,3.008998603250473e-05,0.5431158248087969,347.99929611867543,143.4209291176386,1.0923558799559436,597.400224133578,196.6917843106561,0.9999999999991602
2.53,3.2420056555580743,0.006809821474138474,0.0006191775128729997,0.5115427661497783,346.7303970812464,139.21598092047515,1.0937103527089855,595.1666222924545,199.99738727401538,0.9999996293544149
2.54,3.290334843404337,0.007030321039806324,0.0019783598753979367,0.5566564531544134,349.0110089868891,144.9796289359854,1.0896344399952613,598.4466156522983,194.84711560498675,0.9999999999999999
2.55,3.2608257372024814,0.006870932601505983,6.047466747474623e-06,0.5168781054160976,346.34330547824885,139.94660895463124,1.0954473263603148,595.2685518065242,199.99999046363456,1.0
2.56,3.2423440423518954,0.0069146007669362,0.019508408257134548,0.5041579097575568,346.0575902326964,138.47502754977006,1.0796278739559109,594.099694863391,199.90251991102716,1.0
2.57,3.163526398910332,0.00707616452667539,0.0936238311910423,0.45496329909072425,344.92080711990957,132.58780771604046,1.0181963467542432,589.4686659866912,199.61356164465778,0.9999999999999998
2.58,3.274807606200832,0.007545344206926548,0.0889739513185993,0.5679181391178428,353.1502268871466,147.86702680184365,1.009269628156745,599.4517483918501,185.03747045788037,1.0
2.59,3.243661720606527,0.006951823784775684,0.02771332132405523,0.5016573981744303,346.1293125386844,138.02989277031733,1.0734319706473605,593.7682796343637,199.52590532371272,1.0
2.6,3.2032164101979252,0.007011935379169843,0.0632812779359442,0.4734159711821422,345.3124261407448,134.61700365380065,1.0443939599603358,591.1955908201267,199.9986670375668,1.0
