Strain,Stress,Strain Rate,Temperature,Normalized Stress
0.04462,1052.5706787,0.01,573,1.8138944787553366
0.04472,1052.7402344,0.01,573,1.814186674001029
0.04484,1052.953125,0.01,573,1.8145535482563484
0.04496,1053.1640625,0.01,573,1.8149170567354986
0.04506,1053.3378906,0.01,573,1.8152166146057902
0.04515,1053.4960938,0.01,573,1.8154892460944
0.04524,1053.6700439,0.01,573,1.8157890142072257
0.04536,1053.8427734,0.01,573,1.8160866788607335
0.04549,1054.0543213,0.01,573,1.8164512392418726
0.04558,1054.2042236,0.01,573,1.8167095657940222
0.04564,1054.3034668,0.01,573,1.8168805915466648
0.04571,1054.4345703,0.01,573,1.8171065221369878
0.04584,1054.585083,0.01,573,1.817365900591126
0.04598,1054.7752686,0.01,573,1.8176936473322807
0.04608,1054.9387207,0.01,573,1.8179753242474093
0.04616,1055.057373,0.01,573,1.8181797976915373
0.04626,1055.223877,0.01,573,1.8184667339442773
0.04639,1055.4014893,0.01,573,1.8187728131243732
0.0465,1055.5197754,0.01,573,1.8189766554962397
0.04656,1055.6420898,0.01,573,1.8191874398353076
0.04665,1055.7644043,0.01,573,1.819398224346706
0.04678,1055.9389648,0.01,573,1.819699044361519
0.04691,1056.1362305,0.01,573,1.8200389922351574
0.04699,1056.2495117,0.01,573,1.8202342096655733
0.04707,1056.385376,0.01,573,1.8204683445399497
0.04719,1056.5500488,0.01,573,1.8207521250867251
0.04732,1056.7194824,0.01,573,1.821044109917554
0.04741,1056.8856201,0.01,573,1.8213304149257037
0.04749,1057.0216064,0.01,573,1.821564760042614
0.04759,1057.1953125,0.01,573,1.8218641076703714
0.04771,1057.416748,0.01,573,1.8222457073472185
0.04783,1057.5786133,0.01,573,1.8225246497307688
0.04792,1057.7449951,0.01,573,1.822811375396316
0.04802,1057.9189453,0.01,573,1.8231111436814706
0.04813,1058.0706787,0.01,573,1.8233726257672558
0.04824,1058.2746582,0.01,573,1.8237241435287865
0.04834,1058.4309082,0.01,573,1.8239934090688978
0.04843,1058.5566406,0.01,573,1.824210083645509
0.04852,1058.7250977,0.01,573,1.8245003856744186
0.04863,1058.8643799,0.01,573,1.824740410614008
0.04874,1059.0356445,0.01,573,1.8250355508061422
0.04885,1059.2043457,0.01,573,1.825326273492449
0.04894,1059.3243408,0.01,573,1.8255330609830873
0.04903,1059.4880371,0.01,573,1.825815158727943
0.04914,1059.6595459,0.01,573,1.8261107197498045
0.04926,1059.8056641,0.01,573,1.8263625251644804
0.04938,1059.9785156,0.01,573,1.8266604000605224
0.04948,1060.126709,0.01,573,1.8269157816662305
0.04956,1060.2451172,0.01,573,1.8271198344529611
0.04966,1060.4146729,0.01,573,1.8274120296986534
0.04978,1060.5559082,0.01,573,1.8276554204144122
0.0499,1060.729126,0.01,573,1.827953926555045
0.04999,1060.8586426,0.01,573,1.8281771224414602
0.05017,1061.0941162,0.01,573,1.8285829139684104
0.05029,1061.2548828,0.01,573,1.828859962962848
0.05041,1061.3970947,0.01,573,1.8291050366528563
0.0505,1061.5545654,0.01,573,1.8293764058246142
0.0506,1061.7055664,0.01,573,1.8296366257658774
0.05071,1061.8519287,0.01,573,1.8298888518379504
0.05082,1062.0155029,0.01,573,1.8301707391679427
0.05092,1062.1330566,0.01,573,1.8303733193952871
0.05102,1062.3029785,0.01,573,1.8306661457132412
0.05113,1062.4731445,0.01,573,1.8309593926885919
0.05124,1062.6053467,0.01,573,1.831187216668028
0.05134,1062.75,0.01,573,1.8314364976213298
0.05153,1063.0465088,0.01,573,1.8319474710752806
0.05165,1063.2127686,0.01,573,1.8322339864982933
0.05176,1063.3496094,0.01,573,1.8324698041745895
0.05186,1063.4899902,0.01,573,1.8327117223309624
0.05197,1063.6623535,0.01,573,1.83300875591221
0.05208,1063.7930908,0.01,573,1.8332340554302717
0.05219,1063.9266357,0.01,573,1.8334641932838882
0.05237,1064.1928711,0.01,573,1.8339229966040662
0.0525,1064.3636475,0.01,573,1.8342172954814056
0.05263,1064.5037842,0.01,573,1.8344587929803808
0.05272,1064.6234131,0.01,573,1.8346649493987583
0.0529,1064.8756104,0.01,573,1.8350995608688323
0.05302,1065.0201416,0.01,573,1.8353486314072704
0.05313,1065.1872559,0.01,573,1.8356366193896696
0.05323,1065.3029785,0.01,573,1.835836044083379
0.05332,1065.4538574,0.01,573,1.8360960536097783
0.05344,1065.6159668,0.01,573,1.8363754166507262
0.05356,1065.7891846,0.01,573,1.836673922791359
0.05367,1065.9726562,0.01,573,1.8369900992999615
0.05377,1066.0982666,0.01,573,1.8372065636340387
0.05388,1066.2425537,0.01,573,1.8374552135150792
0.05398,1066.4044189,0.01,573,1.8377341557263003
0.05408,1066.5358887,0.01,573,1.8379607175612143
0.05418,1066.6895752,0.01,573,1.8382255654231683
0.05429,1066.8586426,0.01,573,1.838516919181736
0.0544,1067.0014648,0.01,573,1.8387630446014025
0.0545,1067.1495361,0.01,573,1.8390182157922472
0.05461,1067.2874756,0.01,573,1.8392559268576567
0.05471,1067.40979,0.01,573,1.8394667111967244
0.05482,1067.578125,0.01,573,1.8397568028107705
0.05493,1067.7252197,0.01,573,1.8400102910273657
0.05505,1067.8974609,0.01,573,1.840307114193749
0.05524,1068.1586914,0.01,573,1.840757292572476
0.05535,1068.3256836,0.01,573,1.8410450701400114
0.05547,1068.4742432,0.01,573,1.8413010828179808
0.05558,1068.6157227,0.01,573,1.841544894363467
0.05576,1068.848877,0.01,573,1.8419466890419867
0.05588,1068.9903564,0.01,573,1.842190500415143
0.05601,1069.1575928,0.01,573,1.8424786988124053
0.05613,1069.2852783,0.01,573,1.8426987391651857
0.05631,1069.5529785,0.01,573,1.8431600667744075
0.05642,1069.6694336,0.01,573,1.8433607537849688
0.05654,1069.8231201,0.01,573,1.843625601646923
0.05664,1069.949707,0.01,573,1.8438437487829198
0.05675,1070.0787354,0.01,573,1.8440661033545402
0.05686,1070.2163086,0.01,573,1.8443031831753587
0.05696,1070.340332,0.01,573,1.8445169126331982
0.05716,1070.5704346,0.01,573,1.8449134483187664
0.05729,1070.6871338,0.01,573,1.8451145559867252
0.05742,1070.8270264,0.01,573,1.8453556328283032
0.05753,1070.9440918,0.01,573,1.8455573715685232
0.05772,1071.2016602,0.01,573,1.8460012390523095
0.05782,1071.315918,0.01,573,1.8461981394569746
0.05793,1071.4462891,0.01,573,1.8464228079027758
0.05804,1071.5938721,0.01,573,1.8466771376064957
0.05815,1071.7393799,0.01,573,1.8469278911191829
0.05826,1071.8962402,0.01,573,1.8471982083889529
0.05836,1072.0343018,0.01,573,1.847436129869226
0.05846,1072.1585693,0.01,573,1.8476502799844627
0.05857,1072.3183594,0.01,573,1.8479256461769809
0.05868,1072.4316406,0.01,573,1.8481208636073967
0.05878,1072.5474854,0.01,573,1.8483204988882993
0.05889,1072.7115479,0.01,573,1.8486032277054163
0.059,1072.8375244,0.01,573,1.8488203229394249
0.0591,1072.9755859,0.01,573,1.8490582442473678
0.05922,1073.1118164,0.01,573,1.8492930101940055
0.05933,1073.2438965,0.01,573,1.849520623758578
0.05945,1073.4163818,0.01,573,1.849817867582359
0.05955,1073.5476074,0.01,573,1.850044008587546
0.05965,1073.659668,0.01,573,1.8502371225586447
0.05975,1073.8179932,0.01,573,1.8505099642897889
0.05987,1073.9577637,0.01,573,1.850750830716503
0.05998,1074.0811768,0.01,573,1.8509635084446845
0.06008,1074.2011719,0.01,573,1.8511702959353225
0.06019,1074.3127441,0.01,573,1.8513625682469665
0.06029,1074.4459229,0.01,573,1.8515920752006523
0.06039,1074.5695801,0.01,573,1.8518051735862309
0.06051,1074.6733398,0.01,573,1.8519839826208695
0.06063,1074.8029785,0.01,573,1.8522073889221489
0.06076,1074.9313965,0.01,573,1.8524286915917805
0.06086,1075.0402832,0.01,573,1.852616335982734
0.06096,1075.1505127,0.01,573,1.8528062944201977
0.06106,1075.2484131,0.01,573,1.8529750061263297
0.06118,1075.3924561,0.01,573,1.8532232353499727
0.06129,1075.522583,0.01,573,1.8534474829660466
0.0614,1075.6235352,0.01,573,1.8536214538374607
0.06149,1075.758667,0.01,573,1.8538543263949852
0.06159,1075.8935547,0.01,573,1.8540867782951125
0.0617,1076.057373,0.01,573,1.854369086282502
0.0618,1076.2263184,0.01,573,1.8546602297985362
0.06192,1076.3693848,0.01,573,1.8549067760479299
0.06204,1076.5273438,0.01,573,1.8551789867068125
0.06215,1076.6872559,0.01,573,1.8554545631418646
0.06224,1076.7962646,0.01,573,1.8556424177753517
0.06245,1077.0732422,0.01,573,1.856119733122953
0.06257,1077.2017822,0.01,573,1.856341246035119
0.06267,1077.3214111,0.01,573,1.8565474024534958
0.06278,1077.4012451,0.01,573,1.8566849803423233
0.06289,1077.50354,0.01,573,1.8568612650879175
0.06301,1077.6721191,0.01,573,1.8571517773593607
0.06311,1077.7830811,0.01,573,1.8573429981136762
0.0632,1077.9122314,0.01,573,1.857565562755501
0.06331,1078.0534668,0.01,573,1.8578089536435893
0.06344,1078.178833,0.01,573,1.8580249971479392
0.06355,1078.3277588,0.01,573,1.8582816408981702
0.06366,1078.4332275,0.01,573,1.85846339505158
0.06377,1078.5500488,0.01,573,1.8586647131344025
0.06389,1078.7182617,0.01,573,1.8589545943335848
0.06401,1078.8477783,0.01,573,1.85917779022
0.0,664.8251343,0.1,573,1.14569279274808
0.00018,693.7280273,0.1,573,1.195501132552403
0.00035,720.7125244,0.1,573,1.2420035017444961
0.00053,745.6016846,0.1,573,1.2848949779951893
0.00087,768.4291992,0.1,573,1.3242336215034685
0.00135,789.1401367,0.1,573,1.3599247688452274
0.00185,807.7093506,0.1,573,1.3919250850706777
0.00229,824.2671509,0.1,573,1.4204591333320238
0.00275,839.0747681,0.1,573,1.445977092007992
0.00332,852.5270386,0.1,573,1.4691593824521931
0.00395,864.9080811,0.1,573,1.490495626265979
0.00454,876.2503052,0.1,573,1.5100416748954215
0.00507,886.7460938,0.1,573,1.528129061687572
0.00566,896.5152588,0.1,573,1.544964258424608
0.00636,905.6643066,0.1,573,1.5607308075277857
0.00713,914.244812,0.1,573,1.5755175878219254
0.00786,922.187439,0.1,573,1.5892051126158964
0.00857,929.5236206,0.1,573,1.6018475503815213
0.00932,936.4014282,0.1,573,1.6137000724819752
0.01013,942.8580322,0.1,573,1.6248267346473837
0.01101,948.9214478,0.1,573,1.6352758154566864
0.01186,954.5496216,0.1,573,1.6449748443085106
0.01271,959.7783813,0.1,573,1.6539855630588014
0.01358,964.6969604,0.1,573,1.6624617477496293
0.01453,969.3840332,0.1,573,1.670538977759442
0.0155,973.7930908,0.1,573,1.6781371043261364
0.01645,977.9316406,0.1,573,1.6852690649480546
0.01736,981.7687988,0.1,573,1.691881637589435
0.01831,985.4449463,0.1,573,1.6982167405789803
0.0193,988.9636841,0.1,573,1.7042805795180345
0.02029,992.2935181,0.1,573,1.7100188806411778
0.02125,995.4696045,0.1,573,1.71549222860877
0.02218,998.4361572,0.1,573,1.7206044872649895
0.02316,1001.3110962,0.1,573,1.7255588680817713
0.02418,1004.1294556,0.1,573,1.7304157453046123
0.02521,1006.8297729,0.1,573,1.7350692006406538
0.02619,1009.3912964,0.1,573,1.7394834726965605
0.02717,1011.8597412,0.1,573,1.7437373422793256
0.0282,1014.2554932,0.1,573,1.7478659403993437
0.02926,1016.6065063,0.1,573,1.7519174399972979
0.0303,1018.8640747,0.1,573,1.7558079063945093
0.03128,1020.9701538,0.1,573,1.7594373113633333
0.03228,1023.069397,0.1,573,1.7630549360294008
0.03335,1025.1535645,0.1,573,1.7666465807498488
0.03444,1027.1853027,0.1,573,1.7701478740860912
0.03547,1029.1026611,0.1,573,1.7734520567751346
0.03648,1030.9282227,0.1,573,1.7765980460886102
0.03752,1032.7501221,0.1,573,1.7797377243348151
0.03863,1034.5906982,0.1,573,1.782909588127983
0.03973,1036.3823242,0.1,573,1.7859970962404157
0.04079,1038.0981445,0.1,573,1.788953968431222
0.04185,1039.7418213,0.1,573,1.7917865157676731
0.04298,1041.4102783,0.1,573,1.7946617668093217
0.04412,1043.0849609,0.1,573,1.7975477464240674
0.04524,1044.6740723,0.1,573,1.8002862612363433
0.04631,1046.1872559,0.1,573,1.8028939297121298
0.0474,1047.6898193,0.1,573,1.8054832964030259
0.04858,1049.2203369,0.1,573,1.8081208365515948
0.04978,1050.7711182,0.1,573,1.8107932971233653
0.05093,1052.2008057,0.1,573,1.8132570768153842
0.05202,1053.5223389,0.1,573,1.8155344742609718
0.05315,1054.890625,0.1,573,1.8178924409537291
0.05438,1056.2851562,0.1,573,1.820295635813058
0.0556,1057.631958,0.1,573,1.8226165786232973
0.05677,1058.9046631,0.1,573,1.824809830630683
0.0,447.4371033,0.0001,673,0.7710681170299554
1e-05,458.3511658,0.0001,673,0.7898763150067329
3e-05,469.5160217,0.0001,673,0.8091167051134776
0.0,480.3172302,0.0001,673,0.8277304218533672
5e-05,490.6715393,0.0001,673,0.8455739971000317
3e-05,501.4120483,0.0001,673,0.8640831104245486
5e-05,512.0706177,0.0001,673,0.8824510172809023
7e-05,522.7324219,0.0001,673,0.9008244986663385
0.00011,532.520813,0.0001,673,0.9176928277310591
0.00012,543.0077515,0.0001,673,0.9357649631506878
0.00013,553.3786011,0.0001,673,0.9536370426320159
0.00014,563.4041138,0.0001,673,0.9709140032211914
0.00021,569.2062378,0.0001,673,0.9809128003581706
0.00026,577.9616089,0.0001,673,0.9960009266181179
0.00031,586.4885254,0.0001,673,1.0106953571900017
0.00033,596.0505371,0.0001,673,1.0271735667576913
0.00038,604.6344604,0.0001,673,1.041966237117044
0.00042,613.649353,0.0001,673,1.0575015966369468
0.00044,622.2647705,0.0001,673,1.0723485409340492
0.0005,628.8374023,0.0001,673,1.0836751537441611
0.00054,636.6738892,0.0001,673,1.0971797673614665
0.00061,643.8569336,0.0001,673,1.1095583038735293
0.00067,649.4029541,0.0001,673,1.1191157579880961
0.00075,655.2331543,0.0001,673,1.129162938825282
0.00081,660.8273315,0.0001,673,1.138803381354796
0.00088,666.7075806,0.0001,673,1.148936811434161
0.00096,670.3939819,0.0001,673,1.1552895847916755
0.00104,675.104187,0.0001,673,1.1634066786815105
0.00112,679.3131104,0.0001,673,1.1706599140900755
0.0012,682.793396,0.0001,673,1.1766574883737604
0.00128,686.1908569,0.0001,673,1.1825123308969325
0.00136,689.3662109,0.0001,673,1.1879844167200029
0.00145,692.9821777,0.0001,673,1.1942158103419336
0.00153,696.454834,0.0001,673,1.2002002370570732
0.0016,700.8839722,0.0001,673,1.2078329685108384
0.00169,703.8920898,0.0001,673,1.213016855936646
0.00178,706.9396973,0.0001,673,1.2182687962856693
0.00186,710.2595215,0.0001,673,1.2239898475259108
0.00195,712.4490967,0.0001,673,1.2277631412785022
0.00203,715.6158447,0.0001,673,1.2332203963864479
0.00212,718.8751831,0.0001,673,1.2388372124804103
0.0022,722.8615112,0.0001,673,1.2457068495294186
0.00229,725.5756226,0.0001,673,1.250384076230496
0.00237,728.4893188,0.0001,673,1.2554052473089816
0.00247,731.1433105,0.0001,673,1.2599788697637115
0.00255,733.9813232,0.0001,673,1.264869615507765
0.00264,736.2561035,0.0001,673,1.2687897431628956
0.00273,738.2390137,0.0001,673,1.2722068912332656
0.00282,740.6950073,0.0001,673,1.2764393036698352
0.00292,742.8190308,0.0001,673,1.28009963221343
0.00301,745.1509399,0.0001,673,1.2841182098985633
0.0031,747.4696045,0.0001,673,1.288113963344042
0.0032,749.055603,0.0001,673,1.290847113697439
0.00329,751.3427734,0.0001,673,1.2947885932051681
0.00338,753.0032349,0.0001,673,1.2976500656060104
0.00347,754.9506226,0.0001,673,1.3010059977714292
0.00356,756.7495728,0.0001,673,1.3041061276737422
0.00366,758.3840942,0.0001,673,1.3069228975143474
0.00375,760.383606,0.0001,673,1.3103686551129778
0.00384,762.065979,0.0001,673,1.3132678875898658
0.00393,764.0202026,0.0001,673,1.3166356000580406
0.00402,765.5830078,0.0001,673,1.3193287814101484
0.00411,767.1289673,0.0001,673,1.321992932576598
0.0042,768.7845459,0.0001,673,1.3248459902785232
0.00429,770.4659424,0.0001,673,1.3277435399534916
0.00439,772.2377319,0.0001,673,1.3307968638362506
0.00448,773.7911987,0.0001,673,1.3334739523287118
0.00457,775.6055298,0.0001,673,1.3366005881276386
0.00466,777.119751,0.0001,673,1.3392100446989412
0.00476,778.8828735,0.0001,673,1.342248432745309
0.00486,780.5164795,0.0001,673,1.3450636250775916
0.00495,781.9871216,0.0001,673,1.3475979818095403
0.00504,783.4365845,0.0001,673,1.3500958404376353
0.00514,784.9852295,0.0001,673,1.352764619524776
0.00524,786.4575195,0.0001,673,1.3553018160818995
0.00533,787.7467651,0.0001,673,1.3575235723239485
0.00543,788.8614502,0.0001,673,1.3594445085511844
0.00553,790.1206055,0.0001,673,1.3616144101955912
0.00563,790.9090576,0.0001,673,1.362973149271165
0.00572,792.0993652,0.0001,673,1.365024405711566
0.00582,793.2839355,0.0001,673,1.3670657750659938
0.00591,794.1557617,0.0001,673,1.3685681926828015
0.00601,795.2476807,0.0001,673,1.370449896102276
0.00611,796.4788208,0.0001,673,1.3725715191677428
0.00621,797.3684082,0.0001,673,1.3741045446508613
0.00631,798.2265625,0.0001,673,1.375583401489827
0.00641,799.4401245,0.0001,673,1.377674732225114
0.00651,800.6954346,0.0001,673,1.3798380074384498
0.00661,801.6384277,0.0001,673,1.3814630669353636
0.0067,802.7511597,0.0001,673,1.3833806373864304
0.00679,803.87146,0.0001,673,1.385311250284775
0.00689,804.9435425,0.0001,673,1.3871587694745764
0.00699,806.116394,0.0001,673,1.389179943827331
0.00708,807.5125122,0.0001,673,1.3915858735628974
0.00718,808.4522705,0.0001,673,1.3932053585307287
0.00727,809.711853,0.0001,673,1.3953759963686634
0.00737,810.6981201,0.0001,673,1.397075629926267
0.00746,811.9274292,0.0001,673,1.399194097630429
0.00756,813.0376587,0.0001,673,1.401107355524605
0.00766,814.2719727,0.0001,673,1.403234448170218
0.00776,815.0897827,0.0001,673,1.404643779698912
0.00786,816.0005493,0.0001,673,1.4062133032858841
0.00796,816.9021606,0.0001,673,1.40776704954934
0.00805,817.5224609,0.0001,673,1.4088360127193287
0.00815,818.2269287,0.0001,673,1.4100500216963403
0.00826,818.9606323,0.0001,673,1.4113144127116084
0.00835,819.6588745,0.0001,673,1.412517693115522
0.00845,820.6746216,0.0001,673,1.4142681295411095
0.00855,821.3395996,0.0001,673,1.4154140857672355
0.00865,821.9503784,0.0001,673,1.416466640541447
0.00874,822.6401978,0.0001,673,1.4176554059386968
0.00884,823.2584839,0.0001,673,1.4187208980389197
0.00894,823.8812256,0.0001,673,1.419794068472202
0.00904,824.4552002,0.0001,673,1.4207831985885488
0.00913,825.2835083,0.0001,673,1.4222106214872694
0.00923,826.0444946,0.0001,673,1.4235220287646253
0.00933,826.765625,0.0001,673,1.4247647523911642
0.00942,827.6722412,0.0001,673,1.426327123596071
0.00952,828.2982178,0.0001,673,1.4274058687307658
0.00962,829.0543823,0.0001,673,1.4287089666028012
0.00972,829.8005981,0.0001,673,1.4299949198855315
0.00981,830.600708,0.0001,673,1.4313737488415121
0.00992,831.3875122,0.0001,673,1.4327296480919112
0.01002,832.190979,0.0001,673,1.4341142619918377
0.01012,833.0736084,0.0001,673,1.4356352967573365
0.01022,833.8723755,0.0001,673,1.4370118116668062
0.01032,834.7279663,0.0001,673,1.4384862508276146
0.01041,835.5144653,0.0001,673,1.4398416241270195
0.01051,836.0985107,0.0001,673,1.4408481092475351
0.01061,836.8031006,0.0001,673,1.4420623286394103
0.01071,837.5397339,0.0001,673,1.4433317684050968
0.01081,838.1995239,0.0001,673,1.4444687841536412
0.01091,838.9872437,0.0001,673,1.445826261257023
0.01102,839.6833496,0.0001,673,1.4470258601763075
0.01111,840.4754028,0.0001,673,1.4483908050255547
0.01122,841.0981445,0.0001,673,1.4494639754588372
0.01132,841.9088745,0.0001,673,1.4508611060273777
0.01141,842.5645752,0.0001,673,1.4519910746874538
0.01152,843.1395264,0.0001,673,1.45298188777805
0.01162,843.769165,0.0001,673,1.4540669436353555
0.01173,844.2410889,0.0001,673,1.454880209835835
0.01183,844.7023315,0.0001,673,1.4556750689578277
0.01194,845.2012939,0.0001,673,1.4565349305906679
0.01204,845.7258301,0.0001,673,1.457438863539154
0.01215,846.1383667,0.0001,673,1.458149787637808
0.01225,846.5827637,0.0001,673,1.4589156167464727
0.01236,847.0584106,0.0001,673,1.4597352987908296
0.01246,847.5075073,0.0001,673,1.4605092268899513
0.01256,848.0692749,0.0001,673,1.46147732068983
0.01266,848.4902954,0.0001,673,1.4622028650887449
0.01275,848.9169312,0.0001,673,1.462938086331099
0.01285,849.5511475,0.0001,673,1.4640310309363271
0.01295,850.0697021,0.0001,673,1.464924655796783
0.01305,850.585083,0.0001,673,1.4658128114217532
0.01315,851.1174927,0.0001,673,1.4667303127685116
0.01325,851.8320923,0.0001,673,1.4679617818709587
0.01335,852.3939819,0.0001,673,1.4689300859133712
0.01345,853.0518188,0.0001,673,1.4700637358857467
0.01355,853.7696533,0.0001,673,1.471300779689606
0.01364,854.2182617,0.0001,673,1.4720738663016029
0.01375,854.8168335,0.0001,673,1.4731053847593465
0.01385,855.4630737,0.0001,673,1.4742190501449122
0.01395,856.0078735,0.0001,673,1.4751579033442694
0.01404,856.5873413,0.0001,673,1.476156499889192
0.01415,857.2855835,0.0001,673,1.4773597802931058
0.01424,858.0210571,0.0001,673,1.4786272215484122
0.01434,858.5026245,0.0001,673,1.4794571063872026
0.01444,859.1196899,0.0001,673,1.4805204948557789
0.01454,859.5654907,0.0001,673,1.481288743132221
0.01464,860.1030273,0.0001,673,1.482215079662964
0.01475,860.427124,0.0001,673,1.4827735953299965
0.01485,860.7290039,0.0001,673,1.4832938247976588
0.01495,861.0119629,0.0001,673,1.4837814478886306
0.01505,861.2489624,0.0001,673,1.4841898689982218
0.01514,861.4743652,0.0001,673,1.4845783055210033
0.01525,861.8653564,0.0001,673,1.4852521004435428
0.01535,862.2000732,0.0001,673,1.4858289177231354
0.01545,862.4227295,0.0001,673,1.486212621203959
0.01554,862.7876587,0.0001,673,1.4868415034960576
0.01564,863.0422974,0.0001,673,1.4872803222294257
0.01574,863.3634033,0.0001,673,1.4878336838524429
0.01584,863.7839355,0.0001,673,1.488558386764233
0.01594,864.1022949,0.0001,673,1.4891070153452923
0.01604,864.3754272,0.0001,673,1.489577704089493
0.01614,864.7254028,0.0001,673,1.4901808168508357
0.01624,865.2042847,0.0001,673,1.4910060737689352
0.01634,865.6481323,0.0001,673,1.4917709560968784
0.01644,866.1173706,0.0001,673,1.4925795942043372
0.01654,866.6052246,0.0001,673,1.4934203127374923
0.01664,867.1582031,0.0001,673,1.494373260286116
0.01674,867.5369873,0.0001,673,1.4950260188921873
0.01684,868.0541992,0.0001,673,1.4959173298784625
0.01694,868.5222778,0.0001,673,1.4967239694755414
0.01704,869.0343018,0.0001,673,1.4976063401565651
0.01714,869.4429321,0.0001,673,1.4983105325305515
0.01725,869.9526367,0.0001,673,1.4991889061908155
0.01734,870.4923706,0.0001,673,1.5001190293274547
0.01744,871.0962524,0.0001,673,1.5011596985053135
0.01755,871.642334,0.0001,673,1.5021007606299142
0.01764,872.2789307,0.0001,673,1.5031978073771695
0.01774,872.5928955,0.0001,673,1.5037388627464363
0.01784,873.0049438,0.0001,673,1.5044489453579655
0.01794,873.3966064,0.0001,673,1.5051238973037602
0.01804,873.7789917,0.0001,673,1.5057828616835052
0.01814,874.1203613,0.0001,673,1.5063711437297234
0.01824,874.4745483,0.0001,673,1.506981513994398
0.01834,874.7293091,0.0001,673,1.5074205431426297
0.01844,874.9594727,0.0001,673,1.5078171839494645
0.01854,875.2678223,0.0001,673,1.5083485626476223
0.01864,875.6715088,0.0001,673,1.5090442353737543
0.01874,875.9846191,0.0001,673,1.5095838181836356
0.01884,876.2396851,0.0001,673,1.5100233732828614
0.01895,876.5115356,0.0001,673,1.5104918531018183
0.01905,876.6934204,0.0001,673,1.5108052950788429
0.01914,876.9678955,0.0001,673,1.511278297869554
0.01924,877.2036743,0.0001,673,1.511684615347498
0.01935,877.5130005,0.0001,673,1.5122176770199052
0.01945,877.7683105,0.0001,673,1.5126576526041984
0.01956,878.1410522,0.0001,673,1.5132999981733026
0.01966,878.5363159,0.0001,673,1.5139811558927707
0.01976,878.8864746,0.0001,673,1.514584584190244
0.01985,879.2481689,0.0001,673,1.51520789178093
0.01995,879.5128174,0.0001,673,1.5156639603972
0.02005,879.8695068,0.0001,673,1.516278643046435
0.02015,880.2689209,0.0001,673,1.5169669531479684
0.02025,880.6236572,0.0001,673,1.5175782700210347
0.02034,881.0403442,0.0001,673,1.5182963465017538
0.02044,881.4319458,0.0001,673,1.5189711933262817
0.02054,881.7282715,0.0001,673,1.5194818512441015
0.02065,882.1791992,0.0001,673,1.5202589347045283
0.02074,882.6828613,0.0001,673,1.521126895327825
0.02084,883.1332397,0.0001,673,1.5219030321798601
0.02095,883.552002,0.0001,673,1.5226246850239418
0.02104,884.083252,0.0001,673,1.5235401878603205
0.02114,884.5106812,0.0001,673,1.5242767763684635
0.02124,884.8731079,0.0001,673,1.5249013461036718
0.02135,885.1099854,0.0001,673,1.5253095569707291
0.02144,885.4309692,0.0001,673,1.5258627081788827
0.02154,885.7856445,0.0001,673,1.526473919930682
0.02165,886.1465454,0.0001,673,1.527095860255579
0.02175,886.4689941,0.0001,673,1.5276515359251068
0.02185,886.675415,0.0001,673,1.5280072609499311
0.02195,886.8225098,0.0001,673,1.5282607493388563
0.02205,887.0272827,0.0001,673,1.5286136343661756
0.02215,887.2549438,0.0001,673,1.5290059626161203
0.02224,887.3120728,0.0001,673,1.5291044129907827
0.02234,887.5976562,0.0001,673,1.529596558708849
0.02245,887.7832642,0.0001,673,1.5299164168744104
0.02255,887.9425659,0.0001,673,1.5301909414074737
0.02265,888.0643311,0.0001,673,1.5304007793104804
0.02275,888.2385254,0.0001,673,1.5307009682530328
0.02285,888.5189209,0.0001,673,1.5311841736658474
0.02295,888.7626953,0.0001,673,1.5316042699569279
0.02305,888.9796143,0.0001,673,1.5319780863517785
0.02315,889.2561646,0.0001,673,1.5324546653335223
0.02325,889.6088257,0.0001,673,1.533062406015556
0.02335,889.9238281,0.0001,673,1.5336052494803392
0.02345,890.2069092,0.0001,673,1.5340930829861747
0.02354,890.4588623,0.0001,673,1.5345272736265216
0.02364,890.7783203,0.0001,673,1.5350777954243642
0.02374,891.1439819,0.0001,673,1.5357079398609847
0.02384,891.5941772,0.0001,673,1.5364837611768896
0.02393,891.8859863,0.0001,673,1.5369866356403834
0.02403,892.2719727,0.0001,673,1.5376518057938018
0.02413,892.6375122,0.0001,673,1.5382817398155586
0.02423,893.0941772,0.0001,673,1.5390687103619585
0.02433,893.4492798,0.0001,673,1.5396806584796157
0.02443,893.7727051,0.0001,673,1.540238017123393
0.02452,894.0270996,0.0001,673,1.5406764150270336
0.02462,894.2676392,0.0001,673,1.5410909367890313
0.02472,894.536377,0.0001,673,1.5415540524937694
0.02482,894.9647217,0.0001,673,1.5422922186825652
0.02492,895.246582,0.0001,673,1.542777948384424
0.02502,895.4415894,0.0001,673,1.5431140045308989
0.02512,895.6986694,0.0001,673,1.5435570303552306
0.02522,895.9815674,0.0001,673,1.5440445483249357
0.02532,896.1671143,0.0001,673,1.5443643011969004
0.02543,896.3078613,0.0001,673,1.5446068504255344
0.02554,896.4316406,0.0001,673,1.5448201592259767
0.02564,896.5761108,0.0001,673,1.5450691246431478
0.02573,896.7419434,0.0001,673,1.545354903872633
0.02584,896.7971191,0.0001,673,1.5454499881264667
0.02593,897.0408936,0.0001,673,1.5458700845898772
0.02603,897.1141968,0.0001,673,1.5459964079546125
0.02613,897.3042603,0.0001,673,1.5463239442809034
