Strain,Stress,delT,Rate,I_Temp,Temp
0.0027,807.7764282,0.0,0.01,473,473
0.00277,809.2971191,0.0,0.01,473,473
0.00285,810.7841797,0.0,0.01,473,473
0.00293,812.2531128,0.0,0.01,473,473
0.003,813.6886597,0.0,0.01,473,473
0.00305,815.0662842,0.0,0.01,473,473
0.0031,816.4376221,0.0,0.01,473,473
0.00317,817.821167,0.0,0.01,473,473
0.00326,819.1855469,0.0,0.01,473,473
0.00334,820.5375366,0.0,0.01,473,473
0.00342,821.861084,0.0,0.01,473,473
0.00349,823.1408081,0.0,0.01,473,473
0.00357,824.4504395,0.0,0.01,473,473
0.00365,825.7332764,0.0,0.01,473,473
0.00372,826.9764404,0.0,0.01,473,473
0.00377,828.2197876,0.0,0.01,473,473
0.00384,829.4555054,0.0,0.01,473,473
0.00393,830.6792603,0.0,0.01,473,473
0.00402,831.8952026,0.0,0.01,473,473
0.00409,833.0732422,0.0,0.01,473,473
0.00415,834.2211304,0.0,0.01,473,473
0.00421,835.4007568,0.0,0.01,473,473
0.0043,836.5601196,0.0,0.01,473,473
0.00439,837.7268677,0.0,0.01,473,473
0.00447,838.8632812,0.0,0.01,473,473
0.00452,839.9556885,0.0,0.01,473,473
0.00459,841.0406494,0.0,0.01,473,473
0.00469,842.1553955,0.0,0.01,473,473
0.00479,843.2561035,0.0,0.01,473,473
0.00487,844.3358154,0.0,0.01,473,473
0.00493,845.3900146,0.0,0.01,473,473
0.005,846.4157715,0.0,0.01,473,473
0.00509,847.4613037,0.0,0.01,473,473
0.00518,848.4816284,0.0,0.01,473,473
0.00526,849.4835205,0.0,0.01,473,473
0.00532,850.4761963,0.0,0.01,473,473
0.00539,851.4712524,0.0,0.01,473,473
0.00548,852.4832153,0.0,0.01,473,473
0.00558,853.4875488,0.0,0.01,473,473
0.00567,854.4564209,0.0,0.01,473,473
0.00571,855.4042358,0.0,0.01,473,473
0.00578,856.3636475,0.0,0.01,473,473
0.00587,857.3209839,0.0,0.01,473,473
0.00597,858.2831421,0.0,0.01,473,473
0.00605,859.2424927,0.0,0.01,473,473
0.00613,860.1539307,0.0,0.01,473,473
0.00622,861.0875244,0.0,0.01,473,473
0.00631,862.0093994,0.0,0.01,473,473
0.00639,862.921875,0.0,0.01,473,473
0.00646,863.8436279,0.0,0.01,473,473
0.00655,864.7352295,0.0,0.01,473,473
0.00663,865.6034546,0.0,0.01,473,473
0.0067,866.4838257,0.0,0.01,473,473
0.00676,867.3396606,0.0,0.01,473,473
0.00685,868.196106,0.0,0.01,473,473
0.00696,869.0883789,0.0,0.01,473,473
0.00704,869.9147339,0.0,0.01,473,473
0.0071,870.7376709,0.0,0.01,473,473
0.00717,871.557251,0.0,0.01,473,473
0.00727,872.37323,0.0,0.01,473,473
0.00737,873.2087402,0.0,0.01,473,473
0.00746,874.0357666,0.0,0.01,473,473
0.00754,874.8185425,0.0,0.01,473,473
0.0076,875.6066284,0.0,0.01,473,473
0.00767,876.3883057,0.0,0.01,473,473
0.00776,877.1785278,0.0,0.01,473,473
0.00786,877.984314,0.0,0.01,473,473
0.00795,878.7539062,0.0,0.01,473,473
0.00801,879.5040283,0.0,0.01,473,473
0.00809,880.2713623,0.0,0.01,473,473
0.00818,881.0352783,0.0,0.01,473,473
0.00828,881.8190308,0.0,0.01,473,473
0.00837,882.6037598,0.0,0.01,473,473
0.00845,883.343811,0.0,0.01,473,473
0.00854,884.0788574,0.0,0.01,473,473
0.00863,884.821167,0.0,0.01,473,473
0.00871,885.5440674,0.0,0.01,473,473
0.00877,886.2627563,0.0,0.01,473,473
0.00885,886.9660645,0.0,0.01,473,473
0.00894,887.6784058,0.0,0.01,473,473
0.00905,888.4066772,0.0,0.01,473,473
0.00914,889.1074219,0.0,0.01,473,473
0.00921,889.7888794,0.0,0.01,473,473
0.00927,890.4906616,0.0,0.01,473,473
0.00937,891.2020874,0.0,0.01,473,473
0.00946,891.9019165,0.0,0.01,473,473
0.00953,892.5860596,0.0,0.01,473,473
0.00959,893.2369995,0.0,0.01,473,473
0.00969,893.9229126,0.0,0.01,473,473
0.00982,894.6503906,0.0,0.01,473,473
0.00992,895.3289795,0.0,0.01,473,473
0.00997,895.9592896,0.0,0.01,473,473
0.01004,896.5811157,0.0,0.01,473,473
0.01015,897.2146606,0.0,0.01,473,473
0.01026,897.8734741,0.0,0.01,473,473
0.01032,898.4873047,0.0,0.01,473,473
0.01037,899.0797119,0.0,0.01,473,473
0.01046,899.7481689,0.0,0.01,473,473
0.01059,900.4194946,0.0,0.01,473,473
0.01069,901.0419312,0.0,0.01,473,473
0.01075,901.6489258,0.0,0.01,473,473
0.0108,902.2230225,0.0,0.01,473,473
0.01089,902.8495483,0.0,0.01,473,473
0.011,903.5064087,0.0,0.01,473,473
0.0111,904.1068115,0.0,0.01,473,473
0.01117,904.6975708,0.0,0.01,473,473
0.01123,905.3044434,0.0,0.01,473,473
0.01133,905.8920288,0.0,0.01,473,473
0.01144,906.5116577,0.0,0.01,473,473
0.01153,907.1186523,0.0,0.01,473,473
0.0116,907.6686401,0.0,0.01,473,473
0.01168,908.2572632,0.0,0.01,473,473
0.01178,908.8388062,0.0,0.01,473,473
0.01188,909.4151001,0.0,0.01,473,473
0.01197,910.0151978,0.0,0.01,473,473
0.01204,910.5521851,0.0,0.01,473,473
0.01213,911.1011353,0.0,0.01,473,473
0.01224,911.6781006,0.0,0.01,473,473
0.01234,912.2268066,0.0,0.01,473,473
0.01242,912.7685547,0.0,0.01,473,473
0.01249,913.3444824,0.0,0.01,473,473
0.01258,913.8968506,0.0,0.01,473,473
0.01268,914.440918,0.0,0.01,473,473
0.01276,914.9862061,0.0,0.01,473,473
0.01284,915.5060425,0.0,0.01,473,473
0.01293,916.0825195,0.0,0.01,473,473
0.01303,916.6360474,0.0,0.01,473,473
0.01312,917.1478271,0.0,0.01,473,473
0.0132,917.6811523,0.0,0.01,473,473
0.01329,918.2140503,0.0,0.01,473,473
0.01338,918.7110596,0.0,0.01,473,473
0.01347,919.229248,0.0,0.01,473,473
0.01356,919.7317505,0.0,0.01,473,473
0.01364,920.2216187,0.0,0.01,473,473
0.01372,920.7215576,0.0,0.01,473,473
0.0138,921.1999512,0.0,0.01,473,473
0.01389,921.6943359,0.0,0.01,473,473
0.01399,922.2279663,0.0,0.01,473,473
0.01409,922.7092896,0.0,0.01,473,473
0.01418,923.1918945,0.0,0.01,473,473
0.01427,923.6812744,0.0,0.01,473,473
0.01436,924.1651001,0.0,0.01,473,473
0.01444,924.6605835,0.0,0.01,473,473
0.01452,925.1450195,0.0,0.01,473,473
0.0146,925.6213989,0.0,0.01,473,473
0.01471,926.1325073,0.0,0.01,473,473
0.01481,926.607666,0.0,0.01,473,473
0.01488,927.0487671,0.0,0.01,473,473
0.01496,927.5197754,0.0,0.01,473,473
0.01506,927.9934692,0.0,0.01,473,473
0.01517,928.4835815,0.0,0.01,473,473
0.01527,928.9638062,0.0,0.01,473,473
0.01535,929.4020386,0.0,0.01,473,473
0.01543,929.8286133,0.0,0.01,473,473
0.01552,930.2858276,0.0,0.01,473,473
0.01562,930.7250977,0.0,0.01,473,473
0.0157,931.1858521,0.0,0.01,473,473
0.0158,931.6452637,0.0,0.01,473,473
0.01591,932.0977783,0.0,0.01,473,473
0.01601,932.5456543,0.0,0.01,473,473
0.01608,932.9775391,0.0,0.01,473,473
0.01616,933.3909302,0.0,0.01,473,473
0.01624,933.8256226,0.0,0.01,473,473
0.01633,934.2581787,0.0,0.01,473,473
0.01641,934.6682129,0.0,0.01,473,473
0.01649,935.0977173,0.0,0.01,473,473
0.0166,935.5183716,0.0,0.01,473,473
0.01671,935.9507446,0.0,0.01,473,473
0.01679,936.3820801,0.0,0.01,473,473
0.01687,936.7907104,0.0,0.01,473,473
0.01696,937.2235107,0.0,0.01,473,473
0.01708,937.6762085,0.0,0.01,473,473
0.01717,938.0849609,0.0,0.01,473,473
0.01724,938.496582,0.0,0.01,473,473
0.01731,938.899353,0.0,0.01,473,473
0.01741,939.3081055,0.0,0.01,473,473
0.01751,939.7548828,0.0,0.01,473,473
0.0176,940.1584473,0.0,0.01,473,473
0.01769,940.5495605,0.0,0.01,473,473
0.0178,940.9847412,0.0,0.01,473,473
0.01791,941.3807373,0.0,0.01,473,473
0.01798,941.7664185,0.0,0.01,473,473
0.01805,942.1572266,0.0,0.01,473,473
0.01815,942.5490723,0.0,0.01,473,473
0.01827,942.9738159,0.0,0.01,473,473
0.01837,943.387207,0.0,0.01,473,473
0.01843,943.7411499,0.0,0.01,473,473
0.0185,944.1091309,0.0,0.01,473,473
0.01861,944.536438,0.0,0.01,473,473
0.01873,944.9185791,0.0,0.01,473,473
0.0188,945.2950439,0.0,0.01,473,473
0.01887,945.6394653,0.0,0.01,473,473
0.01897,946.0013428,0.0,0.01,473,473
0.01909,946.4127197,0.0,0.01,473,473
0.01919,946.8110962,0.0,0.01,473,473
0.01926,947.1495972,0.0,0.01,473,473
0.01933,947.4797363,0.0,0.01,473,473
0.01944,947.8347778,0.0,0.01,473,473
0.01954,948.1711426,0.0,0.01,473,473
0.01963,948.5494385,0.0,0.01,473,473
0.01971,948.8799438,0.0,0.01,473,473
0.0198,949.2443848,0.0,0.01,473,473
0.01991,949.6233521,0.0,0.01,473,473
0.02,949.9626465,0.0,0.01,473,473
0.02008,950.2956543,0.0,0.01,473,473
0.02017,950.6409302,0.0,0.01,473,473
0.02027,951.0036621,0.0,0.01,473,473
0.02036,951.3725586,0.0,0.01,473,473
0.02046,951.7351074,0.0,0.01,473,473
0.02056,952.0791626,0.0,0.01,473,473
0.02066,952.4358521,0.0,0.01,473,473
0.02074,952.7731323,0.0,0.01,473,473
0.02081,953.102417,0.0,0.01,473,473
0.02089,953.4442749,0.0,0.01,473,473
0.021,953.7874146,0.0,0.01,473,473
0.02109,954.1223755,0.0,0.01,473,473
0.02119,954.4691772,0.0,0.01,473,473
0.02128,954.8168335,0.0,0.01,473,473
0.02138,955.1593628,0.0,0.01,473,473
0.02146,955.4857178,0.0,0.01,473,473
0.02154,955.7960205,0.0,0.01,473,473
0.02164,956.1317749,0.0,0.01,473,473
0.02176,956.4816284,0.0,0.01,473,473
0.02186,956.8192749,0.0,0.01,473,473
0.02194,957.1435547,0.0,0.01,473,473
0.02202,957.4553833,0.0,0.01,473,473
0.02211,957.7651367,0.0,0.01,473,473
0.02222,958.0901489,0.0,0.01,473,473
0.02232,958.425415,0.0,0.01,473,473
0.0224,958.7352905,0.0,0.01,473,473
0.02249,959.0593262,0.0,0.01,473,473
0.0226,959.3575439,0.0,0.01,473,473
0.0227,959.664917,0.0,0.01,473,473
0.02278,959.9649048,0.0,0.01,473,473
0.02286,960.2399292,0.0,0.01,473,473
0.02296,960.5442505,0.0,0.01,473,473
0.02309,960.882019,0.0,0.01,473,473
0.02319,961.1859131,0.0,0.01,473,473
0.02325,961.4559937,0.0,0.01,473,473
0.02333,961.7328491,0.0,0.01,473,473
0.02344,962.0297852,0.0,0.01,473,473
0.02355,962.3787842,0.0,0.01,473,473
0.02364,962.6743774,0.0,0.01,473,473
0.0237,962.9262085,0.0,0.01,473,473
0.0238,963.2393188,0.0,0.01,473,473
0.02391,963.5611572,0.0,0.01,473,473
0.024,963.8326416,0.0,0.01,473,473
0.02407,964.1104126,0.0,0.01,473,473
0.02417,964.3937378,0.0,0.01,473,473
0.02429,964.7089233,0.0,0.01,473,473
0.0244,965.0363159,0.0,0.01,473,473
0.02449,965.2932739,0.0,0.01,473,473
0.02457,965.5877075,0.0,0.01,473,473
0.02467,965.8865356,0.0,0.01,473,473
0.02476,966.1663208,0.0,0.01,473,473
0.02485,966.4532471,0.0,0.01,473,473
0.02495,966.7570801,0.0,0.01,473,473
0.02506,967.0332031,0.0,0.01,473,473
0.02515,967.3309326,0.0,0.01,473,473
0.02522,967.59021,0.0,0.01,473,473
0.02532,967.8408203,0.0,0.01,473,473
0.02543,968.1436157,0.0,0.01,473,473
0.02554,968.4255981,0.0,0.01,473,473
0.02562,968.6820068,0.0,0.01,473,473
0.0257,968.9251709,0.0,0.01,473,473
0.0258,969.1703491,0.0,0.01,473,473
0.02591,969.4578247,0.0,0.01,473,473
0.026,969.7411499,0.0,0.01,473,473
0.02609,969.9634399,0.0,0.01,473,473
0.02618,970.22052,0.0,0.01,473,473
0.02629,970.5176392,0.0,0.01,473,473
0.0264,970.7890625,0.0,0.01,473,473
0.02649,971.0369873,0.0,0.01,473,473
0.02656,971.2800293,0.0,0.01,473,473
0.02665,971.5307617,0.0,0.01,473,473
0.02674,971.8065186,0.0,0.01,473,473
0.02685,972.0882568,0.0,0.01,473,473
0.02697,972.3630371,0.0,0.01,473,473
0.02706,972.6335449,0.0,0.01,473,473
0.02714,972.8555298,0.0,0.01,473,473
0.02721,973.0831299,0.0,0.01,473,473
0.0273,973.3306274,0.0,0.01,473,473
0.02741,973.5744629,0.0,0.01,473,473
0.0275,973.8213501,0.0,0.01,473,473
0.02759,974.071228,0.0,0.01,473,473
0.02768,974.2987671,0.0,0.01,473,473
0.02777,974.5346069,0.0,0.01,473,473
0.02787,974.7904053,0.0,0.01,473,473
0.02799,975.0426025,0.0,0.01,473,473
0.02809,975.3154907,0.0,0.01,473,473
0.02818,975.5723877,0.0,0.01,473,473
0.02827,975.8036499,0.0,0.01,473,473
0.02837,976.0854492,0.0,0.01,473,473
0.02848,976.3500366,0.0,0.01,473,473
0.02857,976.5872192,0.0,0.01,473,473
0.02865,976.8275146,0.0,0.01,473,473
0.02875,977.0579834,0.0,0.01,473,473
0.02884,977.2911987,0.0,0.01,473,473
0.02893,977.5455933,0.0,0.01,473,473
0.02902,977.763916,0.0,0.01,473,473
0.02912,977.9863892,0.0,0.01,473,473
0.02923,978.2394409,0.0,0.01,473,473
0.02933,978.4407349,0.0,0.01,473,473
0.02942,978.6567383,0.0,0.01,473,473
0.0295,978.8700562,0.0,0.01,473,473
0.02961,979.0980835,0.0,0.01,473,473
0.02971,979.3525391,0.0,0.01,473,473
0.02982,979.5980835,0.0,0.01,473,473
0.02991,979.7935181,0.0,0.01,473,473
0.02999,980.0357666,0.0,0.01,473,473
0.03007,980.2382812,0.0,0.01,473,473
0.03016,980.4390259,0.0,0.01,473,473
0.03026,980.6908569,0.0,0.01,473,473
0.03037,980.9151611,0.0,0.01,473,473
0.03047,981.1453247,0.0,0.01,473,473
0.03055,981.3671875,0.0,0.01,473,473
0.03064,981.5599976,0.0,0.01,473,473
0.03075,981.7892456,0.0,0.01,473,473
0.03087,982.0492554,0.0,0.01,473,473
0.03097,982.2446899,0.0,0.01,473,473
0.03104,982.4488525,0.0,0.01,473,473
0.03112,982.6569824,0.0,0.01,473,473
0.03123,982.8725586,0.0,0.01,473,473
0.03134,983.1135864,0.0,0.01,473,473
0.03143,983.3203735,0.0,0.01,473,473
0.0315,983.5037231,0.0,0.01,473,473
0.0316,983.7405396,0.0,0.01,473,473
0.03172,983.9726562,0.0,0.01,473,473
0.03181,984.1518555,0.0,0.01,473,473
0.03189,984.3753052,0.0,0.01,473,473
0.03199,984.579834,0.0,0.01,473,473
0.03209,984.7910156,0.0,0.01,473,473
0.03219,985.0216064,0.0,0.01,473,473
0.03228,985.2246704,0.0,0.01,473,473
0.03237,985.4191284,0.0,0.01,473,473
0.03247,985.6190186,0.0,0.01,473,473
0.03257,985.8029785,0.0,0.01,473,473
0.03266,986.0167847,0.0,0.01,473,473
0.03275,986.2244873,0.0,0.01,473,473
0.03283,986.3909912,0.0,0.01,473,473
0.03295,986.6133423,0.0,0.01,473,473
0.03306,986.8295288,0.0,0.01,473,473
0.03315,986.9916382,0.0,0.01,473,473
0.03321,987.1621094,0.0,0.01,473,473
0.03329,987.3411255,0.0,0.01,473,473
0.03342,987.5692749,0.0,0.01,473,473
0.03354,987.7877808,0.0,0.01,473,473
0.03362,987.9483643,0.0,0.01,473,473
0.03369,988.1157227,0.0,0.01,473,473
0.0338,988.3322754,0.0,0.01,473,473
0.03393,988.526001,0.0,0.01,473,473
0.03402,988.7296143,0.0,0.01,473,473
0.03409,988.906311,0.0,0.01,473,473
0.03418,989.0870361,0.0,0.01,473,473
0.0343,989.3193359,0.0,0.01,473,473
0.0344,989.5150146,0.0,0.01,473,473
0.03448,989.6710205,0.0,0.01,473,473
0.03456,989.8515015,0.0,0.01,473,473
0.03468,990.0599976,0.0,0.01,473,473
0.0348,990.2666016,0.0,0.01,473,473
0.03488,990.4564819,0.0,0.01,473,473
0.03494,990.6065674,0.0,0.01,473,473
0.03503,990.7775879,0.0,0.01,473,473
0.03516,991.0001831,0.0,0.01,473,473
0.03528,991.1997681,0.0,0.01,473,473
0.03536,991.3686523,0.0,0.01,473,473
0.03544,991.5540161,0.0,0.01,473,473
0.03555,991.7375488,0.0,0.01,473,473
0.03567,991.9602661,0.0,0.01,473,473
0.03577,992.1531982,0.0,0.01,473,473
0.03582,992.2778931,0.0,0.01,473,473
0.03589,992.4355469,0.0,0.01,473,473
0.03602,992.6391602,0.0,0.01,473,473
0.03614,992.8236694,0.0,0.01,473,473
0.03623,992.9960938,0.0,0.01,473,473
0.03628,993.1218872,0.0,0.01,473,473
0.03637,993.2961426,0.0,0.01,473,473
0.03651,993.5270996,0.0,0.01,473,473
0.03662,993.7047119,0.0,0.01,473,473
0.03671,993.8743896,0.0,0.01,473,473
0.03678,994.0255127,0.0,0.01,473,473
0.03688,994.1972046,0.0,0.01,473,473
0.03701,994.4263306,0.0,0.01,473,473
0.03709,994.6094971,0.0,0.01,473,473
0.03717,994.7546387,0.0,0.01,473,473
0.03726,994.9366455,0.0,0.01,473,473
0.03737,995.1243286,0.0,0.01,473,473
0.03749,995.3059082,0.0,0.01,473,473
0.03756,995.460022,0.0,0.01,473,473
0.03763,995.5964355,0.0,0.01,473,473
0.03773,995.7570801,0.0,0.01,473,473
0.03782,995.9265137,0.0,0.01,473,473
0.03794,996.0842285,0.0,0.01,473,473
0.03804,996.2408447,0.0,0.01,473,473
0.03813,996.4050903,0.0,0.01,473,473
0.03823,996.5537109,0.0,0.01,473,473
0.03831,996.6976929,0.0,0.01,473,473
0.03842,996.8918457,0.0,0.01,473,473
0.03854,997.0616455,0.0,0.01,473,473
0.03862,997.2115479,0.0,0.01,473,473
0.0387,997.3720703,0.0,0.01,473,473
0.03877,997.5134277,0.0,0.01,473,473
0.0389,997.7380371,0.0,0.01,473,473
0.03901,997.9259033,0.0,0.01,473,473
0.03909,998.0777588,0.0,0.01,473,473
0.03917,998.232666,0.0,0.01,473,473
0.03926,998.3911743,0.0,0.01,473,473
0.03936,998.5571289,0.0,0.01,473,473
0.03945,998.723877,0.0,0.01,473,473
0.03952,998.862915,0.0,0.01,473,473
0.03963,999.0266113,0.0,0.01,473,473
0.03974,999.18927,0.0,0.01,473,473
0.03987,999.3488159,0.0,0.01,473,473
0.03998,999.4998169,0.0,0.01,473,473
0.04005,999.6228027,0.0,0.01,473,473
0.04014,999.760437,0.0,0.01,473,473
0.04021,999.8897095,0.0,0.01,473,473
0.04032,1000.0477295,0.0,0.01,473,473
0.04044,1000.210022,0.0,0.01,473,473
0.04053,1000.3511963,0.0,0.01,473,473
0.04063,1000.4951782,0.0,0.01,473,473
0.0407,1000.6124268,0.0,0.01,473,473
0.0408,1000.7839355,0.0,0.01,473,473
0.04091,1000.9385376,0.0,0.01,473,473
0.041,1001.065918,0.0,0.01,473,473
0.04108,1001.2034912,0.0,0.01,473,473
0.04115,1001.3131104,0.0,0.01,473,473
0.04125,1001.4436646,0.0,0.01,473,473
0.04137,1001.6258545,0.0,0.01,473,473
0.04147,1001.7787476,0.0,0.01,473,473
0.04158,1001.9411621,0.0,0.01,473,473
0.04166,1002.0825806,0.0,0.01,473,473
0.04175,1002.185791,0.0,0.01,473,473
0.04184,1002.3343506,0.0,0.01,473,473
0.04195,1002.4908447,0.0,0.01,473,473
0.04207,1002.6474609,0.0,0.01,473,473
0.04216,1002.7843018,0.0,0.01,473,473
0.04223,1002.9153442,0.0,0.01,473,473
0.04231,1003.0109253,0.0,0.01,473,473
0.04239,1003.1265259,0.0,0.01,473,473
0.0425,1003.2596436,0.0,0.01,473,473
0.04258,1003.3952026,0.0,0.01,473,473
0.04267,1003.5461426,0.0,0.01,473,473
0.04277,1003.6654663,0.0,0.01,473,473
0.04287,1003.7889404,0.0,0.01,473,473
0.04297,1003.93573,0.0,0.01,473,473
0.04306,1004.0368652,0.0,0.01,473,473
0.04315,1004.1536865,0.0,0.01,473,473
0.04324,1004.2947998,0.0,0.01,473,473
0.04334,1004.4255981,0.0,0.01,473,473
0.04343,1004.5774536,0.0,0.01,473,473
0.04352,1004.6915894,0.0,0.01,473,473
0.04361,1004.8002319,0.0,0.01,473,473
0.04369,1004.9395752,0.0,0.01,473,473
0.04377,1005.055481,0.0,0.01,473,473
0.04388,1005.1901855,0.0,0.01,473,473
0.04399,1005.3509521,0.0,0.01,473,473
0.04409,1005.4834595,0.0,0.01,473,473
0.04416,1005.567688,0.0,0.01,473,473
0.04425,1005.6738892,0.0,0.01,473,473
0.04435,1005.7640991,0.0,0.01,473,473
0.04446,1005.880188,0.0,0.01,473,473
0.04453,1005.9937744,0.0,0.01,473,473
0.0446,1006.083374,0.0,0.01,473,473
0.0447,1006.2211304,0.0,0.01,473,473
0.04481,1006.3712158,0.0,0.01,473,473
0.04491,1006.4932861,0.0,0.01,473,473
0.04498,1006.5791016,0.0,0.01,473,473
0.04506,1006.6853638,0.0,0.01,473,473
0.04517,1006.8054199,0.0,0.01,473,473
0.04528,1006.9418335,0.0,0.01,473,473
0.04537,1007.032959,0.0,0.01,473,473
0.0,662.9614868,0.0,0.1,473,473
4e-05,690.1474609,0.0,0.1,473,473
0.0002,715.4891357,0.0,0.1,473,473
0.00041,738.7866211,0.0,0.1,473,473
0.00065,759.8703003,0.0,0.1,473,473
0.001,778.8127441,0.0,0.1,473,473
0.00144,795.6331177,0.0,0.1,473,473
0.00191,810.3828125,0.0,0.1,473,473
0.00239,823.3789062,0.0,0.1,473,473
0.00293,834.8220215,0.0,0.1,473,473
0.00357,845.0391235,0.0,0.1,473,473
0.00426,854.2995605,0.0,0.1,473,473
0.0049,862.6220703,0.0,0.1,473,473
0.00556,870.2818604,0.0,0.1,473,473
0.0063,877.442749,0.0,0.1,473,473
0.0071,884.1552124,0.0,0.1,473,473
0.00791,890.4709473,0.0,0.1,473,473
0.00863,896.4176636,0.0,0.1,473,473
0.00938,902.0858154,0.0,0.1,473,473
0.01024,907.612915,0.0,0.1,473,473
0.01114,912.9420776,0.0,0.1,473,473
0.01202,918.0236206,0.0,0.1,473,473
0.01284,922.8642578,0.0,0.1,473,473
0.01373,927.5505371,0.0,0.1,473,473
0.0147,932.1248779,0.0,0.1,473,473
0.01564,936.5072021,0.0,0.1,473,473
0.01653,940.6593628,0.0,0.1,473,473
0.0174,944.6212769,0.0,0.1,473,473
0.01836,948.4941406,0.0,0.1,473,473
0.01937,952.2611084,0.0,0.1,473,473
0.02031,955.8016357,0.0,0.1,473,473
0.0212,959.1508789,0.0,0.1,473,473
0.02216,962.4162598,0.0,0.1,473,473
0.02317,965.616333,0.0,0.1,473,473
0.02419,968.6960449,0.0,0.1,473,473
0.0251,971.5355835,0.0,0.1,473,473
0.02598,974.2515869,0.0,0.1,473,473
0.02699,976.9711304,0.0,0.1,473,473
0.02803,979.5942993,0.0,0.1,473,473
0.02902,982.0877686,0.0,0.1,473,473
0.02996,984.4230957,0.0,0.1,473,473
0.0309,986.6412964,0.0,0.1,473,473
0.03197,988.9019775,0.0,0.1,473,473
0.033,990.9595947,0.0,0.1,473,473
0.03396,992.7427979,0.0,0.1,473,473
0.0349,994.0905151,0.0,0.1,473,473
0.0,640.1702881,0.0,0.0001,573,573
4e-05,646.8779907,0.0,0.0001,573,573
5e-05,653.8121948,0.0,0.0001,573,573
7e-05,662.0368652,0.0,0.0001,573,573
8e-05,668.413208,0.0,0.0001,573,573
0.00016,674.4434814,0.0,0.0001,573,573
0.00017,680.2730103,0.0,0.0001,573,573
0.00026,682.7267456,0.0,0.0001,573,573
0.00027,688.8422852,0.0,0.0001,573,573
0.00034,693.5140381,0.0,0.0001,573,573
0.0004,699.192627,0.0,0.0001,573,573
0.00043,706.4781494,0.0,0.0001,573,573
0.00048,712.062439,0.0,0.0001,573,573
0.00052,718.7154541,0.0,0.0001,573,573
0.00059,723.56427,0.0,0.0001,573,573
0.00061,730.036438,0.0,0.0001,573,573
0.0007,732.6377563,0.0,0.0001,573,573
0.00072,738.7603149,0.0,0.0001,573,573
0.0008,742.8381348,0.0,0.0001,573,573
0.00087,746.9403687,0.0,0.0001,573,573
0.00094,752.1182251,0.0,0.0001,573,573
0.00103,755.0773926,0.0,0.0001,573,573
0.00105,759.5891113,0.0,0.0001,573,573
0.00114,761.7561646,0.0,0.0001,573,573
0.00122,765.7055664,0.0,0.0001,573,573
0.0013,768.9119263,0.0,0.0001,573,573
0.00139,772.9631958,0.0,0.0001,573,573
0.00146,777.5233765,0.0,0.0001,573,573
0.00154,780.8098145,0.0,0.0001,573,573
0.00163,784.5023193,0.0,0.0001,573,573
0.00171,788.1430664,0.0,0.0001,573,573
0.00181,789.7488403,0.0,0.0001,573,573
0.00188,793.8981323,0.0,0.0001,573,573
0.00196,796.8204956,0.0,0.0001,573,573
0.00205,799.7614746,0.0,0.0001,573,573
0.00214,802.0602417,0.0,0.0001,573,573
0.00222,805.447937,0.0,0.0001,573,573
0.0023,808.6013794,0.0,0.0001,573,573
0.00239,811.4203491,0.0,0.0001,573,573
0.00248,813.8916626,0.0,0.0001,573,573
0.00257,815.5217285,0.0,0.0001,573,573
0.00265,819.0357056,0.0,0.0001,573,573
0.00276,821.1972046,0.0,0.0001,573,573
0.00285,824.0557861,0.0,0.0001,573,573
0.00293,826.8215332,0.0,0.0001,573,573
0.00302,829.152832,0.0,0.0001,573,573
0.00312,830.2683105,0.0,0.0001,573,573
0.00322,833.5380249,0.0,0.0001,573,573
0.00331,835.8264771,0.0,0.0001,573,573
0.0034,837.7710571,0.0,0.0001,573,573
0.00349,839.6836548,0.0,0.0001,573,573
0.00358,841.4467163,0.0,0.0001,573,573
0.00367,843.1598511,0.0,0.0001,573,573
0.00378,843.5886841,0.0,0.0001,573,573
0.00386,846.2689819,0.0,0.0001,573,573
0.00395,848.3800659,0.0,0.0001,573,573
0.00404,850.7576294,0.0,0.0001,573,573
0.00413,852.8828125,0.0,0.0001,573,573
0.00421,854.8876953,0.0,0.0001,573,573
0.00431,856.8015747,0.0,0.0001,573,573
0.00441,857.388855,0.0,0.0001,573,573
0.0045,859.8325195,0.0,0.0001,573,573
0.00458,861.9732666,0.0,0.0001,573,573
0.00468,863.5122681,0.0,0.0001,573,573
0.00477,865.5731201,0.0,0.0001,573,573
0.00487,867.2495728,0.0,0.0001,573,573
0.00496,869.1434326,0.0,0.0001,573,573
0.00499,869.4550171,0.0,0.0001,573,573
0.00505,870.1429443,0.0,0.0001,573,573
0.0052,873.0388184,0.0,0.0001,573,573
0.00532,875.6976929,0.0,0.0001,573,573
0.00546,877.8458862,0.0,0.0001,573,573
0.00554,880.140625,0.0,0.0001,573,573
0.00574,882.1639404,0.0,0.0001,573,573
0.00585,882.171936,0.0,0.0001,573,573
0.00603,885.2849121,0.0,0.0001,573,573
0.00613,887.7623291,0.0,0.0001,573,573
0.00627,889.946167,0.0,0.0001,573,573
0.00644,892.506958,0.0,0.0001,573,573
0.00655,894.5018921,0.0,0.0001,573,573
0.00671,894.5941162,0.0,0.0001,573,573
0.00685,897.7280273,0.0,0.0001,573,573
0.00697,900.1716309,0.0,0.0001,573,573
0.00713,902.3212891,0.0,0.0001,573,573
0.00727,904.616272,0.0,0.0001,573,573
0.00743,906.7150879,0.0,0.0001,573,573
