strain,StrRt0.0001,StrRt0.001,StrRt0.01,StrRt0.1,ref_StrRt0.0001,ref_StrRt0.001,ref_StrRt0.01,ref_StrRt0.1
0.034,1052.7314518175774,1049.9017333496658,1032.8222236958477,1026.3092794701893,1.037283706212216,1.0344955109370917,1.017666625428435,1.0112492519253633
0.035,1055.518574302882,1052.5458368240188,1034.9558840968234,1028.161830618052,1.0380910246899577,1.0351673697484942,1.0178678427715464,1.011185965153017
0.036,1058.223806235957,1055.1149619766447,1037.025712842394,1029.9615535397625,1.038879666237005,1.0358276510891082,1.018069070161022,1.0111340424142294
0.037,1060.851699639292,1057.6132136885262,1039.0353060121647,1031.7116584600612,1.0396504925671224,1.0364767280201739,1.018270101332237,1.0110928174691662
0.038,1063.4064405596775,1060.0443694942924,1040.987967111457,1033.415052112104,1.0404043069582696,1.0371149595523186,1.018470758842196,1.0110616506394947
0.039,1065.8918870851278,1062.4119134489165,1042.8867378183586,1035.074375268052,1.041141859371441,1.0377426907821419,1.018670890061203,1.0110399307019446
0.04,1068.311602571012,1064.7190657278152,1044.7344248065042,1036.692034843772,1.0418638510357718,1.0383602531515657,1.0188703637768406,1.0110270759589994
0.041,1070.668884778249,1066.968808589263,1046.5336232285583,1038.2702314386108,1.0425709385611017,1.0389679647940087,1.0190690673065819,1.0110225346608441
0.042,1072.9667915099265,1069.163909222514,1048.2867373462384,1039.8109830257736,1.043263737632448,1.0395661309401112,1.0192669040346933,1.0110257849230952
0.043,1075.2081632375057,1071.3069399192063,1049.995998712295,1041.3161453892574,1.0439428263345139,1.040155044362319,1.0194637913044893,1.011036334259393
0.044,1077.3956431296856,1073.400295935623,1051.6634822443214,1042.787429804709,1.0446087481485464,1.0407349858427282,1.0196596586093178,1.0110537188261288
0.045,1079.5316948326292,1075.446211355761,1053.2911204765162,1044.2264183801783,1.0452620146587026,1.0413062246524183,1.0198544460356018,1.0110775024582592
0.046,1081.6186182970614,1077.4467732177443,1054.8807162312903,1045.634577405315,1.0459031080004721,1.0418690190334903,1.0200481029192616,1.011107275559691
0.047,1083.6585639035436,1079.403934126729,1056.4339539159955,1047.013269001655,1.0465324830797074,1.0424236166772904,1.0202405866833797,1.0111426538989037
0.048,1085.6535451004086,1081.3195235447583,1057.952409619644,1048.3637613201936,1.0471505695872858,1.0429702551940943,1.0204318618302781,1.0111832773498461
0.049,1087.6054497380244,1083.1952579205854,1059.4375601591153,1049.6872374937234,1.0477577738313801,1.0435091625708146,1.0206218990655493,1.0112288086093648
0.05,1089.516050257189,1085.0327497995668,1060.8907912030825,1050.984803519199,1.0483544804066556,1.0440405576143774,1.02081067453515,1.011278931915295
0.051,1091.387012867647,1086.8335160343804,1062.3134045840245,1052.2574952183916,1.048941053717397,1.0445646503791939,1.0209981691596457,1.0113333517834902
0.052,1093.2199058342962,1088.5989852009543,1063.7066248935996,1053.5062844025642,1.0495178393695652,1.0450816425777567,1.0211843680521469,1.0113917917773712
0.053,1095.0162069730122,1090.3305043101343,1065.07160544388,1054.7320843479802,1.050085165445031,1.0455917279738396,1.0213692600085014,1.0114539933197793
0.054,1096.7773104447008,1092.029344893821,1066.4094336660924,1055.9357546731644,1.050643343669712,1.0460950927581552,1.0215528370600426,1.0115197145538968
0.055,1098.50453292484,1093.6967085342258,1067.7211360092529,1057.1181056955072,1.0511926704860062,1.0465919159065589,1.0217350940805925,1.0115887292576144
0.056,1100.1991192160265,1095.333731896263,1069.007682393168,1058.2799023335149,1.0517334280387498,1.0470823695210905,1.0219160284406341,1.0116608258138364
0.057,1101.8622473627129,1096.9414913156895,1070.2699902634845,1059.421867611532,1.052265885082936,1.0475666191542852,1.0220956397025769,1.0117358062377613
0.058,1103.4950333200818,1098.5210069892137,1071.5089282906315,1060.5446858157309,1.052790297820482,1.0480448241172735,1.0222739293518759,1.01181348526107
0.059,1105.098535222843,1100.0732468072883,1072.725319749463,1061.6490053433463,1.0533069106726194,1.0485171377722695,1.0224509005595221,1.011893689472103
