strain,StrRt0.0001,StrRt0.001,StrRt0.01,StrRt0.1,ref_StrRt0.0001,ref_StrRt0.001,ref_StrRt0.01,ref_StrRt0.1
0.042,925.8534842106748,932.9144074312644,945.0869256447768,956.634893533046,0.9002229836753687,0.9070884386069997,0.9189239837033741,0.9301522679676256
0.043,927.2778423148555,934.3416726083378,946.6519682694924,957.8935104290722,0.9003140829853523,0.907172508370741,0.919124840286473,0.9300394963462764
0.044,928.6690530887572,935.7360649206676,948.1810523718596,959.12284136549,0.900408149204454,0.907260100416581,0.9193263667366771,0.9299351793637076
0.045,930.028666269267,937.099075735081,949.6757933621992,960.3242600433005,0.9005049523309071,0.9073509119984874,0.9195283823475662,0.9298388139813865
0.046,931.3581209953408,938.4320955344592,951.137700179359,961.4990408270968,0.9006042767127848,0.9074446655811171,0.9197307257157404,0.9297499304550068
0.047,932.6587564590154,939.7364230450476,952.568184447242,962.648368583672,0.9007059204581382,0.9075411065890991,0.919933252574779,0.9296680901754697
0.048,933.931821288541,941.0132733253412,953.9685686664887,963.7733473007976,0.9008096947977431,0.9076400013603717,0.9201358339000237,0.9295928835987323
0.049,935.1784818391316,942.263784959563,955.3400935627288,964.8750076621654,0.9009154234219735,0.9077411352885075,0.92033835424809,0.9295239282748711
0.05,936.3998295380152,943.4890264727292,956.6839246929158,965.9543137267174,0.9010229418065697,0.9078443111358587,0.9205407102980161,0.9294608669826326
0.051,937.5968874096288,944.690002070507,958.0011583972956,967.0121688356156,0.9011320965396858,0.907949347504557,0.9207428095661327,0.9294033659707709
0.052,938.7706158882938,945.8676567869844,959.2928271738348,968.0494208536692,0.9012427446596983,0.9080560774486095,0.9209445692720571,0.9293511133077546
0.053,939.921918009466,947.0228811168928,960.5599045405396,969.0668668333964,0.9013547530102507,0.9081643472171655,0.9211459153354572,0.9293038173371299
0.054,941.051644058316,948.1565151914256,961.8033094446872,970.06525717795,0.9014679976178804,0.9082740151134522,0.921346781488247,0.9292612052359265
0.055,942.1605957427528,949.2693525545184,963.0239102662308,971.0452993677172,0.9015823630955137,0.9083849504611743,0.9215471084850758,0.9292230216723869
0.056,943.2495299486328,950.3621435838868,964.2225284610176,972.0076613053096,0.9016977420739276,0.9084970326662081,0.9217468434015128,0.9291890275580487
0.057,944.3191621275035,951.4355985983276,965.3999418827008,972.952974326181,0.901814034662878,0.9086101503656634,0.921945939009755,0.9291589988892651
0.058,945.3701693593176,952.4903906852704,966.5568878140766,973.881835915934,0.9019311479417449,0.908724200655126,0.9221443532198103,0.9291327256735331
0.059,946.4031931283536,953.5271582794376,967.6940657410304,974.7948121685768,0.9020489954804918,0.9088390883870168,0.9223420485815538,0.9291100109348477
0.06,947.4188418440754,954.5465075186804,968.8121398926014,975.6924400159623,0.9021674968897713,0.9089547255328173,0.9225389918381819,0.9290906697930568
0.061,948.4176931350958,955.549014399934,969.9117415711517,976.575229254784,0.9022865773993204,0.9090710306027565,0.9227351535258537,0.9290745286125126
0.062,949.4002959420322,956.5352267569396,970.9934712937102,977.4436643930676,0.9024061674647215,0.9091879281186065,0.922930507614802,0.929061424214552
0.063,950.3671724291636,957.5056660755072,972.057900761487,978.298206336476,0.9025262023997914,0.9093053481325106,0.9231250311861641,0.9290512031497994
0.064,951.3188197349664,958.4608291644254,973.105574674206,979.13929393093,0.9026466220344742,0.9094232257894967,0.9233187041409507,0.9290437210253045
0.065,952.2557115774836,959.4011896938318,974.1370124049718,979.9673453771392,0.902767370396293,0.909541500927507,0.923511508938826,0.9290388418829353
0.066,953.178299729654,960.3271996151308,975.1527095453348,980.7827595296258,0.9028883954145184,0.9096601177128626,0.9237034303605388,0.9290364376246171
0.067,954.0870153767756,961.2392904729932,976.1531393367331,981.5859170918412,0.9030096486450233,0.9097790243073652,0.9238944552956724,0.9290363874808298
0.068,954.9822703679674,962.1378746186384,977.1387539935532,982.3771817182424,0.9031310850149492,0.9098981725634501,0.9240845725484729,0.929038577519631
0.069,955.8644583718268,963.0233463339972,978.109985931078,983.1569010310924,0.9032526625859896,0.9100175177454748,0.9242737726634054,0.9290429001919029
0.07,956.7339559451792,963.896082874504,979.067248904612,983.9254075612408,0.9033743423349793,0.9101370182746102,0.9244620477666009,0.9290492539111297
0.071,957.59112352191,964.7564454369711,980.0109390680444,984.6830196187076,0.903496087949675,0.9102566354945892,0.9246493914222318,0.929057542663844
0.072,958.4363063304336,965.6047800597152,980.941435958026,985.430042100692,0.9036178656399486,0.9103763334571269,0.9248357985017535,0.9290676756495041
0.073,959.269835246203,966.4414184603957,981.859103410854,986.1667672412876,0.9037396439633754,0.9104960787250134,0.9250212650656123,0.9290795669462618
0.074,960.0920275831012,967.2666788157658,982.7642904163804,986.893475308956,0.9038613936624553,0.9106158401903814,0.9252057882550825,0.9290931352014878
0.075,960.9031878306414,968.080866490316,983.657331915456,987.6104352556576,0.9039830875142494,0.9107355889089074,0.9253893661945946,0.9291083033445546
0.076,961.7036083412822,968.8842747148592,984.538549543242,988.3179053219792,0.904104700191267,0.9108552979456559,0.925571997901516,0.9291249983203714
0.077,962.4935699708294,969.6771852217498,985.4082523256076,989.0161336017482,0.904226208131692,0.9109749422341065,0.925753683205454,0.9291431508419108
0.078,963.273342677392,970.4598688389524,986.2667373290752,989.7053585693355,0.9043475894198153,0.9110944984461209,0.9259344226732217,0.9291626951601503
0.079,964.043186081166,971.2325860454584,987.1142902707217,990.3858095731412,0.904468823674917,0.9112139448712662,0.9261142175415897,0.9291835688505465
