PEEQ,C1,C2,R_squared
0.048,-8.292101507751975e-06,0.0008546708765367193,0.80360518567785
0.049,-8.279626981450251e-06,0.0008533533764189191,0.8018673826601376
0.05,-8.267144990893451e-06,0.0008520696814664996,0.8000686827230705
0.051,-8.254658187404562e-06,0.000850818330833241,0.7982136483124544
0.052,-8.242168750066506e-06,0.0008495979562053932,0.796306573784309
0.053,-8.22967845507347e-06,0.0008484072741640267,0.7943515015767509
0.054,-8.217188740171657e-06,0.0008472450791268077,0.7923522370954148
0.055,-8.204700773487814e-06,0.0008461102370588427,0.7903123624579514
0.056,-8.192215512863203e-06,0.0008450016797383541,0.788235249234865
0.057,-8.179733734950284e-06,0.0008439183996876414,0.7861240702962146
0.058,-8.167256073895043e-06,0.0008428594455731987,0.7839818108732935
0.059,-8.15478305630417e-06,0.0008418239179482289,0.7818112788982262
0.06,-8.142315120448139e-06,0.0008408109654999521,0.7796151147065451
0.061,-8.12985264333116e-06,0.0008398197815561329,0.7773958001661869
0.062,-8.117395951604753e-06,0.0008388496009531282,0.7751556672684662
0.063,-8.104945339510733e-06,0.0008378996971914486,0.7728969062454255
0.064,-8.092501080235569e-06,0.0008369693797620112,0.7706215732337153
0.065,-8.080063429247712e-06,0.0008360579918057823,0.7683315975395801
0.066,-8.067632637500208e-06,0.0008351649078911006,0.7660287885121217
0.067,-8.055208961893243e-06,0.0008342895319572074,0.7637148420649631
0.068,-8.042792663866545e-06,0.000833431295485462,0.7613913468673547
0.069,-8.030384005011182e-06,0.0008325896558678463,0.7590597902156909
0.07,-8.01798325822844e-06,0.0008317640947720316,0.7567215636156563
0.071,-8.005590718110897e-06,0.0008309541166062839,0.7543779680812339
0.072,-7.9932066843205e-06,0.0008301592473436942,0.7520302191681464
0.073,-7.980831473442677e-06,0.0008293790331576273,0.7496794517598129
0.074,-7.968465416730636e-06,0.0008286130393271066,0.7473267246103243
0.075,-7.956108852316664e-06,0.0008278608491857261,0.7449730246599805
0.076,-7.943762143124512e-06,0.0008271220630398943,0.7426192711333661
0.077,-7.931425656197261e-06,0.0008263962973642858,0.7402663194303474
0.078,-7.91909977341984e-06,0.0008256831838532957,0.7379149648199714
0.079,-7.906784886506519e-06,0.00082498236867209,0.735565945942682
