PEEQ,CT1,CT2,CT3,CT4,CT5
0.71,2.412668874193379,0.005882359406333067,4.886128397503303e-05,1.0297332858716457,560.0826910503198
0.72,2.4209868086724584,0.005916484877503947,3.960466117918071e-05,1.031692894447823,559.6790165578299
0.73,2.429253342283784,0.005950354913061934,2.9648472686461246e-05,1.0336080593474768,559.277786297866
0.74,2.43746853184415,0.005983979829333378,1.8946297939039235e-05,1.0354798415986297,558.8790002704278
0.75,2.4456324263392974,0.006017369152356622,7.4495301121435835e-06,1.037309229547937,558.4826584755156
0.76,2.4537450679904214,0.006050531673396437,-4.892586830912741e-06,1.0390971439344814,558.0887609131292
0.77,2.461806493177613,0.006083475501319358,-1.8132891049480777e-05,1.0408444427114656,557.6973075832688
0.78,2.469816733239054,0.006116208111879722,-3.232620006385516e-05,1.042551925618018,557.3082984859342
0.79,2.4777758151623646,0.00614873639399209,-4.752916587271388e-05,1.0442203385040854,556.9217336211254
0.8,2.485683762182401,0.006181066693085272,-6.380008059104277e-05,1.0458503774120518,556.5376129888425
0.81,2.4935405942979583,0.006213204851647439,-8.119862422879305e-05,1.047442692419254,556.1559365890855
0.82,2.5013463287181823,0.006245156247081749,-9.978554508732916e-05,1.0489978912460294,555.7767044218544
0.83,2.509100980248126,0.0062769258269983075,-0.00011962226197316408,1.0505165426342693,555.3999164871491
0.84,2.516804561621615,0.006308518142071789,-0.00014077037600361084,1.0519991795017194,555.0255727849698
0.85,2.5244570837885223,0.00633993737659533,-0.00016329107819318595,1.0534463018774507,554.6536733153163
0.86,2.5320585561626165,0.006371187376860676,-0.00018724443724855625,1.0548583796240398,554.2842180781886
0.87,2.5396089868353244,0.006402271677492569,-0.00021268855004895543,1.0562358549520101,553.9172070735867
0.88,2.547108382760035,0.006433193525862287,-0.00023967853513342602,1.0575791447320784,553.5526403015109
0.89,2.5545567499109647,0.006463955904701238,-0.00026826534714128784,1.0588886426106425,553.1905177619608
0.9,2.5619540934200473,0.006494561553031092,-0.00029849438754381394,1.0601647209338123,552.8308394549366
0.91,2.5693004176948646,0.0065250129855218926,-0.0003304038841502816,1.0614077324850706,552.4736053804384
0.92,2.576595726520214,0.006555312510384434,-0.0003640230087594314,1.062618012041423,552.1188155384659
0.93,2.5838400231455685,0.006585462245897828,-0.00039936969894982315,1.063795877752586,551.7664699290193
0.94,2.591033310360365,0.006615464135667746,-0.00043644814635586024,1.0649416323474452,551.4165685520986
0.95,2.5981755905588217,0.0066453199627054494,-0.00047524590986235235,1.0660555641716385,551.0691114077038
0.96,2.6052668657957234,0.00667503136241247,-0.0005157306079791864,1.0671379480597196,550.7240984958348
0.97,2.61230713783444,0.006704599834550542,-0.0005578461402492655,1.0681890460449193,550.3815298164918
0.98,2.619296408188272,0.0067340267542714384,-0.0006015083829311376,1.0692091079090595,550.0414053696745
0.99,2.626234678156071,0.006763313382276562,-0.0006466002994338576,1.0701983715746817,549.7037251553833
1.0,2.6331219488529447,0.006792460874171439,-0.0006929664011393463,1.0711570633409322,549.3684891736177
1.01,2.6399582212367827,0.006821470289075986,-0.0007404064894285455,1.0720853979642182,549.0356974243781
1.02,2.6467434961312226,0.006850342597547129,-0.0007886686050695679,1.0729835785840711,548.7053499076644
1.03,2.6534777742456335,0.0068790786888664685,-0.0008374411068103669,1.0738517964940946,548.3774466234765
1.04,2.660161056192606,0.006907679377741947,-0.0008863437972820058,1.0746902307572648,548.0519875718146
1.05,2.666793342503446,0.006936145410468927,-0.0009349180114656295,1.075499047664256,547.7289727526784
1.06,2.673374633642105,0.006964477470592844,-0.0009826155813939998,1.076278400032832,547.4084021660682
1.07,2.6799049300180053,0.006992676184112437,-0.0010287865909348482,1.0770284263457388,547.0902758119838
1.08,2.686384231998235,0.007020742124259759,-0.001072665837048032,1.077749249723881,546.7745936904253
1.09,2.6928125399196365,0.007048675815890376,-0.0011133579195773183,1.0784409767309544,546.4613558013926
1.1,2.699189854101384,0.007076477739514713,-0.0011498208913598735,1.0791036960050793,546.1505621448858
1.11,2.70551617485881,0.007104148334999115,-0.001180848415346599,1.0797374767123582,545.842212720905
1.12,2.711791502519383,0.007131688004963033,-0.00120505039689781,1.080342366816709,545.5363075294499
1.13,2.718015837442044,0.007159097117896717,-0.0012208320891001338,1.0809183911597418,545.2328465705208
1.14,2.724189180041469,0.007186376011021866,-0.0012263717088043763,1.0814655493439307,544.9318298441175
1.15,2.730311530819326,0.007213524992916028,-0.0012195966534207492,1.0819838134118516,544.63325735024
1.16,2.7363828904053364,0.00724054434591984,-0.0011981584760178427,1.0824731253138382,544.3371290888884
1.17,2.7424032596118546,0.007267434328344716,-0.00115940686204331,1.0829333941560817,544.0434450600628
1.18,2.7483726395070467,0.007294195176497251,-0.0011003629585055802,1.08336449322095,543.752205263763
1.19,2.754291031513479,0.007320827106535258,-0.0010176925395834185,1.0837662567511908,543.463409699989
1.2,2.7601584375413415,0.0073473303161692115,-0.0009076796555116135,1.08413847648971,543.177058368741
1.21,2.7659748601687664,0.00737370498622176,-0.0007662016085217254,1.0844808979668126,542.8931512700187
1.22,2.771740302886096,0.007399951282056954,-0.0005887063347967143,1.084793216527198,542.6116884038224
1.23,2.777454770426839,0.007426069354889897,-0.000370193548557567,1.0850750730896626,542.3326697701519
1.24,2.783118269216005,0.007452059342986705,-0.00010520132625043994,1.0853260496333823,542.0560953690074
1.25,2.7887308079772115,0.007477921372763789,0.0002121998237574552,1.0855456644059363,541.7819652003886
1.26,2.7942923985542816,0.007503655559794814,0.0005884029495264141,1.0857333668498752,541.5102792642958
1.27,2.7998030570223196,0.007529262009732978,0.0010302477971991927,1.0858885322467526,541.2410375607288
1.28,2.805262805188992,0.00755474081915564,0.001544987728266562,1.0860104560801476,540.9742400896877
1.29,2.810671672621185,0.007580092076337738,0.002140236558359954,1.086098348122404,540.7098868511724
1.3,2.816029699378106,0.0076053158619599475,0.0028238910164626006,1.0861513262536675,540.4479778451831
1.31,2.8213369396930217,0.007630412249756994,0.0036040241535427227,1.0861684100263993,540.1885130717196
1.32,2.8265934669269983,0.007655381307111149,0.004488744803351721,1.0861485139939597,539.931492530782
1.33,2.8317993802254255,0.007680223095595465,0.005486018204471532,1.086090440828202,539.6769162223702
1.34,2.8369548134500717,0.007704937671470958,0.006603443246258932,1.0859928742583445,539.4247841464843
1.35,2.8420599471460144,0.007729525086141634,0.007847982644027696,1.0858543718718443,539.1750963031243
1.36,2.8471150245473393,0.007753985386570834,0.00922564384843966,1.0856733578275888,538.9278526922901
1.37,2.8521203729441718,0.007778318615662226,0.010741110837992635,1.0854481155426283,538.6830533139818
1.38,2.8570764321461724,0.007802524812608344,0.012397330324527816,1.085176780425833,538.4406981681994
1.39,2.861983792307687,0.007826604013209466,0.014195060493417773,1.084857332745448,538.2007872549428
1.4,2.866843244053093,0.007850556250165298,0.01613239631810847,1.0844875907324456,537.9633205742122
1.41,2.871655844684408,0.007874381553341766,0.018204292735441434,1.084065204037883,537.7282981260074
1.42,2.8764230052881237,0.007898079950015043,0.020402115361013953,1.0835876476800912,537.4957199103285
1.43,2.881146604790086,0.007921651465094711,0.02271325750996507,1.0830522166362815,537.2655859271754
1.44,2.8858291384038512,0.00794509612132782,0.025120871257429844,1.0824560212529393,537.0378961765482
1.45,2.89047390937004,0.00796841393948549,0.027603767885931225,1.081795983669831,536.8126506584468
1.46,2.8950852741336837,0.007991604938533547,0.03013654763604605,1.081068835473246,536.5898493728714
1.47,2.899668951620412,0.008014669135788475,0.03269001813275365,1.0802711168147219,536.3694923198218
1.48,2.904232406026977,0.008037606547060046,0.03523195295763407,1.0793991772513243,536.1515794992981
1.49,2.9087853076676065,0.008060417186781643,0.037728224532089655,1.0784491785818375,535.9361109113003
1.5,2.913340064643056,0.008083101068129433,0.04014431748040918,1.0774170999689987,535.7230865558283
1.51,2.9179123939565947,0.00810565820313126,0.04244719010124809,1.07629874565015,535.5125064328822
1.52,2.922521855586095,0.008128088602766178,0.044607404747491884,1.075089755546136,535.3043705424619
1.53,2.9271921945989217,0.008150392277055411,0.046601397607070064,1.0737856190795214,535.0986788845676
1.54,2.9319512098546157,0.00817256923514546,0.04841371190671511,1.0723816925068161,534.8954314591991
1.55,2.936829682604356,0.008194619485384065,0.05003898497128005,1.0708732200536892,534.6946282663565
1.56,2.9418586672013722,0.008216543035389599,0.05148346804732363,1.0692553591155602,534.4962693060397
1.57,2.9470642467624577,0.008238339892114461,0.052765875454357375,1.0675232097468554,534.3003545782489
1.58,2.9524588974004042,0.008260010061903007,0.05391740917707787,1.0656718486090855,534.1068840829838
1.59,2.9580292789855362,0.008281553550544461,0.05498088307819956,1.0636963674795905,533.9158578202447
1.6,2.963722064238243,0.008302970363321255,0.05600896768190648,1.061591916338315,533.7272757900314
1.61,2.9694324283553892,0.008324260505053164,0.057061677141008404,1.0593537509490236,533.541137992344
1.62,2.9750028156457273,0.008345423980137658,0.05820330778243095,1.0569772847341805,533.3574444271825
1.63,2.9802394568848176,0.008366460792586702,0.05949909763974953,1.0544581446104073,533.1761950945469
1.64,2.9849476355602205,0.008387370946060414,0.06101189913457207,1.0517922303060303,532.9973899944371
1.65,2.988975296530974,0.008408154443897774,0.06279914052434603,1.0489757765268564,532.8210291268531
1.66,2.9922465847725044,0.008428811289144666,0.06491030134945291,1.0460054171752216,532.647112491795
1.67,2.994770773577832,0.008449341484579495,0.06738505396980597,1.0428782506659195,532.4756400892629
1.68,2.9966258922818483,0.008469745032736573,0.07025214105759153,1.0395919052273859,532.3066119192565
1.69,2.99792874785701,0.00849002193592747,0.0735289806931138,1.0361446029348285,532.1400279817761
1.7,2.998805513703935,0.008510172196260494,0.07722192652704973,1.0325352211019927,531.9758882768215
1.71,2.999371393421814,0.008530195815658512,0.08132706604973836,1.028763349568287,531.8141928043929
1.72,2.9997208206799764,0.008550092795875167,0.08583141673472137,1.0248293423662729,531.65494156449
1.73,2.9999255551286574,0.00856986313850972,0.09071437562290921,1.0207343622485419,531.4981345571131
1.74,3.000037147138908,0.008589506845020585,0.09594928855159213,1.0164804165989454,531.3437717822619
1.75,3.000091042296852,0.008609023916737681,0.10150502563530261,1.012070383355269,531.1918532399367
1.76,3.000110742882209,0.008628414354873706,0.10734747490523255,1.0075080257305744,531.0423789301374
1.77,3.0001113294375163,0.008647678160534427,0.11344089220492086,1.0027979947374515,530.8953488528639
1.78,3.0001021653804236,0.008666815334728078,0.11974906966206665,0.9979458187890384,530.7507630081162
1.79,3.0000888515549438,0.008685825878373922,0.12623630559256285,0.9929578799652664,530.6086213958945
1.8,3.000074580600963,0.008704709792310071,0.1328681747929493,0.9878413768816985,530.4689240161987
1.81,3.0000610463164152,0.00872346707730063,0.13961210980703864,0.9826042744681249,530.3316708690287
1.82,3.0000490386544,0.0087420977340422,0.14643781133788691,0.9772552413393795,530.1968619543845
1.83,3.000038824009312,0.008760601763169826,0.15331751018754303,0.9718035758050566,530.0644972722663
1.84,3.0000303825630183,0.008778979165262407,0.1602261046943394,0.9662591219013019,529.9345768226739
1.85,3.000023552480408,0.008797229940847652,0.1671411973230869,0.9606321771209049,529.8071006056074
1.86,3.000018114586204,0.008815354090406579,0.1740430524795546,0.9549333937538724,529.6820686210667
1.87,3.000013839776209,0.00883335161437764,0.18091449528198092,0.9491736759187815,529.5594808690519
1.88,3.000010513629895,0.00885122251316048,0.18774076832341363,0.9433640744584384,529.439337349563
1.89,3.0000079474739714,0.008868966787119336,0.19450936068315167,0.9375156818887248,529.3216380626
1.9,3.0000059817085294,0.008886584436586192,0.20120982078412852,0.9316395295282318,529.2063830081628
1.91,3.000004484974799,0.008904075461863602,0.2078335622622882,0.9257464888036012,529.0935721862514
1.92,3.0000033513141484,0.008921439863227307,0.2143736698748172,0.9198471785301879,528.983205596866
