PEEQ,CT1,CT2,CT3,CT4,CT5,CT6
1.52,2.12018680946848,0.0029953959125665567,-0.06261275999043689,0.8624400800898796,586.6849771760088,586.6849771760088
1.53,2.1223805517654717,0.0029952849314019716,-0.0672228627126519,0.8631152312763501,586.7166979367739,586.7166979367739
1.54,2.1245742940624632,0.0029951769018232567,-0.07138791910715869,0.864131621438123,586.7477928406632,586.7477928406632
1.55,2.1267680363594543,0.002995071823830414,-0.07502510485514854,0.8653857601431787,586.7782533029091,586.7782533029091
1.56,2.1289617786564463,0.0029949696974234464,-0.07805671834109747,0.8667600624255432,586.8080713368976,586.8080713368976
1.57,2.1311555209534374,0.002994870522602357,-0.08041106348509365,0.8681253809009887,586.8372395518458,586.8372395518458
1.58,2.1333492632504294,0.002994774299367147,-0.08202327135331475,0.8693437858522844,586.8657511504505,586.8657511504505
1.59,2.135543005547421,0.0029946810277178175,-0.0828360519240374,0.8702715432411421,586.893599926507,586.893599926507
1.6,2.1377367478444125,0.0029945907076543705,-0.08280036810248964,0.8707622370026178,586.9207802624989,586.9207802624989
1.61,2.139930490141404,0.002994503339176806,-0.08187602487533374,0.8706699792965223,586.9472871271579,586.9472871271579
1.62,2.1421242324383956,0.0029944189222851254,-0.08003216736640609,0.8698526506756861,586.9731160729966,586.9731160729966
1.63,2.1443179747353875,0.00299433745697933,-0.07724768249059676,0.8681751114128828,586.9982632338078,586.9982632338078
1.64,2.1465117170323786,0.002994258943259419,-0.07351149989284606,0.8655123255200426,587.0227253221387,587.0227253221387
1.65,2.1487054593293706,0.002994183381125393,-0.06882278889400839,0.8617523402912727,587.0464996267328,587.0464996267328
1.66,2.150899201626362,0.0029941107705772534,-0.06319104923415556,0.8567990664843202,587.069584009945,587.069584009945
1.67,2.1530929439233537,0.0029940411116149996,-0.05663609449581198,0.8505748074859572,587.0919769051239,587.0919769051239
1.68,2.1552866862203457,0.0029939744042386317,-0.04918792819341863,0.8430224899317726,587.1136773139701,587.1136773139701
1.69,2.1574804285173372,0.002993910648448151,-0.040886513619682166,0.834107553201379,587.134684803859,587.134684803859
1.7,2.1596741708143288,0.0029938498442435564,-0.03178143963305034,0.8238194609033314,587.1549995051402,587.1549995051402
1.71,2.1618679131113208,0.0029937919916248486,-0.021931485642144727,0.81217280380485,587.1746221084031,587.1746221084031
1.72,2.1640616554083123,0.002993737090592027,-0.011404090081550987,0.7992079705433853,587.1935538617175,587.1935538617175
1.73,2.166255397705304,0.0029936851411450933,-0.00027472766830163864,0.7849913697646073,587.2117965678416,587.2117965678416
1.74,2.168449140002296,0.002993636143284046,0.011373798330593071,0.7696151949417043,587.229352581403,587.229352581403
1.75,2.170642882299288,0.0029935900970088857,0.023452141711703886,0.7531967309158049,587.2462248060506,587.2462248060506
1.76,2.1728366245962794,0.002993547002319613,0.03586526891703565,0.7358772090257633,587.2624166915771,587.2624166915771
1.77,2.175030366893271,0.0029935068592162268,0.048513375947270704,0.7178202254353694,587.2779322310124,587.2779322310124
1.78,2.177224109190263,0.002993469667698728,0.06129285733365447,0.6992097447865699,587.2927759576904,587.2927759576904
1.79,2.1794178514872544,0.0029934354277671165,0.07409731735472844,0.6802477184813117,587.3069529422834,587.3069529422834
1.8,2.1816115937842464,0.002993404139421392,0.08681861324346257,0.6611513536006346,587.3204687898117,587.3204687898117
1.81,2.1838053360812384,0.0029933758026615544,0.09934791979456138,0.6421500745938413,587.3333296366222,587.3333296366222
1.82,2.18599907837823,0.0029933504174876045,0.11157680455432693,0.6234822253088003,587.3455421473399,587.3455421473399
1.83,2.188192820675222,0.0029933279838995418,0.12339830265878896,0.6053915635939114,587.3571135117903,587.3571135117903
1.84,2.190386562972214,0.0029933085018973658,0.13470798038105852,0.5881236045031415,587.3680514418944,587.3680514418944
1.85,2.1925803052692054,0.002993291971481078,0.14540497655611662,0.5719218710123107,587.3783641685349,587.3783641685349
1.86,2.194774047566197,0.0029932783926506766,0.15539301126942906,0.5570241130573486,587.3880604383947,587.3880604383947
1.87,2.1969677898631894,0.002993267765406162,0.16458135152264852,0.5436585565996631,587.3971495107675,587.3971495107675
1.88,2.199161532160181,0.0029932600897475355,0.17288572402190644,0.5320402442931025,587.4056411543407,587.4056411543407
1.89,2.201355274457173,0.002993255365674796,0.18022916576741138,0.5223675281712677,587.4135456439506,587.4135456439506
1.9,2.203549016754165,0.002993253593187944,0.18654280375176302,0.5148187726105027,587.4208737573096,587.4208737573096
1.91,2.205742759051157,0.0029932547722869795,0.19176655579220095,0.5095493226867771,587.4276367717072,587.4276367717072
1.92,2.207936501348149,0.002993258902971901,0.19584974532152327,0.5066887889843915,587.4338464606827,587.4338464606827
1.93,2.210130243645141,0.002993265985242711,0.19875162383551914,0.5063386949968176,587.4395150906712,587.4395150906712
1.94,2.212323985942133,0.0029932760190994074,0.2004417956324721,0.5085705275653476,587.4446554176221,587.4446554176221
1.95,2.214517728239125,0.002993289004541992,0.20090054047305206,0.513424224422896,587.4492806835917,587.4492806835917
1.96,2.216711470536117,0.0029933049415704627,0.2001190308265403,0.520907125953082,587.4534046133087,587.4534046133087
1.97,2.218905212833109,0.0029933238301848215,0.19809944144121017,0.5309934108531997,587.4570414107126,587.4570414107126
1.98,2.221098955130101,0.0029933456703850675,0.19485495007184273,0.5436240276262678,587.4602057554664,587.4602057554664
1.99,2.2232926974270923,0.0029933704621712,0.19040962930458338,0.558707125850245,587.4629127994434,587.4629127994434
2.0,2.2254864397240843,0.0029933982055432204,0.18479823052729838,0.5761189831135664,587.4651781631869,587.4651781631869
2.01,2.2276801820210768,0.0029934289005011283,0.17806586219094245,0.595705415498734,587.4670179323448,587.4670179323448
2.02,2.2298739243180683,0.002993462547044923,0.17026756558293987,0.6172836516723321,587.4684486540787,587.4684486540787
2.03,2.2320676666150603,0.002993499145174605,0.16146779237623876,0.640644643130111,587.4694873334463,587.4694873334463
2.04,2.2342614089120527,0.002993538694890175,0.15173978921679682,0.6655557760741729,587.4701514297599,587.4701514297599
2.05,2.2364551512090447,0.0029935811961916315,0.14116489555763123,0.6917639438829146,587.4704588529195,587.4704588529195
2.06,2.2386488935060367,0.002993626649078975,0.1298317618294612,0.7189989332814317,587.4704279597191,587.4704279597191
2.07,2.2408426358030287,0.0029936750535522064,0.11783549584745684,0.7469770722274152,587.4700775501317,587.4700775501317
2.08,2.2430363781000207,0.002993726409611325,0.10527674608228571,0.7754050832798718,587.4694268635659,587.4694268635659
2.09,2.2452301203970126,0.0029937807172563304,0.09226073106418121,0.8039840828854362,587.4684955751012,587.4684955751012
2.1,2.247423862694005,0.0029938379764872236,0.07889622473447358,0.832413664655125,587.4673037916972,587.4673037916972
2.11,2.249617604990997,0.0029938981873040035,0.06529450800445956,0.8603960033520004,587.46587204838,587.46587204838
2.12,2.2518113472879895,0.002993961349706671,0.05156829712196214,0.8876399159899512,587.4642213044038,587.4642213044038
2.13,2.2540050895849815,0.002994027463695226,0.03783065967811209,0.9138648171606344,587.4623729393905,587.4623729393905
2.14,2.2561988318819735,0.002994096529269668,0.024193929208239463,0.9388045074478346,587.4603487494442,587.4603487494442
2.15,2.2583925741789654,0.002994168546429997,0.010768629350226586,0.96221073652673,587.4581709432435,587.4581709432435
2.16,2.260586316475958,0.0029942435151762135,-0.0023375815789922344,0.9838564862345631,587.4558621381117,587.4558621381117
2.17,2.2627800587729503,0.0029943214355083172,-0.015020934941693275,1.0035389234773329,587.4534453560627,587.4534453560627
2.18,2.2649738010699423,0.002994402307426308,-0.027182534747758336,1.0210819782285436,587.4509440198254,587.4509440198254
2.19,2.2671675433669343,0.0029944861309301866,-0.03872928933643043,1.0363385079908847,587.4483819488473,587.4483819488473
2.2,2.2693612856639263,0.0029945729060199522,-0.04957478240368972,1.0491920168287092,587.445783355272,587.445783355272
2.21,2.2715550279609187,0.002994662632695605,-0.05964007463209832,1.0595579043261816,587.443172839901,587.443172839901
2.22,2.273748770257911,0.002994755310957145,-0.06885442789388242,1.0673842274629521,587.4405753881281,587.4405753881281
2.23,2.275942512554903,0.0029948509408045726,-0.07715594479376305,1.0726519662993466,587.4380163658572,587.4380163658572
2.24,2.2781362548518955,0.002994949522237887,-0.08449211718761859,1.0753747923954498,587.4355215153963,587.4355215153963
2.25,2.280329997148888,0.0029950510552570887,-0.09082027824738709,1.075598346920024,587.4331169513323,587.4331169513323
2.26,2.28252373944588,0.002995155539862178,-0.09610795363224402,1.073399043302971,587.4308291563849,587.4308291563849
2.27,2.284717481742872,0.0029952629760531544,-0.10033310836076009,1.068882416918442,587.4286849772401,587.4286849772401
2.28,2.2869112240398644,0.0029953733638300177,-0.10348428704792602,1.0621810515285968,587.4267116203639,587.4267116203639
2.29,2.289104966336857,0.002995486703192769,-0.1055606462636102,1.0534521189509587,587.4249366477974,587.4249366477974
2.3,2.2912987086338488,0.002995602994141407,-0.10657187887400728,1.0428745745244727,587.4233879729304,587.4233879729304
2.31,2.2934924509308416,0.0029957222366759325,-0.1065380313336143,1.0306460563402748,587.4220938562586,587.4220938562586
2.32,2.2956861932278336,0.0029958444307963453,-0.1054892159908825,1.0169795407846858,587.4210829011191,587.4210829011191
2.33,2.297879935524826,0.0029959695765026453,-0.10346522154472182,1.0020998106392514,587.4203840494098,587.4203840494098
2.34,2.3000736778218185,0.002996097673794832,-0.1005150258304597,0.9862397947360738,587.4200265772895,587.4200265772895
2.35,2.3022674201188105,0.0029962287226729064,-0.09669621611200853,0.9696368399320883,587.4200400908597,587.4200400908597
2.36,2.3044611624158033,0.0029963627231368688,-0.09207432300165082,0.9525289769160754,587.4204545218296,587.4204545218296
2.37,2.3066549047127953,0.0029964996751867174,-0.08672207501031598,0.9351512410864193,587.4213001231633,587.4213001231633
2.38,2.3088486470097873,0.0029966395788224537,-0.08071858154048266,0.9177321084429032,587.4226074647092,587.4226074647092
2.39,2.31104238930678,0.0029967824340440775,-0.07414845286259682,0.9004901041457178,587.4244074288142,587.4244074288142
2.4,2.313236131603773,0.002996928240851588,-0.06710086625668901,0.883630638149995,587.4267312059205,587.4267312059205
2.41,2.315429873900765,0.002997076999244986,-0.059668588047137275,0.8673431181806956,587.4296102901448,587.4296102901448
2.42,2.317623616197757,0.0029972287092242715,-0.05194696170469053,0.8517983853421365,587.433076474845,587.433076474845
2.43,2.31981735849475,0.002997383370789444,-0.044032872531333964,0.8371465119437869,587.4371618481678,587.4371618481678
2.44,2.3220111007917423,0.0029975409839405037,-0.03602369967691714,0.8235149947668009,587.4418987885836,587.4418987885836
2.45,2.3242048430887348,0.002997701548677451,-0.02801626635922333,0.8110073701021439,587.4473199604049,587.4473199604049
2.46,2.326398585385727,0.0029978650650002853,-0.020105799170185866,0.7997022695782852,587.4534583092906,587.4534583092906
2.47,2.3285923276827196,0.002998031532909007,-0.012384907250049794,0.7896529281880558,587.4603470577362,587.4603470577362
2.48,2.3307860699797125,0.002998200952403616,-0.004942591899596685,0.7808871481494133,587.4680197005487,587.4680197005487
2.49,2.3329798122767045,0.002998373323484112,0.002136703119812025,0.7734077144246642,587.476510000311,587.476510000311
2.5,2.3351735545736974,0.002998548646150495,0.008773990774272183,0.7671932500093706,587.4858519828288,587.4858519828288
2.51,2.3373672968706893,0.002998726920402766,0.014896580135997692,0.7621994916154847,587.4960799325665,587.4960799325665
2.52,2.339561039167682,0.0029989081462409237,0.0204388472772752,0.758360959239664,587.5072283880719,587.5072283880719
2.53,2.3417547814646746,0.0029990923236649686,0.025342929715675783,0.7555929864470956,587.5193321373853,587.5193321373853
2.54,2.343948523761667,0.002999279452674901,0.029559337239569397,0.7537940721255554,587.5324262134386,587.5324262134386
2.55,2.34614226605866,0.002999469533270721,0.03304747280972625,0.7528485090759214,587.5465458894432,587.5465458894432
2.56,2.3483360083556524,0.0029996625654524277,0.03577605816429165,0.7526292401941639,587.5617266742639,587.5617266742639
2.57,2.350529750652645,0.002999858549220022,0.03772345974107254,0.7530008892432011,587.5780043077849,587.5780043077849
2.58,2.3527234929496377,0.0030000574845735037,0.03887791156278006,0.7538229103735479,587.5954147562626,587.5954147562626
2.59,2.35491723524663,0.0030002593715128725,0.03923763279698675,0.7549527986764735,587.6139942076699,587.6139942076699
2.6,2.3571109775436225,0.003000464210038128,0.03881083879216429,0.7562493031733082,587.6337790670292,587.6337790670292
2.61,2.3593047198406154,0.0030006720001492715,0.037615645493036226,0.7575755837734427,587.6548059517356,587.6548059517356
2.62,2.361498462137608,0.003000882741846302,0.03567986824131528,0.7588022548684608,587.6771116868724,587.6771116868724
2.63,2.3636922044346003,0.0030010964351292195,0.03304071706034663,0.7598102603504767,587.7007333005163,587.7007333005163
2.64,2.365885946731593,0.003001313079998025,0.02974439159302915,0.7604935279124847,587.725708019033,587.725708019033
2.65,2.368079689028586,0.003001532676452717,0.025845579900636198,0.7607613544543997,587.7520732623677,587.7520732623677
2.66,2.370273431325579,0.0030017552244932964,0.021406866325121815,0.7605404792126114,587.7798666393239,587.7798666393239
2.67,2.3724671736225713,0.0030019807241197637,0.016498054558976412,0.7597768067712606,587.8091259428378,587.8091259428378
2.68,2.3746609159195637,0.003002209175332118,0.011195412944982289,0.7584367483054835,587.8398891452435,587.8398891452435
2.69,2.3768546582165566,0.003002440578130359,0.005580849834322055,0.7565081561449873,587.8721943935317,587.8721943935317
2.7,2.3790484005135495,0.003002674932514488,-0.00025897244292080734,0.7540008339156165,587.9060800046033,587.9060800046033
2.71,2.3812421428105424,0.0030029122384845034,-0.006233575803160002,0.7509466119949084,587.9415844605144,587.9415844605144
2.72,2.383435885107535,0.0030031524960404065,-0.012249647095770817,0.7473989856776264,587.9787464037174,587.9787464037174
2.73,2.385629627404527,0.0030033957051821968,-0.018212051072728025,0.7434323211583631,588.0176046322971,588.0176046322971
2.74,2.38782336970152,0.0030036418659098747,-0.02402486512515091,0.7391406420691569,588.0581980951993,588.0581980951993
2.75,2.390017111998513,0.0030038909782234393,-0.029592425040233142,0.7346360167305586,588.1005658874574,588.1005658874574
2.76,2.392210854295506,0.003004143042122892,-0.0348203709123356,0.7300465733581372,588.1447472454132,588.1447472454132
2.77,2.3944045965924987,0.0030043980576082313,-0.039616682334045014,0.7255141770921135,588.1907815419337,588.1907815419337
2.78,2.3965983388894916,0.0030046560246794578,-0.04389269209692773,0.721191808772391,588.2387082816259,588.2387082816259
2.79,2.3987920811864845,0.0030049169433365715,-0.04756406784641966,0.717240690761041,588.2885670960459,588.2885670960459
2.8,2.4009858234834764,0.003005180813579573,-0.0505517514586291,0.7138272097270335,588.3403977389075,588.3403977389075
2.81,2.4031795657804698,0.0030054476354084616,-0.05278284633549156,0.7111196900741966,588.3942400812874,588.3942400812874
2.82,2.4053733080774626,0.003005717408823237,-0.05419144334429461,0.7092850745479492,588.4501341068271,588.4501341068271
2.83,2.4075670503744555,0.0030059901338239004,-0.05471937675269657,0.7084855704494135,588.5081199069366,588.5081199069366
2.84,2.409760792671448,0.0030062658104104503,-0.054316902224557304,0.7088753207834754,588.5682376759916,588.5682376759916
2.85,2.411954534968441,0.0030065444385828878,-0.05294328973790613,0.7105971595533959,588.6305277065352,588.6305277065352
2.86,2.4141482772654337,0.003006826018341213,-0.050567325156000514,0.7137795092888202,588.6950303844753,588.6950303844753
2.87,2.4163420195624266,0.0030071105496854247,-0.04716771511678608,0.7185334767739148,588.7617861842826,588.7617861842826
2.88,2.4185357618594194,0.0030073980326155237,-0.0427333908955734,0.7249501998617515,588.8308356641903,588.8308356641903
2.89,2.4207295041564127,0.0030076884671315107,-0.03726370793024987,0.73309849427044,588.9022194613923,588.9022194613923
2.9,2.422923246453405,0.0030079818532333844,-0.030768538767249734,0.7430228444214613,588.9759782872433,588.9759782872433
2.91,2.425116988750398,0.0030082781909211453,-0.02326825827883834,0.7547417767811455,589.052152922461,589.052152922461
2.92,2.4273107310473914,0.003008577480194794,-0.014793621106846622,0.7682466478953023,589.130784212328,589.130784212328
2.93,2.4295044733443847,0.0030088797210543294,-0.0053855323934588195,0.7835008724688615,589.2119130618984,589.2119130618984
2.94,2.4316982156413767,0.0030091849134997522,0.004905286045278963,0.800439609551141,589.2955804312043,589.2955804312043
2.95,2.4338919579383704,0.003009493057531062,0.01601873087420201,0.8189699172647363,589.3818273304664,589.3818273304664
2.96,2.4360857002353633,0.0030098041531482597,0.02788584945225809,0.8389713786894394,589.4706948153089,589.4706948153089
2.97,2.438279442532356,0.0030101182003513445,0.04042946383713602,0.8602971936132934,589.5622239819751,589.5622239819751
2.98,2.440473184829349,0.0030104351991403163,0.05356488037040078,0.882775723022998,589.6564559625506,589.6564559625506
2.99,2.442666927126342,0.003010755149515176,0.06720067775177661,0.9062124655573899,589.7534319201875,589.7534319201875
3.0,2.444860669423335,0.003011078051475922,0.08123956570298653,0.9303924378187922,589.853193044336,589.853193044336
