strain,C1,C2,C3,C4
0.033,-0.2090706051461974,1.2500431533898655,0.3485618169644335,-0.011071552361194614
0.034,-0.2091149423594016,1.2499661597976988,0.34854293530146363,-0.011071232690961663
0.035,-0.2090466474562924,1.2501029138147646,0.34883391587679247,-0.011069685108285876
0.036,-0.2088061051127488,1.2504629930772713,0.34946206436654953,-0.011065390177179779
0.037,-0.2083229707336541,1.2510564298414752,0.3504546864468646,-0.011056647938419095
0.038,-0.20751513651905962,1.251893697521006,0.35183908779386713,-0.011041576859230906
0.039,-0.20816123458953883,1.252985698986676,0.35364257408368693,-0.011018112838740324
0.04,-0.20830119338440567,1.25434375636061,0.3558924509924535,-0.010984008270042755
0.041,-0.20844112406093984,1.256179446695413,0.35152712827734955,-0.011020160271929945
0.042,-0.2085810266247905,1.2579189418626,0.3521639086113987,-0.011028067331079897
0.043,-0.20872090108160557,1.2597092894846056,0.35280667992662224,-0.011036068715338682
0.044,-0.20886074743703176,1.2615470369141797,0.3534554422230202,-0.011044165549932003
0.045,-0.209000565696715,1.2634290036672209,0.3541101955005926,-0.011052358973508626
0.046,-0.20914035586629964,1.2653522552351955,0.3547709397593393,-0.011060650138300529
0.047,-0.2092801179514293,1.2673140798890272,0.3554376749992605,-0.011069040210284918
0.048,-0.20941985195774604,1.2693119680795548,0.35611040122035603,-0.011077530369348214
0.049,-0.2095595578908911,1.2713435940986113,0.356789118422626,-0.011086121809451968
0.05,-0.20969923575650462,1.2734067997139447,0.3574738266060704,-0.01109481573880077
0.051,-0.20983888556022534,1.2754995795323956,0.3581645257706892,-0.011103613380012157
0.052,-0.20997850730769108,1.277620067880303,0.35886121591648235,-0.011112515970288553
0.053,-0.21011810100453854,1.2797665270193037,0.35956389704344993,-0.011121524761591246
0.054,-0.2102576666564031,1.2819373365403586,0.3602725691515919,-0.011130641020816462
0.055,-0.21039720426891906,1.2841309837997814,0.3609872322409083,-0.011139866029973512
0.056,-0.21053671384771988,1.2863460552788955,0.3617078863113991,-0.011149201086365093
0.057,-0.2106761953984374,1.2885812287641785,0.3624345313630643,-0.011158647502769724
0.058,-0.2108156489267028,1.2908352662577856,0.3631671673959039,-0.011168206607626352
0.059,-0.21095507443814576,1.293107007539589,0.3639057944099179,-0.011177879745221176
0.06,-0.21109447193839503,1.295395364311484,0.3646504124051063,-0.011187668275876696
0.061,-0.21123384143307822,1.2976993148630844,0.3654010213814691,-0.011197573576143002
0.062,-0.2113731829278217,1.3000178992051232,0.3661576213390063,-0.011207597038991367
0.063,-0.21151249642825087,1.3023502146231567,0.3669202122777179,-0.011217740074010135
0.064,-0.2116517819399898,1.3046954116096026,0.3676887941976039,-0.011228004107602952
0.065,-0.21179103946866162,1.3070526901369033,0.36846336709866434,-0.011238390583189355
0.066,-0.2119302690198882,1.309421296238749,0.36924393098089914,-0.011248900961407762
0.067,-0.21206947059929038,1.3118005188699344,0.3700304858443084,-0.011259536720320878
0.068,-0.21220864421248775,1.3141896870186027,0.370823031688892,-0.011270299355623558
0.069,-0.21234778986509895,1.3165881670474406,0.37162156851465006,-0.01128119038085314
0.07,-0.21248690756274136,1.318995360242855,0.37242609632158247,-0.011292211327602294
0.071,-0.21262599731103116,1.3214107005533329,0.3732366151096893,-0.011303363745734403
0.072,-0.21276505911558363,1.3238336525001229,0.3740531248789706,-0.011314649203601531
0.073,-0.21290409298201263,1.3262637092450729,0.3748756256294262,-0.011326069288264965
0.074,-0.2130430989159312,1.3287003908019765,0.37570411736105624,-0.011337625605718408
0.075,-0.213182076922951,1.3311432423791232,0.3765386000738607,-0.011349319781113832
0.076,-0.21332102700868272,1.3335918328419412,0.3773790737678395,-0.01136115345899001
0.077,-0.21345994917873579,1.336045753285695,0.3782255384429928,-0.011373128303503798
0.078,-0.2135988434387187,1.3385046157091447,0.3790779940993204,-0.011385245998664155
0.079,-0.21373770979423878,1.3409680517809277,0.37993644073682253,-0.01139750824856897
