strain,C1,C2,C3,C4
0.07,-0.17592801156096696,1.171254988962346,0.2774746197316554,-0.008526705559469286
0.071,-0.1759354789622516,1.1725823936519646,0.27767432675549336,-0.008530795592547075
0.072,-0.1759417268429952,1.1738684314451575,0.2778041999235577,-0.008534885860135927
0.073,-0.17594695436623897,1.1751142109171724,0.2778642392358485,-0.008538976362249318
0.074,-0.1759513281691949,1.1763207962698061,0.27785444469236575,-0.008543067098900667
0.075,-0.17595498767512244,1.1774892096799476,0.2777748162931093,-0.008547158070103464
0.076,-0.17595804953770947,1.1786204334927106,0.2776253540380793,-0.0085512492758711
0.077,-0.17596061135962954,1.179715412273481,0.2774060579272758,-0.008555340716217094
0.078,-0.17596275480381218,1.1807750547302476,0.2771169279606986,-0.008559432391154836
0.079,-0.1759645481966035,1.1818002355137196,0.27675796413834786,-0.008563524300697803
