PEEQ,C1,C2,C3,C4,R_squared
0.059,-0.0003071601429863547,0.0020208968782363264,0.27067008254793506,-1.5004139241535725e-05,1.0
0.06,-0.0003072393566920194,0.0020240104454742947,0.271472103521936,-1.5001258089390277e-05,1.0
0.061,-0.00030728341420054907,0.002026972174122377,0.2722127483044639,-1.499557696620332e-05,1.0
0.062,-0.00030729498341528747,0.0020297894750208345,0.2728958161761245,-1.4987309824182393e-05,1.0
0.063,2.0891006667300345e-05,0.0017421903724576622,-4.767810250339352e-07,2.110554044372578e-06,0.5699215136349305
0.064,-0.00030723022255500396,0.0020350185607470326,0.2741030951298151,-1.4963787208169777e-05,1.0
0.065,-0.00030715818392197506,0.0020374433347443506,0.2746336417618962,-1.4948878114724092e-05,1.0
0.066,-0.0003070622759671112,0.002039749689547601,0.2751193189439492,-1.4932078457735231e-05,1.0
0.067,-0.00030694423100118576,0.0020419432936365787,0.27556277229819304,-1.49135287803478e-05,1.0
0.068,-0.0003068056422868274,0.0020440295125873417,0.27596646641848843,-1.489335855916077e-05,1.0
0.069,2.44171609228008e-05,0.0017478622215091723,1.9073551445342262e-05,2.431707320614096e-06,0.610057134939131
0.07,2.4983031894488266e-05,0.0017487711700818998,1.907355288124572e-05,2.4826148151168586e-06,0.6162342280735373
0.071,-0.000306280711643354,0.002049693284478474,0.2769612013065335,-1.4824272648372953e-05,1.0
0.072,-0.0003060735073766576,0.0020513980798486193,0.27722733665008104,-1.4798724990030952e-05,1.0
0.073,-0.0003058520324200302,0.002053018288054328,0.2774637592269316,-1.4772068360670227e-05,1.0
0.074,-0.00030561726688455173,0.0020545577593291554,0.2776720976194767,-1.4744382901270113e-05,1.0
0.075,-0.00030537011686871594,0.0020560201372425632,0.27785387459907396,-1.4715742735422562e-05,1.0
0.076,-0.00030511142059017087,0.0020574088703552364,0.2780105147825703,-1.4686216455636428e-05,1.0
0.077,2.8742458897031476e-05,0.001754853309790664,1.9073562274365643e-05,2.8199980921601426e-06,0.6558108767304882
0.078,-0.00030456243565474104,0.0020599782873519713,0.2782536343005759,-1.4624754893562178e-05,1.0
0.079,-0.00030427353173770165,0.002061164990317355,0.27834253300133205,-1.4592932947022178e-05,1.0
