PEEQ,C1,C2,C3,C4,R_squared
0.025,0.7232926484979726,-0.004580210548733446,1.0,-4.530146366724263e-06,0.9047984083359222
0.026,0.7269458820809164,-0.004914088767717032,1.0,-1.2829896686206397e-06,0.9105001187976967
0.027,0.7304294426987966,-0.005240178817401807,1.0,3.1619306819817175e-06,0.915106454998236
0.028,0.7732206092918827,-0.005902567358313999,0.9605592470985458,0.0003708371820777516,0.9188680493584469
0.029,1.0,-0.005846710347496027,0.736992616051243,-1.399133694199568e-06,0.9219796365845765
0.03,0.7400961778700631,-0.006137826090743798,1.0,1.901475677948975e-07,0.924565299914976
0.031,1.0,-0.006419650660381127,0.7430864369854555,1.0779885881200561e-06,0.9267305672180086
0.032,1.0,-0.006476933308177548,0.7459778611939856,-0.0002864543084997368,0.9285518268384905
0.033,0.7489002835235151,-0.006946566345970555,0.9998758638344,-7.989332542383783e-06,0.930093992991007
0.034,0.7514838572816146,-0.007179989663615289,1.0,-3.072584355214108e-05,0.9314001478935398
0.035,0.7541099828469766,-0.007460172487752393,1.0,9.829389107655234e-07,0.9325096872941182
0.036,1.0,-0.007699643920415203,0.7566659562461956,1.0275780454890374e-07,0.9334530256702708
0.037,0.7591497827457672,-0.00793534502444974,1.0,2.2044281821248937e-06,0.9342549264365908
0.038,0.7615692979544723,-0.007901911232194749,1.0,-0.00025751903960254303,0.9349343258051981
0.039,1.0,-0.00838013625124304,0.76391954508597,-8.713038359284432e-07,0.9355120527395459
0.04,0.9999769630954845,-0.008594585111254816,0.7662384245582169,-7.019431481341405e-07,0.9359980002066995
0.041,1.0,-0.008802303092819479,0.768442352264615,-4.036910030950902e-06,0.9364051755352144
0.042,1.0,-0.009008179408891454,0.7706330130970741,4.070537964409196e-07,0.9367435668788744
0.043,1.0,-0.009204049075017989,0.7727746865706228,-8.780882432286677e-07,0.9370214582465204
0.044,1.0,-0.009396087890692663,0.774847216227277,-4.415150811608514e-06,0.9372459299677153
0.045,1.0,-0.009585229576763646,0.7769041970910944,1.1530997897080475e-07,0.9374233221858325
0.046,0.7789579139146487,-0.009790542305175672,0.9999454641049156,2.239376023070508e-05,0.9375587100121195
0.047,1.0,-0.009945241504525257,0.7808593035941719,-2.1693512668782444e-06,0.9376567575410825
0.048,0.9980370355867602,-0.010151698529492848,0.7847503263587208,4.0687016795468e-05,0.9377213629187273
0.049,1.0,-0.010293715822821512,0.7846556195339953,2.7718617589517043e-06,0.9377561579571774
0.05,1.0,-0.010457526668650461,0.7864791494266525,-4.011637894115257e-06,0.9377639646269682
0.051,1.0,-0.0106185941002322,0.7882993857483491,-3.3989085302208876e-06,0.9377477012263319
0.052,1.0,-0.010815131547494831,0.7900781741523866,4.50872433056248e-05,0.9377095151429653
0.053,0.9999893721574296,-0.010923403358512336,0.7918289388392903,-1.478588864387748e-05,0.9376516226034372
0.054,0.9999813100420911,-0.011077848662952656,0.7935455590766972,-1.2100673938661817e-05,0.9375758121099464
0.055,1.0,-0.011234337499596883,0.795184802177831,-6.674236016603441e-06,0.9374836674124148
0.056,0.9158110911893255,-0.01155920560592339,0.8810543212887988,0.00020227213526836157,0.9373763905413125
0.057,1.0,-0.011524153235719934,0.7984751149267522,-2.0268803029563683e-06,0.9372566443546553
0.058,0.9996483941210066,-0.01164004416140167,0.8004277833120009,-3.1125908281127973e-05,0.9371240889692227
0.059,1.0,-0.011795957620989981,0.80164440847976,-8.047429599982281e-06,0.9369803489400603
0.06,1.0,-0.011934630080723683,0.8031671232262616,-6.7952029876029025e-06,0.9368262768047614
0.061,1.0,-0.012067458029392917,0.8047088954776619,-1.6958474535932153e-06,0.9366629902761163
0.062,0.8062032129152483,-0.012199567274931801,1.0,9.947388746822395e-07,0.9364910336227231
0.063,1.0,-0.012324290015292378,0.8076765806038263,-1.6127499724843553e-06,0.9363112010815875
0.064,0.809130684896552,-0.012379657997132303,1.0,-7.027064432462094e-05,0.9361240754644444
0.065,0.8105608365973871,-0.012569986733136007,1.0,-2.3696815669118087e-06,0.935930439555535
0.066,1.0,-0.012685405912706409,0.811971885952049,-8.483230843273919e-06,0.9357306350619243
0.067,0.8133711795990015,-0.012796206056844136,0.9999860860518456,-1.4854585917415767e-05,0.9355252204831046
0.068,0.8147276160555416,-0.013088997484807808,1.0,0.00016214861826229084,0.9353143182374484
0.069,1.0,-0.013040684611886547,0.8160758628954674,-7.789175398264255e-07,0.9350993232841883
0.07,1.0,-0.013152271367985998,0.8173884611513278,-4.984722608174467e-06,0.9348795696192305
0.071,0.8187009924687226,-0.013262770213452551,1.0,-3.913738809495195e-06,0.9346558420187892
0.072,0.8200185948315806,-0.013373883219293524,1.0,1.6760682107071112e-06,0.9344284758220801
0.073,0.999969482421875,-0.013500432539469346,0.8213277957973587,2.605210274852386e-05,0.9341976291821728
0.074,0.8225657225633162,-0.013607217028109912,1.0,2.3977283311498625e-05,0.9339636444484468
0.075,0.8595069054536414,-0.013756405405814888,0.9642982700530539,7.13419193071785e-05,0.9337267271761888
0.076,1.0,-0.013771680262476209,0.8250374488061164,-2.129430811287563e-05,0.9334872511454986
0.077,1.0,-0.013888279013731889,0.8262521070395862,-1.50236025684062e-06,0.9332452821902878
0.078,0.8275338814605367,-0.013974552605479347,0.9999266274864198,-1.2476052774029472e-05,0.9330010536090718
0.079,0.8286380528444932,-0.014084995974153107,1.0,-4.88411819235676e-07,0.9327547821529627
