strain,C1,C2,C3,C4
0.034,-0.1459717556001713,1.0452193053670271,0.16258896183668112,-0.005959049334528656
0.035,-0.14694534052561825,1.0458166372393407,0.1654235888065991,-0.006189952200628384
0.036,-0.1478206025135184,1.0465218534545784,0.16914612069368104,-0.006436982357913297
0.037,-0.1485979099616552,1.0473325807820402,0.17387206789508533,-0.006700139378611671
0.038,-0.14927749722388267,1.0482457752473238,0.17971694080796727,-0.006979422834921284
0.039,-0.1498594968946294,1.049257781953429,0.1867962498294846,-0.007274832299010492
0.04,-0.1503439710591095,1.0503643878771527,0.1952255053567937,-0.0075863673430193596
0.041,-0.15281494505291104,1.0515608686127962,0.1829382272690961,-0.006736703830705188
0.042,-0.15376763111559258,1.0528420299119716,0.18446485362310588,-0.006782238012143779
0.043,-0.15470359341589737,1.0542022447073123,0.1859764697150827,-0.00682796998366829
0.044,-0.15562312552821367,1.0556354862017088,0.1874730755450265,-0.006873900604433685
0.045,-0.15652651587342897,1.0571353575451212,0.18895467111293734,-0.006920030737326906
0.046,-0.15741404780939636,1.0586951185014186,0.1904212564188152,-0.006966361248983072
0.047,-0.15828599971981247,1.0603077094865512,0.19187283146266004,-0.007012893009801772
0.048,-0.15914264510153572,1.0619657732863743,0.1933093962444719,-0.0070596268939634105
0.049,-0.15998425265037125,1.0636616747224252,0.1947309507642508,-0.00710656377944563
0.05,-0.16081108634535027,1.0653875185050765,0.19613749502199668,-0.007153704548039813
0.051,-0.16162340553152982,1.0671351654709724,0.19752902901770958,-0.007201050085367636
0.052,-0.1624214650013391,1.068896247383691,0.1989055527513895,-0.007248601280897718
0.053,-0.16320551507449782,1.0706621804540646,0.2002670662230364,-0.007296359027962325
0.054,-0.16397580167653147,1.0724241777124917,0.20161356943265032,-0.007344324223774152
0.055,-0.16473256641590855,1.0741732603473793,0.20294506238023127,-0.0073924977694431885
0.056,-0.16547604665982363,1.0759002681249967,0.2042615450657792,-0.007440880569993632
0.057,-0.16620647560864987,1.0775958689730487,0.20556301748929418,-0.0074894735343809015
0.058,-0.16692408236908507,1.0792505678100497,0.20684947965077616,-0.007538277575508714
0.059,-0.16762909202601306,1.0808547146991714,0.2081209315502251,-0.007587293610246224
0.06,-0.16832172571310414,1.0823985123829516,0.2093773731876411,-0.007636522559445265
0.061,-0.16900220068217597,1.0838720232579817,0.21061880456302412,-0.0076859653479576335
0.062,-0.1696707303713368,1.0852651758482352,0.21184522567637412,-0.007735622904652476
0.063,-0.1703275244719325,1.0865677708025032,0.21305663652769113,-0.007785496162433732
0.064,-0.17097278899431867,1.087769486488014,0.2142530371169752,-0.007835586058257658
0.065,-0.17160672633247784,1.088859884177964,0.2154344274442262,-0.007885893533150449
0.066,-0.17222953532750235,1.0898284129041258,0.21660080750944427,-0.007936419532225888
0.067,-0.17284141132996308,1.0906644139727177,0.2177521773126293,-0.00798716500470312
0.068,-0.17344254626118324,1.0913571251965095,0.2188885368537814,-0.008038130903924488
0.069,-0.1740331286734364,1.0918956848388461,0.22000988613290048,-0.00808931818737343
0.07,-0.1746133438090878,1.0922691353246137,0.22111622514998658,-0.008140727816692471
0.071,-0.17518337365869785,1.0924664267033677,0.22220755390503966,-0.0081923607577013
0.072,-0.17574339701810518,1.0924764199123729,0.2232838723980598,-0.0082442179804149
0.073,-0.17629358954450777,1.0922878898377348,0.2243451806290469,-0.008296300459061785
0.074,-0.17683412381155983,1.0918895281913592,0.22539147859800104,-0.008348609172102277
0.075,-0.17736516936350125,1.0912699462239743,0.2264227663049222,-0.008401145102246928
0.076,-0.17788689276833694,1.0904176772814935,0.22743904374981033,-0.00845390923647495
0.077,-0.17839945767008264,1.0893211792135844,0.2284403109326655,-0.008506902566052767
0.078,-0.1789030248400936,1.0879688366517257,0.2294265678534877,-0.008560126086552638
0.079,-0.17939775222749213,1.0863489631606171,0.23039781451227692,-0.008613580797871362
