PEEQ,C1,C2,C3,C4,R_squared
0.051,-0.17459453328053787,1.139453011662427,0.26147998340081985,-0.008529916668760235,1.0
0.052,-0.17489997957645745,1.1422634243859127,0.2629504651546365,-0.008548229535610102,1.0
0.053,-0.17516643920362956,1.1449452871149042,0.26431633461092136,-0.008563453855569336,1.0
0.054,-0.17539713419433944,1.1475047174145185,0.26558454444921414,-0.008575839261482636,1.0
0.055,-0.17559498355371994,1.1499475921103557,0.2667615304396375,-0.008585613210725061,1.0
0.056,-0.17576263580554582,1.1522795420420167,0.2678532528860196,-0.008592983180908415,1.0
0.057,-0.1759024975256585,1.1545059503328945,0.2688652344778842,-0.008598138620926362,1.0
0.058,-0.1760167584291627,1.156631953465645,0.2698025949044851,-0.008601252688112777,1.0
0.059,-0.17610741348885328,1.1586624445917186,0.27067008254787545,-0.008602483798072984,1.0
0.06,-0.17617628248469516,1.1606020785646252,0.2714721035218513,-0.00860197700984,1.0
0.061,-0.17622502732548612,1.162455278303112,0.27221274830436115,-0.00859986526609787,1.0
0.062,-0.17625516743087324,1.1642262421361345,0.2728958161759894,-0.00859627050543333,1.0
0.063,-0.17626809342054442,1.1659189518532838,0.2735248376590242,-0.008591304661409739,1.0
0.064,-0.17626507932131436,1.1675371812280022,0.2741030951296178,-0.008585070561292997,1.0
0.065,-0.1762472934740591,1.1690845048299052,0.2746336417616802,-0.008577662735707448,1.0
0.066,-0.17621580829639796,1.170564306973971,0.2751193189436733,-0.00856916814899932,1.0
0.067,-0.17617160903662077,1.1719797906851082,0.27556277229781934,-0.008559666858958226,1.0
0.068,-0.1761156016357419,1.1733339865802013,0.2759664664180991,-0.008549232613437686,1.0
0.069,-0.1760486197996692,1.1746297615946617,0.2763326984345845,-0.008537933390549812,1.0
0.07,-0.17597143137085566,1.175869827498199,0.2766636105029417,-0.008525831888366366,1.0
0.071,-0.17588474407647195,1.1770567491512158,0.2769612013060719,-0.008512985969282039,1.0
0.072,-0.17578921072096546,1.1781929524732355,0.2772273366494663,-0.008499449063636708,1.0
0.073,-0.17568543388370164,1.1792807321005594,0.27746375922627714,-0.008485270536776182,1.0
0.074,-0.1755739701730866,1.180322258723275,0.2776720976188576,-0.008470496023083413,1.0
0.075,-0.1754553340842012,1.1813195860856611,0.2778538745984364,-0.008455167730293282,1.0
0.076,-0.175330001500644,1.1822746576567138,0.2780105147817471,-0.008439324716943312,1.0
0.077,-0.17519841287738888,1.1831893129678157,0.2781433516963603,-0.008423003145605039,1.0
0.078,-0.17506097613514576,1.184065293620965,0.2782536342997906,-0.008406236514046822,1.0
0.079,-0.17491806929708767,1.1849042489775432,0.2783425330005654,-0.008389055866611848,1.0
