Strain,Stress,delT,Rate,I_Temp,Temp
1.04,1276.422582030753,0,0.1,473.0,473.0
1.05,1277.318698268431,0,0.1,473.0,473.0
1.06,1278.2069405884845,0,0.1,473.0,473.0
1.07,1279.0874514881414,0,0.1,473.0,473.0
1.08,1279.9603695837343,0,0.1,473.0,473.0
1.09,1280.8258297512043,0,0.1,473.0,473.0
1.1,1281.6839632602791,0,0.1,473.0,473.0
1.11,1282.5348979026708,0,0.1,473.0,473.0
1.12,1283.3787581146032,0,0.1,473.0,473.0
1.13,1284.2156650939737,0,0.1,473.0,473.0
1.14,1285.0457369124272,0,0.1,473.0,473.0
1.15,1285.869088622605,0,0.1,473.0,473.0
1.16,1286.6858323608196,0,0.1,473.0,473.0
1.17,1287.496077445382,0,0.1,473.0,473.0
1.18,1288.2999304708096,0,0.1,473.0,473.0
1.19,1289.0974953981136,0,0.1,473.0,473.0
1.2,1289.88887364136,0,0.1,473.0,473.0
1.21,1290.6741641506983,0,0.1,473.0,473.0
1.22,1291.4534634920117,0,0.1,473.0,473.0
1.23,1292.2268659233723,0,0.1,473.0,473.0
1.24,1292.994463468441,0,0.1,473.0,473.0
1.25,1293.7563459869602,0,0.1,473.0,473.0
1.26,1294.5126012424837,0,0.1,473.0,473.0
1.27,1295.2633149674618,0,0.1,473.0,473.0
1.28,1296.008570925816,0,0.1,473.0,473.0
1.29,1296.7484509731094,0,0.1,473.0,473.0
1.3,1297.4830351144317,0,0.1,473.0,473.0
1.31,1298.2124015600928,0,0.1,473.0,473.0
1.32,1298.936626779235,0,0.1,473.0,473.0
1.33,1299.6557855514482,0,0.1,473.0,473.0
1.34,1300.3699510164774,0,0.1,473.0,473.0
1.35,1301.0791947221142,0,0.1,473.0,473.0
1.36,1301.7835866703424,0,0.1,473.0,473.0
1.37,1302.483195361819,0,0.1,473.0,473.0
1.38,1303.1780878387617,0,0.1,473.0,473.0
1.39,1303.8683297263078,0,0.1,473.0,473.0
1.4,1304.5539852724155,0,0.1,473.0,473.0
1.41,1305.2351173863628,0,0.1,473.0,473.0
1.42,1305.9117876759076,0,0.1,473.0,473.0
1.43,1306.5840564831606,0,0.1,473.0,473.0
1.44,1307.2519829192286,0,0.1,473.0,473.0
1.45,1307.9156248976742,0,0.1,473.0,473.0
1.46,1308.575039166844,0,0.1,473.0,473.0
1.47,1309.230281341108,0,0.1,473.0,473.0
1.48,1309.8814059310564,0,0.1,473.0,473.0
1.49,1310.5284663726927,0,0.1,473.0,473.0
1.5,1311.1715150556663,0,0.1,473.0,473.0
1.51,1311.8106033505803,0,0.1,473.0,473.0
1.52,1312.4457816354093,0,0.1,473.0,473.0
1.53,1313.077099321066,0,0.1,473.0,473.0
1.54,1313.7046048761454,0,0.1,473.0,473.0
1.55,1314.3283458508802,0,0.1,473.0,473.0
1.56,1314.948368900337,0,0.1,473.0,473.0
1.57,1315.5647198068823,0,0.1,473.0,473.0
1.58,1316.1774435019458,0,0.1,473.0,473.0
1.59,1316.7865840871054,0,0.1,473.0,473.0
1.6,1317.392184854523,0,0.1,473.0,473.0
1.61,1317.9942883067515,0,0.1,473.0,473.0
1.62,1318.5929361759397,0,0.1,473.0,473.0
1.63,1319.1881694424487,0,0.1,473.0,473.0
1.64,1319.780028352915,0,0.1,473.0,473.0
1.65,1320.3685524377684,0,0.1,473.0,473.0
1.66,1320.9537805282278,0,0.1,473.0,473.0
1.67,1321.5357507727945,0,0.1,473.0,473.0
1.68,1322.1145006532631,0,0.1,473.0,473.0
1.69,1322.69006700026,0,0.1,473.0,473.0
1.7,1323.262486008331,0,0.1,473.0,473.0
1.71,1323.8317932505963,0,0.1,473.0,473.0
1.72,1324.398023692981,0,0.1,473.0,473.0
1.73,1324.9612117080387,0,0.1,473.0,473.0
1.74,1325.5213910883856,0,0.1,473.0,473.0
1.75,1326.0785950597517,0,0.1,473.0,473.0
1.76,1326.6328562936685,0,0.1,473.0,473.0
1.77,1327.184206919801,0,0.1,473.0,473.0
1.78,1327.7326785379366,0,0.1,473.0,473.0
1.79,1328.278302229646,0,0.1,473.0,473.0
1.8,1328.821108569619,0,0.1,473.0,473.0
1.81,1329.3611276366958,0,0.1,473.0,473.0
1.82,1329.898389024597,0,0.1,473.0,473.0
1.83,1330.432921852363,0,0.1,473.0,473.0
1.84,1330.9647547745128,0,0.1,473.0,473.0
1.85,1331.4939159909338,0,0.1,473.0,473.0
1.86,1332.0204332565072,0,0.1,473.0,473.0
1.87,1332.5443338904786,0,0.1,473.0,473.0
1.88,1333.0656447855838,0,0.1,473.0,473.0
1.89,1333.5843924169346,0,0.1,473.0,473.0
1.9,1334.1006028506758,0,0.1,473.0,473.0
1.91,1334.614301752414,0,0.1,473.0,473.0
1.92,1335.1255143954354,0,0.1,473.0,473.0
1.93,1335.6342656687077,0,0.1,473.0,473.0
1.94,1336.1405800846806,0,0.1,473.0,473.0
1.95,1336.6444817868908,0,0.1,473.0,473.0
1.96,1337.1459945573715,0,0.1,473.0,473.0
1.97,1337.645141823877,0,0.1,473.0,473.0
1.98,1338.1419466669306,0,0.1,473.0,473.0
1.99,1338.6364318266913,0,0.1,473.0,473.0
2.0,1339.1286197096572,0,0.1,473.0,473.0
2.01,1339.6185323951995,0,0.1,473.0,473.0
2.02,1340.1061916419396,0,0.1,473.0,473.0
2.03,1340.5916188939689,0,0.1,473.0,473.0
2.04,1341.0748352869202,0,0.1,473.0,473.0
2.05,1341.5558616538908,0,0.1,473.0,473.0
2.06,1342.0347185312246,0,0.1,473.0,473.0
2.07,1342.5114261641556,0,0.1,473.0,473.0
2.08,1342.9860045123194,0,0.1,473.0,473.0
2.09,1343.45847325513,0,0.1,473.0,473.0
2.1,1343.9288517970358,0,0.1,473.0,473.0
2.11,1344.3971592726489,0,0.1,473.0,473.0
2.12,1344.8634145517535,0,0.1,473.0,473.0
2.13,1345.3276362442057,0,0.1,473.0,473.0
2.14,1345.789842704708,0,0.1,473.0,473.0
2.15,1346.2500520374867,0,0.1,473.0,473.0
2.16,1346.7082821008537,0,0.1,473.0,473.0
2.17,1347.164550511669,0,0.1,473.0,473.0
2.18,1347.618874649699,0,0.1,473.0,473.0
2.19,1348.0712716618796,0,0.1,473.0,473.0
2.2,1348.5217584664806,0,0.1,473.0,473.0
2.21,1348.9703517571809,0,0.1,473.0,473.0
2.22,1349.4170680070472,0,0.1,473.0,473.0
2.23,1349.861923472431,0,0.1,473.0,473.0
2.24,1350.3049341967749,0,0.1,473.0,473.0
2.25,1350.7461160143382,0,0.1,473.0,473.0
2.26,1351.18548455384,0,0.1,473.0,473.0
2.27,1351.6230552420225,0,0.1,473.0,473.0
2.28,1352.0588433071375,0,0.1,473.0,473.0
2.29,1352.4928637823596,0,0.1,473.0,473.0
2.3,1352.9251315091226,0,0.1,473.0,473.0
2.31,1353.3556611403872,0,0.1,473.0,473.0
2.32,1353.7844671438384,0,0.1,473.0,473.0
2.33,1354.2115638050152,0,0.1,473.0,473.0
2.34,1354.636965230374,0,0.1,473.0,473.0
2.35,1355.060685350288,0,0.1,473.0,473.0
2.36,1355.482737921983,0,0.1,473.0,473.0
2.37,1355.9031365324136,0,0.1,473.0,473.0
2.38,1356.321894601078,0,0.1,473.0,473.0
2.39,1356.739025382776,0,0.1,473.0,473.0
2.4,1357.1545419703098,0,0.1,473.0,473.0
2.41,1357.5684572971286,0,0.1,473.0,473.0
2.42,1357.9807841399206,0,0.1,473.0,473.0
2.43,1358.3915351211515,0,0.1,473.0,473.0
2.44,1358.800722711553,0,0.1,473.0,473.0
2.45,1359.208359232557,0,0.1,473.0,473.0
2.46,1359.6144568586883,0,0.1,473.0,473.0
2.47,1360.0190276199014,0,0.1,473.0,473.0
2.48,1360.422083403876,0,0.1,473.0,473.0
2.49,1360.823635958266,0,0.1,473.0,473.0
2.5,1361.2236968929026,0,0.1,473.0,473.0
2.51,1361.622277681956,0,0.1,473.0,473.0
2.52,1362.0193896660523,0,0.1,473.0,473.0
2.53,1362.4150440543524,0,0.1,473.0,473.0
2.54,1362.8092519265874,0,0.1,473.0,473.0
2.55,1363.2020242350566,0,0.1,473.0,473.0
2.56,1363.5933718065858,0,0.1,473.0,473.0
2.57,1363.983305344448,0,0.1,473.0,473.0
2.58,1364.371835430249,0,0.1,473.0,473.0
2.59,1364.7589725257749,0,0.1,473.0,473.0
2.6,1365.1447269748048,0,0.1,473.0,473.0
2.61,1365.529109004893,0,0.1,473.0,473.0
2.62,1365.912128729109,0,0.1,473.0,473.0
2.63,1366.2937961477564,0,0.1,473.0,473.0
2.64,1366.6741211500484,0,0.1,473.0,473.0
2.65,1367.0531135157612,0,0.1,473.0,473.0
2.66,1367.4307829168497,0,0.1,473.0,473.0
2.67,1367.8071389190386,0,0.1,473.0,473.0
2.68,1368.182190983381,0,0.1,473.0,473.0
2.69,1368.5559484677888,0,0.1,473.0,473.0
2.7,1368.9284206285374,0,0.1,473.0,473.0
2.71,1369.2996166217397,0,0.1,473.0,473.0
2.72,1369.669545504796,0,0.1,473.0,473.0
2.73,1370.038216237816,0,0.1,473.0,473.0
2.74,1370.4056376850158,0,0.1,473.0,473.0
2.75,1370.7718186160898,0,0.1,473.0,473.0
2.76,1371.1367677075589,0,0.1,473.0,473.0
2.77,1371.500493544093,0,0.1,473.0,473.0
2.78,1371.863004619811,0,0.1,473.0,473.0
2.79,1372.2243093395575,0,0.1,473.0,473.0
2.8,1372.584416020159,0,0.1,473.0,473.0
2.81,1372.943332891653,0,0.1,473.0,473.0
2.82,1373.3010680985012,0,0.1,473.0,473.0
2.83,1373.657629700779,0,0.1,473.0,473.0
2.84,1374.0130256753423,0,0.1,473.0,473.0
2.85,1374.3672639169802,0,0.1,473.0,473.0
2.86,1374.7203522395391,0,0.1,473.0,473.0
2.87,1375.0722983770368,0,0.1,473.0,473.0
2.88,1375.423109984749,0,0.1,473.0,473.0
2.89,1375.7727946402847,0,0.1,473.0,473.0
2.9,1376.121359844636,0,0.1,473.0,473.0
2.91,1376.4688130232178,0,0.1,473.0,473.0
2.92,1376.8151615268828,0,0.1,473.0,473.0
2.93,1377.1604126329248,0,0.1,473.0,473.0
2.94,1377.5045735460612,0,0.1,473.0,473.0
2.95,1377.8476513994028,0,0.1,473.0,473.0
2.96,1378.1896532554028,0,0.1,473.0,473.0
2.97,1378.5305861067952,0,0.1,473.0,473.0
2.98,1378.8704568775138,0,0.1,473.0,473.0
2.99,1379.209272423598,0,0.1,473.0,473.0
3.0,1379.547039534082,0,0.1,473.0,473.0
0.0,643.9279975015197,0,0.0001,573.0,573.0
0.00011,665.1985349922516,0,0.0001,573.0,573.0
0.0002,679.5665166593662,0,0.0001,573.0,573.0
0.0003,693.2159068486503,0,0.0001,573.0,573.0
0.0004,705.010504627513,0,0.0001,573.0,573.0
0.0005,715.3646863574827,0,0.0001,573.0,573.0
0.0006,724.5724145116831,0,0.0001,573.0,573.0
0.0007,732.8493484623953,0,0.0001,573.0,573.0
0.0008,740.3580694415862,0,0.0001,573.0,573.0
0.0009,747.2239353163266,0,0.0001,573.0,573.0
0.001,753.5454490880438,0,0.0001,573.0,573.0
0.002,798.7845136611588,0,0.0001,573.0,573.0
0.003,828.1403175287653,0,0.0001,573.0,573.0
0.004,850.619134923604,0,0.0001,573.0,573.0
0.005,869.1937991738209,0,0.0001,573.0,573.0
0.01,933.0313052948682,0,0.0001,573.0,573.0
0.011,942.3185058725078,0,0.0001,573.0,573.0
0.012,950.8461752928852,0,0.0001,573.0,573.0
0.013,958.718146558154,0,0.0001,573.0,573.0
0.014,966.0199370932272,0,0.0001,573.0,573.0
0.015,972.822633701649,0,0.0001,573.0,573.0
0.016,979.1857681182066,0,0.0001,573.0,573.0
0.017,985.159520233172,0,0.0001,573.0,573.0
0.018,990.78644290052,0,0.0001,573.0,573.0
0.019,996.1028303478186,0,0.0001,573.0,573.0
0.02,1001.1398132086804,0,0.0001,573.0,573.0
0.021,1005.9242401058186,0,0.0001,573.0,573.0
0.022,1010.4793907969412,0,0.0001,573.0,573.0
0.023,1014.8255555291998,0,0.0001,573.0,573.0
0.024,1018.9805076495768,0,0.0001,573.0,573.0
0.025,1022.9598907556864,0,0.0001,573.0,573.0
0.026,1026.7775372128538,0,0.0001,573.0,573.0
0.027,1030.4457313767582,0,0.0001,573.0,573.0
0.028,1033.9754281196977,0,0.0001,573.0,573.0
0.029,1037.3764350979154,0,0.0001,573.0,573.0
0.03,1040.6575654920368,0,0.0001,573.0,573.0
0.031,1043.8267666055176,0,0.0001,573.0,573.0
0.032,1046.8912286406514,0,0.0001,573.0,573.0
0.033,1049.8574771281951,0,0.0001,573.0,573.0
0.034,1052.7314518175774,0,0.0001,573.0,573.0
0.035,1055.518574302882,0,0.0001,573.0,573.0
0.036,1058.223806235957,0,0.0001,573.0,573.0
0.037,1060.851699639292,0,0.0001,573.0,573.0
0.038,1063.4064405596775,0,0.0001,573.0,573.0
0.039,1065.8918870851278,0,0.0001,573.0,573.0
0.04,1068.311602571012,0,0.0001,573.0,573.0
0.041,1070.668884778249,0,0.0001,573.0,573.0
0.042,1072.9667915099265,0,0.0001,573.0,573.0
0.043,1075.2081632375057,0,0.0001,573.0,573.0
0.044,1077.3956431296856,0,0.0001,573.0,573.0
0.045,1079.5316948326292,0,0.0001,573.0,573.0
0.046,1081.6186182970614,0,0.0001,573.0,573.0
0.047,1083.6585639035436,0,0.0001,573.0,573.0
0.048,1085.6535451004086,0,0.0001,573.0,573.0
0.049,1087.6054497380244,0,0.0001,573.0,573.0
0.05,1089.516050257189,0,0.0001,573.0,573.0
0.051,1091.387012867647,0,0.0001,573.0,573.0
0.052,1093.2199058342962,0,0.0001,573.0,573.0
0.053,1095.0162069730122,0,0.0001,573.0,573.0
0.054,1096.7773104447008,0,0.0001,573.0,573.0
0.055,1098.50453292484,0,0.0001,573.0,573.0
0.056,1100.1991192160265,0,0.0001,573.0,573.0
0.057,1101.8622473627129,0,0.0001,573.0,573.0
0.058,1103.4950333200818,0,0.0001,573.0,573.0
0.059,1105.098535222843,0,0.0001,573.0,573.0
0.06,1106.673757294309,0,0.0001,573.0,573.0
0.061,1108.2216534314723,0,0.0001,573.0,573.0
0.062,1109.7431304977265,0,0.0001,573.0,573.0
0.063,1111.2390513513255,0,0.0001,573.0,573.0
0.064,1112.7102376345963,0,0.0001,573.0,573.0
0.065,1114.157472346184,0,0.0001,573.0,573.0
0.066,1115.5815022162428,0,0.0001,573.0,573.0
0.067,1116.9830399023851,0,0.0001,573.0,573.0
0.068,1118.3627660223435,0,0.0001,573.0,573.0
0.069,1119.7213310376849,0,0.0001,573.0,573.0
0.07,1121.0593570014569,0,0.0001,573.0,573.0
0.071,1122.3774391813745,0,0.0001,573.0,573.0
0.072,1123.676147569021,0,0.0001,573.0,573.0
0.073,1124.9560282845018,0,0.0001,573.0,573.0
0.074,1126.2176048851322,0,0.0001,573.0,573.0
0.075,1127.461379585885,0,0.0001,573.0,573.0
0.076,1128.687834398643,0,0.0001,573.0,573.0
0.077,1129.897432196639,0,0.0001,573.0,573.0
0.078,1131.0906177098911,0,0.0001,573.0,573.0
0.079,1132.2678184569193,0,0.0001,573.0,573.0
0.08,1133.4294456175792,0,0.0001,573.0,573.0
0.081,1134.5758948514,0,0.0001,573.0,573.0
0.082,1135.7075470654647,0,0.0001,573.0,573.0
0.083,1136.8247691355027,0,0.0001,573.0,573.0
0.084,1137.9279145835806,0,0.0001,573.0,573.0
0.085,1139.0173242154715,0,0.0001,573.0,573.0
0.086,1140.093326720552,0,0.0001,573.0,573.0
0.087,1141.1562392368278,0,0.0001,573.0,573.0
0.088,1142.206367883493,0,0.0001,573.0,573.0
0.089,1143.2440082632322,0,0.0001,573.0,573.0
0.09,1144.269445936298,0,0.0001,573.0,573.0
0.091,1145.2829568682434,0,0.0001,573.0,573.0
0.092,1146.2848078530492,0,0.0001,573.0,573.0
0.093,1147.275256913238,0,0.0001,573.0,573.0
0.094,1148.2545536784678,0,0.0001,573.0,573.0
0.095,1149.2229397439726,0,0.0001,573.0,573.0
0.096,1150.1806490101194,0,0.0001,573.0,573.0
0.097,1151.1279080042652,0,0.0001,573.0,573.0
0.098,1152.0649361860053,0,0.0001,573.0,573.0
0.099,1152.99194623683,0,0.0001,573.0,573.0
0.1,1153.9091443351315,0,0.0001,573.0,573.0
0.11,1162.5826640334444,0,0.0001,573.0,573.0
0.12,1170.4621166879317,0,0.0001,573.0,573.0
0.13,1177.6776698797828,0,0.0001,573.0,573.0
0.14,1184.330115143102,0,0.0001,573.0,573.0
0.15,1190.499063408561,0,0.0001,573.0,573.0
0.16,1196.248473162151,0,0.0001,573.0,573.0
0.17,1201.630488441608,0,0.0001,573.0,573.0
0.18,1206.6881704371642,0,0.0001,573.0,573.0
0.19,1211.4574841763726,0,0.0001,573.0,573.0
0.2,1215.968771191827,0,0.0001,573.0,573.0
0.21,1220.2478597308277,0,0.0001,573.0,573.0
0.22,1224.3169144107358,0,0.0001,573.0,573.0
0.23,1228.1950953206106,0,0.0001,573.0,573.0
0.24,1231.8990755867462,0,0.0001,573.0,573.0
0.25,1235.4434523259204,0,0.0001,573.0,573.0
0.26,1238.8410762622073,0,0.0001,573.0,573.0
0.27,1242.1033185638742,0,0.0001,573.0,573.0
0.28,1245.240288703067,0,0.0001,573.0,573.0
0.29,1248.2610137289505,0,0.0001,573.0,573.0
0.3,1251.1735868633991,0,0.0001,573.0,573.0
0.31,1253.9852915012898,0,0.0001,573.0,573.0
0.32,1256.702705337018,0,0.0001,573.0,573.0
0.33,1259.331788315203,0,0.0001,573.0,573.0
0.34,1261.877957325716,0,0.0001,573.0,573.0
0.35,1264.3461499667376,0,0.0001,573.0,573.0
0.36,1266.7408792382903,0,0.0001,573.0,573.0
0.37,1269.066280669119,0,0.0001,573.0,573.0
0.38,1271.3261530973498,0,0.0001,573.0,573.0
0.39,1273.5239941019795,0,0.0001,573.0,573.0
0.4,1275.6630309043333,0,0.0001,573.0,573.0
0.41,1277.7462474160905,0,0.0001,573.0,573.0
0.42,1279.776407995579,0,0.0001,573.0,573.0
0.43,1281.7560783808628,0,0.0001,573.0,573.0
0.44,1283.6876441922684,0,0.0001,573.0,573.0
0.45,1285.5733273347564,0,0.0001,573.0,573.0
0.46,1287.4152005794065,0,0.0001,573.0,573.0
0.47,1289.2152005609128,0,0.0001,573.0,573.0
0.48,1290.9751393928564,0,0.0001,573.0,573.0
0.49,1292.6967150731766,0,0.0001,573.0,573.0
0.5,1294.381520827727,0,0.0001,573.0,573.0
0.51,1296.031053519138,0,0.0001,573.0,573.0
0.52,1297.6467212308128,0,0.0001,573.0,573.0
0.53,1299.2298501211203,0,0.0001,573.0,573.0
0.54,1300.7816906303296,0,0.0001,573.0,573.0
0.55,1302.3034231121478,0,0.0001,573.0,573.0
0.56,1303.7961629526071,0,0.0001,573.0,573.0
0.57,1305.260965231194,0,0.0001,573.0,573.0
0.58,1306.6988289724056,0,0.0001,573.0,573.0
0.59,1308.1107010301018,0,0.0001,573.0,573.0
0.6,1309.4974796419929,0,0.0001,573.0,573.0
0.61,1310.8600176872696,0,0.0001,573.0,573.0
0.62,1312.1991256765798,0,0.0001,573.0,573.0
0.63,1313.5155745002708,0,0.0001,573.0,573.0
0.64,1314.8100979579408,0,0.0001,573.0,573.0
0.65,1316.0833950898125,0,0.0001,573.0,573.0
0.66,1317.3361323282456,0,0.0001,573.0,573.0
0.67,1318.5689454857586,0,0.0001,573.0,573.0
0.68,1319.782441594214,0,0.0001,573.0,573.0
0.69,1320.9772006083233,0,0.0001,573.0,573.0
0.7,1322.1537769852848,0,0.0001,573.0,573.0
0.71,1323.3127011511892,0,0.0001,573.0,573.0
0.72,1324.4544808637793,0,0.0001,573.0,573.0
0.73,1325.5796024802162,0,0.0001,573.0,573.0
0.74,1326.6885321376749,0,0.0001,573.0,573.0
0.75,1327.7817168538509,0,0.0001,573.0,573.0
0.76,1328.8595855538017,0,0.0001,573.0,573.0
0.77,1329.9225500289476,0,0.0001,573.0,573.0
0.78,1330.971005833536,0,0.0001,573.0,573.0
0.79,1332.0053331233846,0,0.0001,573.0,573.0
0.8,1333.025897441304,0,0.0001,573.0,573.0
0.81,1334.0330504532094,0,0.0001,573.0,573.0
0.82,1335.027130638577,0,0.0001,573.0,573.0
0.83,1336.0084639386075,0,0.0001,573.0,573.0
0.84,1336.9773643651467,0,0.0001,573.0,573.0
0.85,1337.9341345731912,0,0.0001,573.0,573.0
0.86,1338.8790663995442,0,0.0001,573.0,573.0
0.87,1339.8124413699993,0,0.0001,573.0,573.0
0.88,1340.734531177223,0,0.0001,573.0,573.0
0.89,1341.6455981313466,0,0.0001,573.0,573.0
0.9,1342.5458955851072,0,0.0001,573.0,573.0
0.91,1343.4356683352464,0,0.0001,573.0,573.0
0.92,1344.315153001733,0,0.0001,573.0,573.0
0.93,1345.1845783862611,0,0.0001,573.0,573.0
0.94,1346.0441658113707,0,0.0001,573.0,573.0
0.95,1346.8941294414265,0,0.0001,573.0,573.0
0.96,1347.7346765866048,0,0.0001,573.0,573.0
0.97,1348.566007990963,0,0.0001,573.0,573.0
0.98,1349.388318105567,0,0.0001,573.0,573.0
0.99,1350.2017953476056,0,0.0001,573.0,573.0
1.0,1351.0066223463411,0,0.0001,573.0,573.0
1.01,1351.8029761766866,0,0.0001,573.0,573.0
1.02,1352.5910285811517,0,0.0001,573.0,573.0
1.03,1353.3709461808412,0,0.0001,573.0,573.0
1.04,1354.1428906761498,0,0.0001,573.0,573.0
1.05,1354.9070190377463,0,0.0001,573.0,573.0
1.06,1355.6634836884075,0,0.0001,573.0,573.0
1.07,1356.412432676221,0,0.0001,573.0,573.0
1.08,1357.154009839641,0,0.0001,573.0,573.0
1.09,1357.888354964858,0,0.0001,573.0,573.0
1.1,1358.6156039358968,0,0.0001,573.0,573.0
1.11,1359.3358888778553,0,0.0001,573.0,573.0
1.12,1360.0493382936404,0,0.0001,573.0,573.0
1.13,1360.7560771945664,0,0.0001,573.0,573.0
1.14,1361.4562272251324,0,0.0001,573.0,573.0
1.15,1362.1499067822908,0,0.0001,573.0,573.0
1.16,1362.8372311294982,0,0.0001,573.0,573.0
1.17,1363.5183125058113,0,0.0001,573.0,573.0
1.18,1364.193260230296,0,0.0001,573.0,573.0
1.19,1364.8621808019757,0,0.0001,573.0,573.0
1.2,1365.5251779955547,0,0.0001,573.0,573.0
1.21,1366.1823529531252,0,0.0001,573.0,573.0
1.22,1366.8338042720563,0,0.0001,573.0,573.0
1.23,1367.479628089258,0,0.0001,573.0,573.0
1.24,1368.1199181619938,0,0.0001,573.0,573.0
1.25,1368.754765945414,0,0.0001,573.0,573.0
1.26,1369.3842606669623,0,0.0001,573.0,573.0
1.27,1370.0084893978126,0,0.0001,573.0,573.0
1.28,1370.627537121468,0,0.0001,573.0,573.0
1.29,1371.2414867996658,0,0.0001,573.0,573.0
1.3,1371.8504194357074,0,0.0001,573.0,573.0
1.31,1372.4544141353324,0,0.0001,573.0,573.0
1.32,1373.0535481652564,0,0.0001,573.0,573.0
1.33,1373.6478970094722,0,0.0001,573.0,573.0
1.34,1374.23753442342,0,0.0001,573.0,573.0
1.35,1374.8225324861198,0,0.0001,573.0,573.0
1.36,1375.402961650361,0,0.0001,573.0,573.0
1.37,1375.9788907910306,0,0.0001,573.0,573.0
1.38,1376.5503872516651,0,0.0001,573.0,573.0
1.39,1377.1175168893049,0,0.0001,573.0,573.0
1.4,1377.6803441177185,0,0.0001,573.0,573.0
1.41,1378.2389319490758,0,0.0001,573.0,573.0
1.42,1378.7933420341303,0,0.0001,573.0,573.0
1.43,1379.3436347009758,0,0.0001,573.0,573.0
1.44,1379.8898689924358,0,0.0001,573.0,573.0
1.45,1380.432102702149,0,0.0001,573.0,573.0
1.46,1380.9703924093951,0,0.0001,573.0,573.0
1.47,1381.5047935127243,0,0.0001,573.0,573.0
1.48,1382.03536026243,0,0.0001,573.0,573.0
1.49,1382.5621457919165,0,0.0001,573.0,573.0
1.5,1383.0852021480075,0,0.0001,573.0,573.0
1.51,1383.6045803202362,0,0.0001,573.0,573.0
1.52,1384.120330269154,0,0.0001,573.0,573.0
1.53,1384.6325009537063,0,0.0001,573.0,573.0
1.54,1385.1411403577022,0,0.0001,573.0,573.0
1.55,1385.6462955154204,0,0.0001,573.0,573.0
1.56,1386.1480125363812,0,0.0001,573.0,573.0
1.57,1386.6463366293187,0,0.0001,573.0,573.0
1.58,1387.1413121253825,0,0.0001,573.0,573.0
1.59,1387.6329825006,0,0.0001,573.0,573.0
1.6,1388.1213903976286,0,0.0001,573.0,573.0
1.61,1388.6065776468172,0,0.0001,573.0,573.0
1.62,1389.0885852866145,0,0.0001,573.0,573.0
1.63,1389.5674535833368,0,0.0001,573.0,573.0
1.64,1390.04322205033,0,0.0001,573.0,573.0
1.65,1390.515929466537,0,0.0001,573.0,573.0
1.66,1390.985613894502,0,0.0001,573.0,573.0
1.67,1391.4523126978254,0,0.0001,573.0,573.0
1.68,1391.9160625580937,0,0.0001,573.0,573.0
1.69,1392.3768994913005,0,0.0001,573.0,573.0
1.7,1392.834858863776,0,0.0001,573.0,573.0
1.71,1393.2899754076475,0,0.0001,573.0,573.0
1.72,1393.7422832358425,0,0.0001,573.0,573.0
1.73,1394.191815856649,0,0.0001,573.0,573.0
1.74,1394.6386061878577,0,0.0001,573.0,573.0
1.75,1395.0826865704869,0,0.0001,573.0,573.0
1.76,1395.5240887821203,0,0.0001,573.0,573.0
1.77,1395.9628440498554,0,0.0001,573.0,573.0
1.78,1396.398983062886,0,0.0001,573.0,573.0
1.79,1396.8325359847286,0,0.0001,573.0,573.0
1.8,1397.263532465105,0,0.0001,573.0,573.0
1.81,1397.6920016514896,0,0.0001,573.0,573.0
1.82,1398.1179722003362,0,0.0001,573.0,573.0
1.83,1398.541472287995,0,0.0001,573.0,573.0
1.84,1398.9625296213264,0,0.0001,573.0,573.0
1.85,1399.3811714480262,0,0.0001,573.0,573.0
1.86,1399.7974245666674,0,0.0001,573.0,573.0
1.87,1400.2113153364703,0,0.0001,573.0,573.0
1.88,1400.622869686811,0,0.0001,573.0,573.0
1.89,1401.032113126472,0,0.0001,573.0,573.0
1.9,1401.4390707526456,0,0.0001,573.0,573.0
1.91,1401.8437672597036,0,0.0001,573.0,573.0
1.92,1402.2462269477278,0,0.0001,573.0,573.0
1.93,1402.6464737308236,0,0.0001,573.0,573.0
1.94,1403.0445311452104,0,0.0001,573.0,573.0
1.95,1403.440422357105,0,0.0001,573.0,573.0
1.96,1403.8341701704016,0,0.0001,573.0,573.0
1.97,1404.2257970341516,0,0.0001,573.0,573.0
1.98,1404.6153250498533,0,0.0001,573.0,573.0
1.99,1405.002775978556,0,0.0001,573.0,573.0
2.0,1405.3881712477842,0,0.0001,573.0,573.0
2.01,1405.7715319582858,0,0.0001,573.0,573.0
2.02,1406.1528788906137,0,0.0001,573.0,573.0
2.03,1406.5322325115385,0,0.0001,573.0,573.0
2.04,1406.9096129803072,0,0.0001,573.0,573.0
2.05,1407.2850401547437,0,0.0001,573.0,573.0
2.06,1407.6585335971986,0,0.0001,573.0,573.0
2.07,1408.0301125803574,0,0.0001,573.0,573.0
2.08,1408.399796092902,0,0.0001,573.0,573.0
2.09,1408.7676028450385,0,0.0001,573.0,573.0
2.1,1409.1335512738904,0,0.0001,573.0,573.0
2.11,1409.4976595487622,0,0.0001,573.0,573.0
2.12,1409.8599455762767,0,0.0001,573.0,573.0
2.13,1410.2204270053917,0,0.0001,573.0,573.0
2.14,1410.5791212322945,0,0.0001,573.0,573.0
2.15,1410.9360454051855,0,0.0001,573.0,573.0
2.16,1411.291216428947,0,0.0001,573.0,573.0
2.17,1411.6446509697016,0,0.0001,573.0,573.0
2.18,1411.9963654592673,0,0.0001,573.0,573.0
