Strain,RD_R_value,DD_R_value,TD_R_value
1.11,0.791178353037215,1.9519428206386895,1.4969746920305236
1.12,0.7911783530372154,1.9526418090972286,1.499299086803849
1.13,0.7911783530372158,1.9533168945350483,1.501598803333867
1.14,0.7911783530372163,1.9539688943539129,1.503874103631016
1.15,0.7911783530372167,1.9545985980032354,1.5061252469239528
1.16,0.7911783530372172,1.9552067679359524,1.5083524896890879
1.17,0.7911783530372176,1.95579414053171,1.5105560856798053
1.18,0.7911783530372181,1.9563614269884837,1.5127362859553746
1.19,0.7911783530372184,1.9569093141837037,1.5148933389095522
1.2,0.791178353037219,1.9574384655059354,1.5170274902988843
1.21,0.7911783530372193,1.9579495216581189,1.5191389832707025
1.22,0.7911783530372197,1.958443101433339,1.5212280583908302
1.23,0.7911783530372202,1.958919802464068,1.5232949536709872
1.24,0.7911783530372206,1.9593802019457869,1.5253399045959086
1.25,0.791178353037221,1.9598248573358594,1.5273631441501734
1.26,0.7911783530372215,1.9602543070285101,1.5293649028447485
1.27,0.7911783530372218,1.9606690710067172,1.531345408743253
1.28,0.7911783530372223,1.9610696514718153,1.5333048874879385
1.29,0.7911783530372227,1.9614565334515661,1.5352435623254002
1.3,0.7911783530372232,1.9618301853874371,1.5371616541320097
1.31,0.7911783530372236,1.9621910597017953,1.5390593814390805
1.32,0.7911783530372241,1.9625395933457062,1.5409369604577665
1.33,0.7911783530372245,1.9628762083279998,1.542794605103693
1.34,0.791178353037225,1.9632013122262433,1.5446325270213308
1.35,0.7911783530372254,1.9635152986802413,1.546450935608108
1.36,0.7911783530372257,1.9638185478686612,1.5482500380382673
1.37,0.7911783530372262,1.964111426969356,1.5500300392864694
1.38,0.7911783530372266,1.9643942906039487,1.5517911421511466
1.39,0.7911783530372271,1.9646674812672127,1.5535335472776073
1.4,0.7911783530372275,1.9649313297417685,1.555257453180897
1.41,0.7911783530372279,1.9651861554985999,1.5569630562684134
1.42,0.7911783530372283,1.9654322670838724,1.5586505508622859
1.43,0.7911783530372287,1.9656699624925253,1.5603201292215134
1.44,0.7911783530372292,1.9658995295290878,1.5619719815638693
1.45,0.7911783530372296,1.9661212461561557,1.5636062960875723
1.46,0.79117835303723,1.9663353808309525,1.5652232589927297
1.47,0.7911783530372305,1.9665421928303806,1.566823054502551
1.48,0.7911783530372309,1.9667419325649562,1.5684058648843353
1.49,0.7911783530372314,1.9669348418820112,1.5699718704702395
1.5,0.7911783530372318,1.967121154358523,1.5715212496778226
1.51,0.7911783530372323,1.9673010955839332,1.5730541790303734
1.52,0.7911783530372326,1.9674748834332947,1.5745708331770216
1.53,0.791178353037233,1.9676427283310756,1.5760713849126367
1.54,0.7911783530372335,1.9678048335059468,1.577556005197514
1.55,0.7911783530372339,1.9679613952368509,1.5790248631768533
1.56,0.7911783530372344,1.96811260309066,1.5804781262000285
1.57,0.7911783530372348,1.9682586401517066,1.5819159598396557
1.58,0.7911783530372352,1.9683996832434631,1.5833385279104557
1.59,0.7911783530372356,1.9685359031426426,1.584745992487919
1.6,0.791178353037236,1.9686674647859772,1.586138513926769
1.61,0.7911783530372365,1.9687945274699252,1.5875162508792349
1.62,0.7911783530372369,1.9689172450435504,1.5888793603131244
1.63,0.7911783530372374,1.9690357660948017,1.5902279975297082
1.64,0.7911783530372378,1.9691502341304288,1.591562316181414
1.65,0.7911783530372383,1.9692607877497392,1.5928824682893326
1.66,0.7911783530372387,1.9693675608124168,1.5941886042605369
1.67,0.7911783530372392,1.9694706826006017,1.595480872905218
1.68,0.7911783530372395,1.9695702779754254,1.5967594214536416
1.69,0.7911783530372399,1.9696664675281943,1.598024395572919
1.7,0.7911783530372404,1.9697593677264043,1.599275939383606
1.71,0.7911783530372408,1.9698490910547595,1.60051419547612
1.72,0.7911783530372413,1.9699357461513716,1.6017393049269892
1.73,0.7911783530372416,1.9700194379392986,1.6029514073149216
1.74,0.791178353037242,1.9701002677535886,1.6041506407367103
1.75,0.7911783530372425,1.9701783334639769,1.6053371418229663
1.76,0.7911783530372429,1.9702537295933866,1.6065110457536844
1.77,0.7911783530372434,1.9703265474323808,1.6076724862736458
1.78,0.7911783530372438,1.9703968751496954,1.6088215957076544
1.79,0.7911783530372443,1.970464797898997,1.6099585049756135
1.8,0.7911783530372447,1.970530397921988,1.6110833436074423
1.81,0.7911783530372452,1.9705937546479833,1.612196239757832
1.82,0.7911783530372455,1.9706549447900878,1.613297320220848
1.83,0.791178353037246,1.9707140424380791,1.614386710444375
1.84,0.7911783530372465,1.9707711191481176,1.6154645345444105
1.85,0.7911783530372468,1.9708262440293873,1.6165309153192031
1.86,0.7911783530372473,1.9708794838277732,1.6175859742632466
1.87,0.7911783530372477,1.970930903006679,1.6186298315811196
1.88,0.791178353037248,1.9709805638250801,1.6196626062011803
1.89,0.7911783530372485,1.9710285264129073,1.6206844157891187
1.9,0.7911783530372489,1.971074848843852,1.6216953767613596
1.91,0.7911783530372494,1.9711195872056855,1.6226956042983285
1.92,0.7911783530372498,1.9711627956681668,1.6236852123575722
1.93,0.7911783530372503,1.9712045265486347,1.6246643136867438
1.94,0.7911783530372507,1.9712448303753531,1.625633019836447
1.95,0.7911783530372511,1.9712837559486922,1.6265914411729467
1.96,0.7911783530372516,1.9713213504002158,1.6275396868907417
1.97,0.791178353037252,1.9713576592497486,1.6284778650250062
1.98,0.7911783530372525,1.9713927264604931,1.629406082463898
1.99,0.7911783530372529,1.9714265944922604,1.6303244449607373
2.0,0.7911783530372533,1.9714593043528799,1.6312330571460543
2.01,0.7911783530372537,1.9714908956478545,1.63213202253951
2.02,0.7911783530372541,1.9715214066283129,1.6330214435616917
2.03,0.7911783530372546,1.9715508742373262,1.6339014215457803
2.04,0.791178353037255,1.9715793341546382,1.6347720567490966
2.05,0.7911783530372554,1.9716068208398678,1.6356334483645227
2.06,0.7911783530372558,1.9716333675742324,1.6364856945318036
2.07,0.7911783530372563,1.971659006500844,1.6373288923487288
2.08,0.7911783530372567,1.9716837686636315,1.6381631378821948
2.09,0.7911783530372571,1.9717076840449266,1.6389885261791501
2.1,0.7911783530372576,1.971730781601767,1.6398051512774228
2.11,0.791178353037258,1.97175308930096,1.6406131062164364
2.12,0.7911783530372585,1.971774634152942,1.6414124830478085
2.13,0.7911783530372589,1.9717954422444857,1.64220337284584
2.14,0.7911783530372594,1.971815538770284,1.6429858657178897
2.15,0.7911783530372597,1.9718349480634583,1.6437600508146404
2.16,0.7911783530372601,1.9718536936250195,1.6445260163402577
2.17,0.7911783530372606,1.971871798152325,1.645283849562437
2.18,0.791178353037261,1.9718892835665596,1.6460336368223478
2.19,0.7911783530372615,1.9719061710392776,1.64677546354447
2.2,0.7911783530372619,1.9719224810180396,1.6475094142463267
2.21,0.7911783530372622,1.9719382332511683,1.6482355725481128
2.22,0.7911783530372627,1.9719534468116622,1.6489540211822227
2.23,0.7911783530372631,1.9719681401202875,1.6496648420026756
2.24,0.7911783530372636,1.971982330967883,1.6503681159944417
2.25,0.791178353037264,1.9719960365369023,1.6510639232826687
2.26,0.7911783530372645,1.9720092734222168,1.6517523431418106
2.27,0.7911783530372649,1.9720220576512106,1.6524334540046597
2.28,0.7911783530372654,1.9720344047031855,1.6531073334712827
2.29,0.7911783530372658,1.972046329528104,1.6537740583178608
2.3,0.7911783530372662,1.9720578465646916,1.6544337045054387
2.31,0.7911783530372666,1.9720689697579175,1.6550863471885773
2.32,0.791178353037267,1.972079712575881,1.655732060723917
2.33,0.7911783530372675,1.972090088026119,1.6563709186786497
2.34,0.7911783530372679,1.972100108671354,1.6570029938388988
2.35,0.7911783530372684,1.9721097866447073,1.6576283582180142
2.36,0.7911783530372688,1.9721191336643873,1.6582470830647746
2.37,0.7911783530372692,1.9721281610478814,1.658859238871506
2.38,0.7911783530372696,1.9721368797256562,1.6594648953821138
2.39,0.79117835303727,1.9721453002543945,1.6600641216000278
2.4,0.7911783530372705,1.9721534328297763,1.6606569857960634
2.41,0.7911783530372709,1.9721612872988237,1.661243555516201
2.42,0.7911783530372714,1.972168873171825,1.6618238975892814
2.43,0.7911783530372718,1.9721761996338485,1.6623980781346193
2.44,0.7911783530372722,1.9721832755558641,1.662966162569536
2.45,0.7911783530372727,1.9721901095054863,1.663528215616814
2.46,0.7911783530372731,1.9721967097573452,1.6640843013120692
2.47,0.7911783530372736,1.9722030843031069,1.664634483011048
2.48,0.7911783530372739,1.9722092408611496,1.6651788233968443
2.49,0.7911783530372744,1.9722151868859104,1.6657173844870423
2.5,0.7911783530372748,1.9722209295769089,1.6662502276407811
2.51,0.7911783530372752,1.972226475887466,1.666777413565747
2.52,0.7911783530372757,1.972231832533123,1.6672990023250873
2.53,0.7911783530372761,1.9722370059997727,1.667815053344257
2.54,0.7911783530372765,1.9722420025515115,1.6683256254177863
2.55,0.7911783530372769,1.9722468282382266,1.6688307767159805
2.56,0.7911783530372773,1.9722514889029188,1.669330564791547
2.57,0.7911783530372778,1.972255990188778,1.669825046586153
2.58,0.7911783530372782,1.9722603375460166,1.670314278436912
2.59,0.7911783530372787,1.9722645362384685,1.6707983160828033
2.6,0.7911783530372791,1.972268591349962,1.6712772146710213
2.61,0.7911783530372796,1.9722725077904766,1.67175102876326
2.62,0.79117835303728,1.972276290302086,1.672219812341928
2.63,0.7911783530372803,1.9722799434647023,1.6726836188163001
2.64,0.7911783530372808,1.9722834717016198,1.6731425010286003
2.65,0.7911783530372812,1.9722868792848711,1.6735965112600244
2.66,0.7911783530372817,1.9722901703403997,1.6740457012366947
2.67,0.7911783530372821,1.972293348853057,1.6744901221355553
2.68,0.7911783530372826,1.9722964186714242,1.6749298245902005
2.69,0.7911783530372829,1.972299383512476,1.6753648586966445
2.7,0.7911783530372833,1.9723022469660785,1.6757952740190298
2.71,0.7911783530372838,1.9723050124993358,1.6762211195952725
2.72,0.7911783530372842,1.9723076834607907,1.6766424439426506
2.73,0.7911783530372847,1.9723102630844753,1.6770592950633314
2.74,0.7911783530372851,1.9723127544938304,1.6774717204498393
2.75,0.7911783530372856,1.9723151607054845,1.6778797670904688
2.76,0.791178353037286,1.972317484632909,1.6782834814746357
2.77,0.7911783530372865,1.9723197290899435,1.6786829095981755
2.78,0.7911783530372868,1.9723218967942042,1.6790780969685826
2.79,0.7911783530372872,1.9723239903703742,1.6794690886101957
2.8,0.7911783530372877,1.9723260123533815,1.6798559290693278
2.81,0.7911783530372881,1.9723279651914678,1.68023866241934
2.82,0.7911783530372886,1.9723298512491532,1.6806173322656643
2.83,0.791178353037289,1.9723316728101004,1.6809919817507717
2.84,0.7911783530372895,1.9723334320798769,1.681362653559085
2.85,0.7911783530372898,1.972335131188629,1.6817293899218466
2.86,0.7911783530372902,1.9723367721936582,1.6820922326219248
2.87,0.7911783530372907,1.9723383570819135,1.682451222998578
2.88,0.7911783530372911,1.9723398877723974,1.6828064019521625
2.89,0.7911783530372916,1.9723413661184883,1.683157809948793
2.9,0.791178353037292,1.9723427939101865,1.683505487024953
2.91,0.7911783530372924,1.9723441728762794,1.6838494727920565
2.92,0.7911783530372929,1.9723455046864362,1.6841898064409608
2.93,0.7911783530372933,1.9723467909532288,1.6845265267464304
2.94,0.7911783530372938,1.9723480332340855,1.6848596720715567
2.95,0.7911783530372941,1.9723492330331747,1.6851892803721276
2.96,0.7911783530372946,1.9723503918032281,1.6855153892009516
2.97,0.791178353037295,1.9723515109472984,1.6858380357121374
2.98,0.7911783530372954,1.9723525918204599,1.6861572566653256
2.99,0.7911783530372959,1.9723536357314464,1.6864730884298775
3.0,0.7911783530372962,1.9723546439442385,1.6867855669890193
