strain,r_value
2.75,0.8944484521361812
2.76,0.8944484521361812
2.77,0.8944484521361812
2.78,0.8944484521361812
2.79,0.8944484521361812
2.8,0.8944484521361812
2.81,0.8944484521361812
2.82,0.8944484521361812
2.83,0.8944484521361812
2.84,0.8944484521361812
2.85,0.8944484521361812
2.86,0.8944484521361812
2.87,0.8944484521361812
2.88,0.8944484521361812
2.89,0.8944484521361812
2.9,0.8944484521361812
2.91,0.8944484521361812
2.92,0.8944484521361812
2.93,0.8944484521361812
2.94,0.8944484521361812
2.95,0.8944484521361812
2.96,0.8944484521361812
2.97,0.8944484521361812
2.98,0.8944484521361812
2.99,0.8944484521361812
3.0,0.8944484521361812
