strain,r_value
1.0,0.9847916092587639
1.01,0.9847916092587639
1.02,0.9847916092587639
1.03,0.9847916092587639
1.04,0.9847916092587639
1.05,0.9847916092587639
1.06,0.9847916092587639
1.07,0.9847916092587639
1.08,0.9847916092587639
1.09,0.9847916092587639
1.1,0.9847916092587639
1.11,0.9847916092587639
1.12,0.9847916092587639
1.13,0.9847916092587639
1.14,0.9847916092587639
1.15,0.9847916092587639
1.16,0.9847916092587639
1.17,0.9847916092587639
1.18,0.9847916092587639
1.19,0.9847916092587639
1.2,0.9847916092587639
1.21,0.9847916092587639
1.22,0.9847916092587639
1.23,0.9847916092587639
1.24,0.9847916092587639
1.25,0.9847916092587639
1.26,0.9847916092587639
1.27,0.9847916092587639
1.28,0.9847916092587639
1.29,0.9847916092587639
1.3,0.9847916092587639
1.31,0.9847916092587639
1.32,0.9847916092587639
1.33,0.9847916092587639
1.34,0.9847916092587639
1.35,0.9847916092587639
1.36,0.9847916092587639
1.37,0.9847916092587639
1.38,0.9847916092587639
1.39,0.9847916092587639
1.4,0.9847916092587639
1.41,0.9847916092587639
1.42,0.9847916092587639
1.43,0.9847916092587639
1.44,0.9847916092587639
1.45,0.9847916092587639
1.46,0.9847916092587639
1.47,0.9847916092587639
1.48,0.9847916092587639
1.49,0.9847916092587639
1.5,0.9847916092587639
1.51,0.9847916092587639
1.52,0.9847916092587639
1.53,0.9847916092587639
1.54,0.9847916092587639
1.55,0.9847916092587639
1.56,0.9847916092587639
1.57,0.9847916092587639
1.58,0.9847916092587639
1.59,0.9847916092587639
1.6,0.9847916092587639
1.61,0.9847916092587639
1.62,0.9847916092587639
1.63,0.9847916092587639
1.64,0.9847916092587639
1.65,0.9847916092587639
1.66,0.9847916092587639
1.67,0.9847916092587639
1.68,0.9847916092587639
1.69,0.9847916092587639
1.7,0.9847916092587639
1.71,0.9847916092587639
1.72,0.9847916092587639
1.73,0.9847916092587639
1.74,0.9847916092587639
1.75,0.9847916092587639
1.76,0.9847916092587639
1.77,0.9847916092587639
1.78,0.9847916092587639
1.79,0.9847916092587639
1.8,0.9847916092587639
1.81,0.9847916092587639
1.82,0.9847916092587639
1.83,0.9847916092587639
1.84,0.9847916092587639
1.85,0.9847916092587639
1.86,0.9847916092587639
1.87,0.9847916092587639
1.88,0.9847916092587639
1.89,0.9847916092587639
1.9,0.9847916092587639
1.91,0.9847916092587639
1.92,0.9847916092587639
1.93,0.9847916092587639
1.94,0.9847916092587639
1.95,0.9847916092587639
1.96,0.9847916092587639
1.97,0.9847916092587639
1.98,0.9847916092587639
1.99,0.9847916092587639
2.0,0.9847916092587639
2.01,0.9847916092587639
2.02,0.9847916092587639
2.03,0.9847916092587639
2.04,0.9847916092587639
2.05,0.9847916092587639
2.06,0.9847916092587639
2.07,0.9847916092587639
2.08,0.9847916092587639
2.09,0.9847916092587639
2.1,0.9847916092587639
2.11,0.9847916092587639
2.12,0.9847916092587639
2.13,0.9847916092587639
2.14,0.9847916092587639
2.15,0.9847916092587639
2.16,0.9847916092587639
2.17,0.9847916092587639
2.18,0.9847916092587639
2.19,0.9847916092587639
2.2,0.9847916092587639
2.21,0.9847916092587639
2.22,0.9847916092587639
2.23,0.9847916092587639
2.24,0.9847916092587639
2.25,0.9847916092587639
2.26,0.9847916092587639
2.27,0.9847916092587639
2.28,0.9847916092587639
2.29,0.9847916092587639
2.3,0.9847916092587639
2.31,0.9847916092587639
2.32,0.9847916092587639
2.33,0.9847916092587639
2.34,0.9847916092587639
2.35,0.9847916092587639
2.36,0.9847916092587639
2.37,0.9847916092587639
2.38,0.9847916092587639
2.39,0.9847916092587639
2.4,0.9847916092587639
2.41,0.9847916092587639
2.42,0.9847916092587639
2.43,0.9847916092587639
2.44,0.9847916092587639
2.45,0.9847916092587639
2.46,0.9847916092587639
2.47,0.9847916092587639
2.48,0.9847916092587639
2.49,0.9847916092587639
2.5,0.9847916092587639
2.51,0.9847916092587639
2.52,0.9847916092587639
2.53,0.9847916092587639
2.54,0.9847916092587639
2.55,0.9847916092587639
2.56,0.9847916092587639
2.57,0.9847916092587639
2.58,0.9847916092587639
2.59,0.9847916092587639
2.6,0.9847916092587639
2.61,0.9847916092587639
2.62,0.9847916092587639
2.63,0.9847916092587639
2.64,0.9847916092587639
2.65,0.9847916092587639
2.66,0.9847916092587639
2.67,0.9847916092587639
2.68,0.9847916092587639
2.69,0.9847916092587639
2.7,0.9847916092587639
2.71,0.9847916092587639
2.72,0.9847916092587639
2.73,0.9847916092587639
2.74,0.9847916092587639
2.75,0.9847916092587639
2.76,0.9847916092587639
2.77,0.9847916092587639
2.78,0.9847916092587639
2.79,0.9847916092587639
2.8,0.9847916092587639
2.81,0.9847916092587639
2.82,0.9847916092587639
2.83,0.9847916092587639
2.84,0.9847916092587639
2.85,0.9847916092587639
2.86,0.9847916092587639
2.87,0.9847916092587639
2.88,0.9847916092587639
2.89,0.9847916092587639
2.9,0.9847916092587639
2.91,0.9847916092587639
2.92,0.9847916092587639
2.93,0.9847916092587639
2.94,0.9847916092587639
2.95,0.9847916092587639
2.96,0.9847916092587639
2.97,0.9847916092587639
2.98,0.9847916092587639
2.99,0.9847916092587639
3.0,0.9847916092587639
