strain,r_value
2.14,5.839836406417783
2.15,5.863461971176887
2.16,5.887086099455486
2.17,5.910708791340852
2.18,5.9343300469203975
2.19,5.957949866281444
2.2,5.981568249511268
2.21,6.005185196697193
2.22,6.028800707926582
2.23,6.052414783286757
2.24,6.076027422864909
2.25,6.0996386267484475
2.26,6.12324839502465
2.27,6.146856727780749
2.28,6.170463625104068
2.29,6.194069087081884
2.3,6.217673113801476
2.31,6.241275705350077
2.32,6.2648768618149635
2.33,6.288476583283373
2.34,6.312074869842624
2.35,6.33567172157991
2.36,6.359267138582462
2.37,6.382861120937514
2.38,6.406453668732349
2.39,6.430044782054107
2.4,6.45363446099007
2.41,6.4772227056274705
2.42,6.500809516053456
2.43,6.524394892355216
2.44,6.5479788346200305
2.45,6.571561342935043
2.46,6.595142417387446
2.47,6.618722058064387
2.48,6.642300265053098
2.49,6.665877038440728
2.5,6.689452378314465
2.51,6.713026284761414
2.52,6.736598757868764
2.53,6.7601697977236626
2.54,6.7837394044132555
2.55,6.807307578024691
2.56,6.830874318645115
2.57,6.854439626361588
2.58,6.878003501261297
2.59,6.901565943431349
2.6,6.925126952958845
2.61,6.9486865299309315
2.62,6.972244674434625
2.63,6.995801386557115
2.64,7.01935666638542
2.65,7.042910514006682
2.66,7.0664629295079635
2.67,7.090013912976323
2.68,7.1135634644988635
2.69,7.137111584162602
2.7,7.16065827205464
2.71,7.184203528262035
2.72,7.207747352871806
2.73,7.231289745970967
2.74,7.254830707646667
2.75,7.278370237985831
2.76,7.301908337075561
2.77,7.325445005002834
2.78,7.348980241854662
2.79,7.372514047718106
2.8,7.396046422680135
2.81,7.419577366827724
2.82,7.443106880247932
2.83,7.466634963027728
2.84,7.490161615254088
2.85,7.513686837014024
2.86,7.5372106283944245
2.87,7.560732989482389
2.88,7.584253920364759
2.89,7.607773421128551
2.9,7.631291491860736
2.91,7.654808132648201
2.92,7.678323343577958
2.93,7.701837124736937
2.94,7.725349476212022
2.95,7.748860398090185
2.96,7.772369890458313
2.97,7.795877953403329
2.98,7.819384587012209
2.99,7.842889791371794
3.0,7.866393566568966
