strain,r_value
1.38,1.0276326074605229
1.39,1.0276326074605229
1.4,1.0276326074605229
1.41,1.0276326074605229
1.42,1.0276326074605229
1.43,1.0276326074605229
1.44,1.0276326074605229
1.45,1.0276326074605229
1.46,1.0276326074605229
1.47,1.0276326074605229
1.48,1.0276326074605229
1.49,1.0276326074605229
1.5,1.0276326074605229
1.51,1.0276326074605229
1.52,1.0276326074605229
1.53,1.0276326074605229
1.54,1.0276326074605229
1.55,1.0276326074605229
1.56,1.0276326074605229
1.57,1.0276326074605229
1.58,1.0276326074605229
1.59,1.0276326074605229
1.6,1.0276326074605229
1.61,1.0276326074605229
1.62,1.0276326074605229
1.63,1.0276326074605229
1.64,1.0276326074605229
1.65,1.0276326074605229
1.66,1.0276326074605229
1.67,1.0276326074605229
1.68,1.0276326074605229
1.69,1.0276326074605229
1.7,1.0276326074605229
1.71,1.0276326074605229
1.72,1.0276326074605229
1.73,1.0276326074605229
1.74,1.0276326074605229
1.75,1.0276326074605229
1.76,1.0276326074605229
1.77,1.0276326074605229
1.78,1.0276326074605229
1.79,1.0276326074605229
1.8,1.0276326074605229
1.81,1.0276326074605229
1.82,1.0276326074605229
1.83,1.0276326074605229
1.84,1.0276326074605229
1.85,1.0276326074605229
1.86,1.0276326074605229
1.87,1.0276326074605229
1.88,1.0276326074605229
1.89,1.0276326074605229
1.9,1.0276326074605229
1.91,1.0276326074605229
1.92,1.0276326074605229
1.93,1.0276326074605229
1.94,1.0276326074605229
1.95,1.0276326074605229
1.96,1.0276326074605229
1.97,1.0276326074605229
1.98,1.0276326074605229
1.99,1.0276326074605229
2.0,1.0276326074605229
2.01,1.0276326074605229
2.02,1.0276326074605229
2.03,1.0276326074605229
2.04,1.0276326074605229
2.05,1.0276326074605229
2.06,1.0276326074605229
2.07,1.0276326074605229
2.08,1.0276326074605229
2.09,1.0276326074605229
2.1,1.0276326074605229
2.11,1.0276326074605229
2.12,1.0276326074605229
2.13,1.0276326074605229
2.14,1.0276326074605229
2.15,1.0276326074605229
2.16,1.0276326074605229
2.17,1.0276326074605229
2.18,1.0276326074605229
2.19,1.0276326074605229
2.2,1.0276326074605229
2.21,1.0276326074605229
2.22,1.0276326074605229
2.23,1.0276326074605229
2.24,1.0276326074605229
2.25,1.0276326074605229
2.26,1.0276326074605229
2.27,1.0276326074605229
2.28,1.0276326074605229
2.29,1.0276326074605229
2.3,1.0276326074605229
2.31,1.0276326074605229
2.32,1.0276326074605229
2.33,1.0276326074605229
2.34,1.0276326074605229
2.35,1.0276326074605229
2.36,1.0276326074605229
2.37,1.0276326074605229
2.38,1.0276326074605229
2.39,1.0276326074605229
2.4,1.0276326074605229
2.41,1.0276326074605229
2.42,1.0276326074605229
2.43,1.0276326074605229
2.44,1.0276326074605229
2.45,1.0276326074605229
2.46,1.0276326074605229
2.47,1.0276326074605229
2.48,1.0276326074605229
2.49,1.0276326074605229
2.5,1.0276326074605229
2.51,1.0276326074605229
2.52,1.0276326074605229
2.53,1.0276326074605229
2.54,1.0276326074605229
2.55,1.0276326074605229
2.56,1.0276326074605229
2.57,1.0276326074605229
2.58,1.0276326074605229
2.59,1.0276326074605229
2.6,1.0276326074605229
2.61,1.0276326074605229
2.62,1.0276326074605229
2.63,1.0276326074605229
2.64,1.0276326074605229
2.65,1.0276326074605229
2.66,1.0276326074605229
2.67,1.0276326074605229
2.68,1.0276326074605229
2.69,1.0276326074605229
2.7,1.0276326074605229
2.71,1.0276326074605229
2.72,1.0276326074605229
2.73,1.0276326074605229
2.74,1.0276326074605229
2.75,1.0276326074605229
2.76,1.0276326074605229
2.77,1.0276326074605229
2.78,1.0276326074605229
2.79,1.0276326074605229
2.8,1.0276326074605229
2.81,1.0276326074605229
2.82,1.0276326074605229
2.83,1.0276326074605229
2.84,1.0276326074605229
2.85,1.0276326074605229
2.86,1.0276326074605229
2.87,1.0276326074605229
2.88,1.0276326074605229
2.89,1.0276326074605229
2.9,1.0276326074605229
2.91,1.0276326074605229
2.92,1.0276326074605229
2.93,1.0276326074605229
2.94,1.0276326074605229
2.95,1.0276326074605229
2.96,1.0276326074605229
2.97,1.0276326074605229
2.98,1.0276326074605229
2.99,1.0276326074605229
3.0,1.0276326074605229
