Tmp373.15K_StrRt0.0001_RD_E,Tmp373.15K_StrRt0.0001_RD_S,Tmp373.15K_StrRt0.001_RD_E,Tmp373.15K_StrRt0.001_RD_S,Tmp373.15K_StrRt0.01_RD_E,Tmp373.15K_StrRt0.01_RD_S,Tmp373.15K_StrRt0.1_RD_E,Tmp373.15K_StrRt0.1_RD_S
0.031060744,993.3486328,0.031875655,999.8617554,0.024616433,971.8873291,,
0.03115923,993.5682983,0.031975087,1000.052368,0.024766002,972.1759644,,
0.031256817,993.8306274,0.032081611,1000.254395,0.024866572,972.4295654,,
0.031362802,994.0634155,0.032179318,1000.481018,0.024966059,972.7979736,,
0.0314801,994.3268433,0.0322848,1000.685059,0.025089623,973.0638428,,
0.031585477,994.5193481,0.032384127,1000.918335,0.025259946,973.3743896,,
0.031683806,994.7772827,0.032487147,1001.108398,0.025371121,973.6304321,,
0.031781219,994.9874268,0.032596555,1001.324585,0.025426259,973.9755859,,
0.031892624,995.1853638,0.032693051,1001.509338,0.025533665,974.210022,,
0.031989764,995.4185791,0.032803923,1001.700867,0.025710421,974.5115356,,
0.032090485,995.6154785,0.032905586,1001.915771,0.025839653,974.7838135,,
0.032189105,995.8896484,0.033004835,1002.122803,0.025942545,975.1523438,,
0.032285504,996.0981445,0.03311456,1002.380859,0.026051076,975.3861084,,
0.032387972,996.3519897,0.03321534,1002.537476,0.026188059,975.6359253,,
0.032495115,996.6199951,0.033332296,1002.74823,0.026292291,975.8538208,,
0.032591894,996.8858032,0.03343989,1002.982544,0.026340496,976.0214844,,
0.03269171,997.0039063,0.03353586,1003.219849,0.026449302,976.2473755,,
0.032789599,997.2965088,0.033640549,1003.417725,0.026573865,976.4851685,,
0.032895323,997.5028076,0.033744458,1003.594482,0.02668546,976.7283936,,
0.032999288,997.6782837,0.03384136,1003.788452,0.026756452,976.9075928,,
0.033097789,997.9403687,0.033941824,1003.954651,0.026795983,977.0501099,,
0.033202969,998.1309204,0.034040023,1004.149109,0.026919901,977.2944336,,
0.033299718,998.3903198,0.034136727,1004.29541,0.027054381,977.5544434,,
0.033415753,998.6279907,0.034233768,1004.503906,0.027163778,977.7729492,,
0.033520896,998.8024902,0.034341794,1004.714966,0.027237467,977.9533691,,
0.033620108,999.0128784,0.034449462,1004.932922,0.027287584,978.1312256,,
0.033717252,999.2478638,0.034551967,1005.117371,0.027420353,978.3640747,,
0.033816669,999.4296265,0.034653947,1005.365967,0.027537504,978.6063843,,
0.033915397,999.5906982,0.034755088,1005.505859,0.027624663,978.8041992,,
0.034014534,999.7601318,0.034854863,1005.706299,0.027701788,978.9821777,,
0.034110636,999.9597778,0.034954373,1005.826843,0.027783422,979.163147,,
0.034206994,1000.123291,0.035052825,1006.093689,0.027919007,979.407959,,
0.034303837,1000.244324,0.035154309,1006.187927,0.028021719,979.6046143,,
0.03440693,1000.482666,0.035267517,1006.47113,0.028099753,979.7894897,,
0.034505401,1000.703064,0.03536528,1006.591064,0.02818024,979.9880981,,
0.034609187,1000.948303,0.035464741,1006.784668,0.028268218,980.1658325,,
0.034705736,1001.140991,0.035563365,1006.949768,0.028405579,980.4093018,,
0.034804691,1001.284485,0.035669297,1007.143799,0.028497549,980.612793,,
0.034903441,1001.472778,0.035782352,1007.337036,0.028572122,980.7855835,,
0.035007857,1001.651611,0.035880227,1007.537415,0.028653821,980.9597168,,
0.035107721,1001.859009,0.035982486,1007.688843,0.028745882,981.1633911,,
0.035205055,1002.024414,0.036083817,1007.921814,0.028874204,981.397583,,
0.035300948,1002.217468,0.036181148,1008.035278,0.028966676,981.583313,,
0.035399873,1002.417419,0.036277812,1008.20575,0.029058823,981.7772217,,
0.035499923,1002.646118,0.03637854,1008.330078,0.029142931,981.9567871,,
0.035600912,1002.854797,0.036489014,1008.543945,0.029232822,982.1367188,,
0.035704371,1003.056396,0.036587361,1008.740234,0.02934715,982.3485718,,
0.035803359,1003.319397,0.036691073,1008.918823,0.029444251,982.5220947,,
0.035913233,1003.514587,0.036791075,1009.117859,0.029561,982.7114868,,
0.036016636,1003.689697,0.036892913,1009.306702,0.029669311,982.9125366,,
0.03612116,1003.935364,0.036992054,1009.414612,0.029753255,983.0911255,,
0.036218654,1004.120667,0.037096828,1009.617004,0.029839447,983.2542114,,
0.036326222,1004.34137,0.037203804,1009.771179,0.029913258,983.4129028,,
0.036425076,1004.559448,0.037306171,1009.969849,0.030032475,983.6320801,,
0.036522221,1004.648621,0.037410382,1010.138672,0.03014401,983.8253784,,
0.036619768,1004.899109,0.037512708,1010.238342,0.030244095,984.0125732,,
0.036719196,1005.079834,0.0376154,1010.485474,0.03032396,984.1744995,,
0.036814813,1005.313232,0.037721116,1010.644714,0.0304069,984.3388062,,
0.036917184,1005.49408,0.037824493,1010.855286,0.030525737,984.5561523,,
0.037013218,1005.674072,0.037930101,1011.020508,0.030630514,984.7709351,,
0.037120789,1005.913696,0.038028952,1011.220154,0.030716365,984.9530029,,
0.03722148,1006.108887,0.038132239,1011.3573,0.030803481,985.1203613,,
0.03732786,1006.213318,0.038232736,1011.525024,0.030910982,985.350769,,
0.037426319,1006.456116,0.038334746,1011.658752,0.031045863,985.5674438,,
0.037527509,1006.506958,0.038435329,1011.828308,0.031154824,985.7554321,,
0.037632089,1006.691711,0.038542461,1012.027405,0.03123552,985.9160767,,
0.03774466,1006.890259,0.03863968,1012.189575,0.031301245,986.0723267,,
0.037843298,1007.085876,0.038736902,1012.313538,0.031390797,986.2440796,,
0.037951648,1007.2099,0.038844105,1012.468689,0.031513348,986.4447632,,
0.038053583,1007.470764,0.038944893,1012.618042,0.031635348,986.644043,,
0.038149141,1007.678101,0.039059035,1012.798645,0.031751085,986.8201294,,
0.038260322,1007.802246,0.039159734,1012.931641,0.031847801,986.9933472,,
0.038358066,1007.948364,0.039268959,1013.152588,0.031937428,987.1367798,,
0.038465522,1008.079834,0.039374232,1013.29187,0.032028254,987.2858887,,
0.03856295,1008.258484,0.039482862,1013.449829,0.032119684,987.4508057,,
0.038658731,1008.482605,0.039583046,1013.564331,0.032213703,987.6310425,,
0.038758144,1008.634094,0.039682012,1013.723572,0.032311052,987.8046265,,
0.038860619,1008.781982,0.039779808,1013.835876,0.032417387,987.9797363,,
0.038960114,1008.925903,0.03988013,1014.028748,0.032523993,988.1529541,,
0.03906456,1009.103516,0.039991047,1014.196777,0.032629889,988.3190308,,
0.039169461,1009.28833,0.040100761,1014.340637,0.032732666,988.4816895,,
0.039274272,1009.511108,0.040209088,1014.507935,0.032827232,988.6474609,,
0.039375842,1009.639893,0.04030877,1014.677246,0.03291459,988.7876587,,
0.039471716,1009.775757,0.040405601,1014.879395,0.033000186,988.9294434,,
0.039577503,1010.005249,0.040510036,1015.027222,0.033100322,989.1049805,,
0.03968757,1010.14386,0.040624045,1015.141602,0.033208534,989.2703857,,
0.039791223,1010.272156,0.040720254,1015.27179,0.033322483,989.4285889,,
0.039889723,1010.516296,0.040834267,1015.434753,0.033416405,989.5880737,,
0.039990652,1010.71344,0.040951725,1015.596741,0.033500228,989.7476807,,
0.04008789,1010.894897,0.041064814,1015.772827,0.033593871,989.8887939,,
0.040184557,1011.070862,0.041169796,1015.883118,0.033704672,990.0667725,,
0.040280122,1011.261597,0.04128148,1016.065796,0.033819567,990.2474365,,
0.040378757,1011.467712,0.041386921,1016.268921,0.033910785,990.3997803,,
0.04047887,1011.618896,0.041492905,1016.425781,0.033998247,990.5502319,,
0.040579218,1011.832214,0.041603524,1016.564697,0.034097761,990.7155151,,
0.040675748,1011.965393,0.041721269,1016.762146,0.034219034,990.8887939,,
0.040771905,1012.148926,0.041822106,1016.866455,0.034325238,991.0543213,,
0.040874064,1012.330811,0.041919883,1017.042175,0.034412187,991.1999512,,
0.040978014,1012.438782,0.042026497,1017.197205,0.034511752,991.3424683,,
0.041074988,1012.606506,0.042127974,1017.302185,0.034625005,991.5151367,,
0.041173171,1012.779663,0.042224851,1017.393616,0.034723714,991.6749878,,
0.041277252,1012.968079,0.042321753,1017.552002,0.034795456,991.7902832,,
0.041379377,1013.122375,0.042428393,1017.701416,0.034881558,991.9309082,,
0.041481744,1013.253174,0.042525623,1017.807739,0.035002686,992.1237793,,
0.041581344,1013.475769,0.042626068,1017.952881,0.035134953,992.2936401,,
0.041677274,1013.633423,0.042739272,1018.129517,0.035242386,992.458374,,
0.041776236,1013.739746,0.042843733,1018.262878,0.035324704,992.5995483,,
0.041873168,1013.863525,0.042950194,1018.394531,0.035425097,992.7578735,,
0.041971657,1013.952515,0.043059655,1018.570435,0.035546899,992.935791,,
0.042068619,1014.063354,0.043162286,1018.697876,0.035657361,993.095459,,
0.042165305,1014.177185,0.043266613,1018.825439,0.035736408,993.2158203,,
0.04227569,1014.368042,0.043371234,1018.919617,0.035814479,993.3364258,,
0.042377576,1014.511841,0.043472089,1019.07605,0.035915628,993.5006104,,
0.042480838,1014.637146,0.043587483,1019.21521,0.036024686,993.6609497,,
0.042579208,1014.837769,0.043686599,1019.365662,0.036124915,993.8051147,,
0.042679392,1014.934204,0.043790873,1019.454529,0.036217291,993.9527588,,
0.042787902,1015.131714,0.043894622,1019.616333,0.036329482,994.111145,,
0.042885337,1015.329651,0.044001289,1019.765137,0.036451504,994.2716675,,
0.042982038,1015.410461,0.044116523,1019.959595,0.036570404,994.423584,,
0.043085702,1015.578979,0.044220936,1020.050354,0.036657359,994.5609741,,
0.043187682,1015.705811,0.044329159,1020.172913,0.036734533,994.6949463,,
0.043287173,1015.89801,0.044426251,1020.293091,0.036821444,994.8365479,,
0.043383155,1016.0448,0.044527609,1020.463379,0.036934979,994.9892578,,
0.043481085,1016.167664,0.044633888,1020.541199,0.03706402,995.1581421,,
0.043582588,1016.321777,0.044738617,1020.69342,0.037184611,995.3305664,,
0.043680251,1016.507019,0.04483749,1020.795776,0.037278224,995.4674072,,
0.043777507,1016.680664,0.044947762,1020.994324,0.037361048,995.5858154,,
0.043874856,1016.814636,0.045045171,1021.086853,0.037459344,995.71698,,
0.043973353,1016.92511,0.045145359,1021.239624,0.037563816,995.8682251,,
0.044080675,1017.155579,0.045251362,1021.320862,0.037662551,996.0164795,,
0.044188656,1017.318726,0.045356289,1021.489563,0.037752308,996.1307983,,
0.044283923,1017.478577,0.04546186,1021.599243,0.037847143,996.2614746,,
0.044386204,1017.567932,0.045569517,1021.715942,0.037961584,996.4141846,,
0.04448254,1017.663757,0.045674529,1021.814087,0.03808691,996.5668945,,
0.044584505,1017.846802,0.045780081,1021.940063,0.038197983,996.7018433,,
0.044682238,1018.077454,0.045876808,1022.009888,0.038280908,996.8015747,,
0.044778477,1018.216553,0.045976363,1022.122986,0.038365673,996.9237671,,
0.044889551,1018.342285,0.046088409,1022.205627,0.038470227,997.0720825,,
0.044994231,1018.543701,0.046189371,1022.315918,0.038580902,997.2427368,,
0.045089472,1018.759399,0.046296857,1022.474731,0.038676035,997.3684082,,
0.045188941,1018.948975,0.046405863,1022.599731,0.038759232,997.5090942,,
0.0452873,1019.016418,0.046505932,1022.745117,0.038859397,997.661499,,
0.045386519,1019.164368,0.046610344,1022.863403,0.038982421,997.8091431,,
0.045498513,1019.319336,0.046716601,1022.962585,0.039108425,997.9763184,,
0.045599822,1019.382141,0.046812043,1023.09613,0.039207973,998.12854,,
0.04570327,1019.492126,0.046913691,1023.200989,0.03929441,998.2659912,,
0.045799889,1019.57019,0.047018707,1023.351318,0.039386302,998.3724976,,
0.045900941,1019.724426,0.047114965,1023.495667,0.039498538,998.5078735,,
0.045997091,1019.834412,0.047220893,1023.59613,0.039610032,998.6360474,,
0.046100266,1019.976074,0.047321763,1023.671875,0.039708737,998.7506714,,
0.046195839,1020.096558,0.047426928,1023.791077,0.039788023,998.8414917,,
0.046292059,1020.2547,0.047537457,1023.911255,0.039884031,998.9591064,,
0.046395604,1020.349426,0.047642644,1024.017578,0.040009018,999.1158447,,
0.046494734,1020.548157,0.047743898,1024.103394,0.040133435,999.2756958,,
0.046592042,1020.643555,0.047844816,1024.153931,0.040229879,999.385376,,
0.046687603,1020.754639,0.047954384,1024.238647,0.040316626,999.4689331,,
0.046787381,1020.928406,0.048059177,1024.280396,0.040426366,999.6217651,,
0.046885096,1021.001099,0.048162136,1024.384277,0.040551081,999.781189,,
0.04698303,1021.096619,0.048265722,1024.495239,0.040659823,999.9042969,,
0.047095042,1021.233826,0.048373818,1024.58606,0.04074673,1000.027954,,
0.047193255,1021.365417,0.048426818,1024.615967,0.040832359,1000.141541,,
0.047296025,1021.605957,0.048620153,1024.817139,0.040936187,1000.249939,,
0.047397681,1021.700989,0.0488111,1024.946533,0.04105534,1000.391968,,
0.047495641,1021.899963,0.049011674,1025.096436,0.041167289,1000.511108,,
0.047591392,1022.068359,0.049205415,1025.234741,0.041266542,1000.628479,,
0.047688484,1022.183105,0.049407993,1025.415039,0.041359514,1000.774353,,
0.047787789,1022.314575,0.049605183,1025.497437,0.041468043,1000.927368,,
0.047885273,1022.417236,0.049803119,1025.644409,0.041591413,1001.073425,,
0.047981959,1022.579285,0.050006047,1025.759888,0.041696806,1001.196899,,
0.048077412,1022.685608,0.050197281,1025.840454,0.041773345,1001.305847,,
0.048177354,1022.81958,0.050403882,1025.890625,0.041862234,1001.415955,,
0.048277233,1022.914795,0.050597135,1025.917603,0.041990861,1001.573792,,
0.048372079,1023.129028,0.05079408,1026.016724,0.042116053,1001.726257,,
0.048468314,1023.235596,0.050986674,1026.076416,0.042197295,1001.825623,,
0.048567548,1023.377258,0.051182296,1026.106567,0.042266861,1001.914429,,
0.048673298,1023.558716,0.051380649,1026.111938,0.042360857,1002.018982,,
0.048771549,1023.617981,0.051574018,1026.146362,0.042487491,1002.132324,,
0.048852056,1023.756897,0.051765446,1026.148315,0.042611051,1002.263,,
0.049061053,1024.007446,0.05196571,1026.140991,0.042717177,1002.391113,,
0.049260378,1024.28833,0.052164841,1026.07605,0.042809095,1002.485046,,
0.049450964,1024.440552,0.052364156,1026.071289,0.042899661,1002.588318,,
0.049643248,1024.653198,0.052558187,1025.954224,0.043004699,1002.720642,,
0.049838442,1024.90564,0.052756008,1025.867188,0.043120999,1002.8479,,
0.05003202,1025.133911,0.052961748,1025.777954,0.043229163,1002.959656,,
0.050228853,1025.291504,0.053155635,1025.661621,0.0433282,1003.075134,,
0.050423041,1025.576904,0.053352762,1025.477661,0.043431282,1003.187073,,
0.050619982,1025.752563,0.053560436,1025.384521,0.043553147,1003.325134,,
0.050814819,1026.033203,0.053767409,1025.201538,0.043661945,1003.442017,,
0.051010963,1026.248291,0.05396245,1025.105835,0.043746915,1003.543213,,
0.051205531,1026.566284,0.054162774,1024.954834,0.043838769,1003.648926,,
0.051396087,1026.837646,0.054368366,1024.784912,0.043954849,1003.767029,,
0.05158861,1027.032349,0.054576062,1024.623169,0.044080604,1003.874451,,
0.051791262,1027.240723,0.054772958,1024.384888,0.044185165,1003.979614,,
0.051983766,1027.449097,0.054964408,1024.254272,0.044279274,1004.080444,,
0.052179102,1027.735718,0.055165604,1024.014893,0.044371113,1004.186096,,
0.052368931,1027.893555,0.055375684,1023.761597,0.044471201,1004.303162,,
0.052563079,1028.157959,0.055574849,1023.495972,0.044581346,1004.401794,,
0.052754477,1028.391357,,,0.044694893,1004.54303,,
0.05294472,1028.627563,,,0.044802766,1004.651245,,
,,,,0.04490507,1004.76239,,
,,,,0.044995796,1004.868958,,
,,,,0.045088872,1004.985901,,
,,,,0.045187123,1005.092773,,
,,,,0.045302849,1005.232605,,
,,,,0.045419391,1005.35199,,
,,,,0.045529306,1005.466492,,
,,,,0.045628738,1005.60498,,
,,,,0.045733191,1005.706787,,
,,,,0.045842666,1005.815491,,
,,,,0.045945954,1005.913025,,
,,,,0.046040609,1006.016174,,
,,,,0.046144046,1006.125366,,
,,,,0.046256226,1006.235046,,
,,,,0.046362106,1006.34491,,
,,,,0.046464872,1006.457764,,
,,,,0.046571996,1006.560547,,
,,,,0.046681289,1006.670959,,
,,,,0.046787512,1006.783813,,
,,,,0.046888568,1006.903687,,
,,,,0.046991874,1007.030701,,
,,,,0.047101289,1007.138489,,
,,,,0.047211636,1007.249023,,
,,,,0.047325496,1007.376221,,
