PEEQ,a,b,c,d,e,f,g,h,i,j
0.55,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.56,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.57,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.58,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.59,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.6,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.61,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.62,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.63,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.64,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.65,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.66,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.67,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.68,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.69,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.7,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.71,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.72,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.73,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.74,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.75,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.76,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.77,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.78,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.79,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.8,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.81,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.82,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.83,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.84,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.85,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.86,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.87,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.88,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.89,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.9,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.91,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.92,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.93,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.94,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.95,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.96,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.97,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.98,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
0.99,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.0,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.01,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.02,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.03,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.04,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.05,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.06,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.07,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.08,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.09,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.1,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.11,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.12,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.13,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.14,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.15,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.16,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.17,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.18,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.19,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.2,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.21,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.22,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.23,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.24,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.25,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.26,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.27,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.28,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.29,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.3,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.31,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.32,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.33,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.34,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.35,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.36,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.37,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.38,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.39,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.4,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.41,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.42,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.43,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.44,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.45,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.46,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.47,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.48,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.49,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.5,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.51,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.52,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.53,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.54,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.55,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.56,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.57,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.58,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.59,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.6,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.61,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.62,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.63,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.64,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.65,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.66,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.67,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.68,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.69,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.7,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.71,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.72,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.73,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.74,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.75,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.76,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.77,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.78,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.79,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.8,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.81,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.82,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.83,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.84,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.85,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.86,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.87,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.88,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.89,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.9,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.91,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.92,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.93,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.94,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.95,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.96,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.97,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.98,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
1.99,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
2.0,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
2.01,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
2.02,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
2.03,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
2.04,-11.310709405530448,-0.008811963078475099,0.008578925310609902,8.059004160805072,202.74176016266892,0.24497931945687668,0.09740048752526063,0.2714807831909135,3.0329140804474144,2.1576250480950274
