PEEQ,CT1,CT2,CT3,CT4,CT5,CT6
1.55,1.0753236576116683,0.007649489220079127,1.3909900183492088,0.4054525959190016,550.8722056123381,101.32165768732256
1.56,1.078503628290823,0.007653900845059511,1.3936269277505726,0.40637088365529195,550.8691246174546,101.46067457280975
1.57,1.0816357534725713,0.007657827114196013,1.39626383715194,0.4072857310501874,550.8660436163445,101.59409698812595
1.58,1.0847185825616246,0.007661265651350125,1.3989007465533057,0.40819613949895484,550.862962609009,101.72172519683124
1.59,1.0877506649626931,0.007664214080383209,1.4015376559546713,0.4091010853602626,550.8598815954474,101.84335946248547
1.6,1.0907305500804887,0.007666670025156454,1.404174565356037,0.40999951997795137,550.8568005756597,101.95880004864867
1.61,1.0936567873197218,0.007668631109530897,1.4068114747574043,0.41089036970422654,550.8537195496458,102.06784721888073
1.62,1.0965279260851037,0.007670094957367438,1.40944838415877,0.41177253592314145,550.8506385174062,102.17030123674172
1.63,1.0993425157813452,0.00767105919252681,1.4120852935601356,0.41264489507471325,550.8475574789404,102.26596236579147
1.64,1.1020991058131566,0.007671521438869603,1.4147222029615012,0.4135062986796427,550.8444764342485,102.35463086958995
1.65,1.1047962455852502,0.007671479320256245,1.4173591123628668,0.41435557336412643,550.8413953833303,102.4361070116972
1.66,1.1074324845023364,0.007670930460547015,1.4199960217642342,0.4151915208859407,550.8383143261863,102.51019105567318
1.67,1.1100063719691264,0.007669872483602045,1.422632931165598,0.4160129181606038,550.8352332628162,102.57668326507783
1.68,1.11251645739033,0.007668303013281304,1.4252698405669655,0.41681851728804276,550.8321521932198,102.63538390347102
1.69,1.1149612901706594,0.007666219673444607,1.4279067499683311,0.41760704557976425,550.8290711173977,102.6860932344128
1.7,1.1173394197148252,0.007663620087951627,1.4305436593696967,0.4183772055873334,550.8259900353492,102.72861152146316
1.71,1.119649395427539,0.007660501880661872,1.4331805687710641,0.41912767512994265,550.8229089470744,102.76273902818201
1.72,1.121889766713511,0.007656862675434702,1.435817478172428,0.4198571073240842,550.8198278525736,102.78827601812927
1.73,1.1240590829774528,0.007652700096129318,1.4384543875737954,0.42056413061254005,550.8167467518465,102.805022754865
1.74,1.126155893624074,0.007648011766604771,1.441091296975161,0.4212473487945658,550.8136656448933,102.81277950194905
1.75,1.128178748058087,0.007642795310719954,1.4437282063765267,0.42190534105652944,550.8105845317139,102.81134652294142
1.76,1.1301261956842026,0.007637048352333612,1.446365115777894,0.42253666200278417,550.8075034123083,102.8005240814021
1.77,1.1319967859071314,0.007630768515304332,1.449002025179258,0.4231398416874086,550.8044222866765,102.78011244089103
1.78,1.1337890681315839,0.007623953423490549,1.4516389345806253,0.42371338564640126,550.8013411548184,102.74991186496814
1.79,1.135501591762272,0.007616600700750536,1.454275843981991,0.4242557749300886,550.798260016734,102.70972261719339
1.8,1.1371329062039066,0.007608707970942421,1.4569127533833566,0.4247654661366056,550.7951788724235,102.65934496112683
1.81,1.1386815608611984,0.007600272857924174,1.4595496627847258,0.42524089144560406,550.7920977218866,102.59857916032831
1.82,1.1401461051388586,0.007591292985553608,1.4621865721860896,0.42568045865218807,550.7890165651233,102.5272254783579
1.83,1.141525088441598,0.007581765977688388,1.464823481587457,0.4260825512022137,550.7859354021341,102.44508417877546
1.84,1.1428170601741265,0.007571689458186018,1.4674603909888226,0.42644552822702053,550.7828542329182,102.35195552514097
1.85,1.1440205697411574,0.007561061050903855,1.4700973003901883,0.42676772457981116,550.7797730574762,102.24763978101441
1.86,1.1451341665474,0.007549878379699096,1.4727342097915574,0.4270474508715765,550.776691875808,102.13193720995574
1.87,1.146156399997566,0.007538139068428786,1.4753711191929213,0.42728299350827825,550.7736106879129,102.00464807552487
1.88,1.1470858194963658,0.007525840740949816,1.4780080285942887,0.42747261472798215,550.7705294937919,101.8655726412818
1.89,1.1479209744485106,0.007512981021118921,1.4806449379956526,0.4276145526389925,550.7674482934444,101.71451117078652
1.9,1.1486604142587113,0.007499557532792687,1.4832818473970217,0.42770702125802273,550.7643670868704,101.55126392759897
1.91,1.1493026883316793,0.0074855678998275435,1.4859187567983891,0.42774821054969436,550.7612858740702,101.37563117527907
1.92,1.149846346072125,0.007471009746079764,1.488555666199753,0.4277362864652048,550.7582046550435,101.18741317738682
1.93,1.15028993688476,0.007455880695405471,1.4911925756011204,0.4276693909829774,550.7551234297905,100.9864101974822
1.94,1.1506320101742946,0.007440178371660637,1.493829485002486,0.4275456421489068,550.7520421983108,100.77242249912507
1.95,1.1508711153454407,0.007423900398701072,1.4964663944038534,0.4273631341173427,550.7489609606046,100.54525034587547
1.96,1.1510058018029083,0.007407044400382444,1.4991033038052208,0.42711993719275654,550.7458797166723,100.30469400129334
1.97,1.1510346189514091,0.007389608000560261,1.5017402132065865,0.42681409787129354,550.7427984665132,100.0505537289387
1.98,1.1509561161956534,0.007371588823089881,1.5043771226079539,0.4264436388841446,550.7397172101275,99.78262979237135
1.99,1.1507688429403533,0.007352984491826505,1.5070140320093177,0.4260065592398945,550.7366359475159,99.50072245515148
2.0,1.1504713485902183,0.007333792630625195,1.509650941410687,0.425500834268405,550.7335546786774,99.2046319808388
2.01,1.1500621825499604,0.007314010863340841,1.5122878508120507,0.4249244156646981,550.7304734036125,98.89415863299345
2.02,1.14953989422429,0.007293636813828195,1.51492476021342,0.42427523153363467,550.7273921223209,98.56910267517534
2.03,1.148903033017919,0.0072726681059418555,1.5175616696147873,0.423551186434878,550.7243108348027,98.22926437094438
2.04,1.1481501483355572,0.007251102363536266,1.520198579016153,0.42275016142859556,550.7212295410579,97.87444398386052
2.05,1.147279789581917,0.007228937210465722,1.5228354884175204,0.4218700141215024,550.7181482410867,97.50444177748389
2.06,1.146290506161707,0.007206170270584364,1.5254723978188842,0.420908578713302,550.7150669348889,97.11905801537424
2.07,1.145180847479641,0.007182799167746189,1.5281093072202534,0.41986366604369607,550.7119856224647,96.71809296109168
2.08,1.143949362940428,0.007158821525805036,1.5307462166216208,0.41873306364024643,550.7089043038136,96.30134687819603
2.09,1.14259460194878,0.0071342349686145945,1.5333831260229864,0.4175145357660668,550.7058229789357,95.86862003024729
2.1,1.1411151139094073,0.007109037120028411,1.5360200354243538,0.41620582346870805,550.7027416478315,95.41971268080559
